"id","entity-name","year","destination-institution-type","creditor-type","creditor-institution","financing-type","value"
"BF","Burkina Faso",2002,"ppg","private","private","bonds",0
"BF","Burkina Faso",2002,"ppg","official","bilateral","concessional",12871513.86
"BF","Burkina Faso",2002,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2002,"ppg","official","multilateral","non-concessional",1721726.103
"BF","Burkina Faso",2002,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2002,"png","private","private","bonds",0
"BF","Burkina Faso",2003,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2003,"ppg","private","private","other-private",0
"BF","Burkina Faso",2003,"ppg","private","private","bonds",0
"BF","Burkina Faso",2003,"ppg","official","multilateral","non-concessional",1487324.348
"BF","Burkina Faso",2003,"ppg","official","multilateral","concessional",163828096.1
"BF","Burkina Faso",2003,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2003,"ppg","official","bilateral","concessional",19760382.49
"BF","Burkina Faso",2003,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2003,"png","private","private","bonds",0
"BF","Burkina Faso",2004,"ppg","private","private","other-private",0
"BF","Burkina Faso",2004,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2004,"ppg","private","private","bonds",0
"BF","Burkina Faso",2004,"png","private","private","bonds",0
"BF","Burkina Faso",2004,"ppg","official","multilateral","non-concessional",6074652.846
"BF","Burkina Faso",2004,"ppg","official","multilateral","concessional",275177239.6
"BF","Burkina Faso",2004,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2004,"ppg","official","bilateral","concessional",63696603.03
"BF","Burkina Faso",2004,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2005,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2005,"ppg","private","private","bonds",0
"BF","Burkina Faso",2005,"ppg","private","private","other-private",0
"BF","Burkina Faso",2005,"ppg","official","multilateral","concessional",257991154.5
"BF","Burkina Faso",2005,"ppg","official","multilateral","non-concessional",732647.6403
"BF","Burkina Faso",2005,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2005,"ppg","official","bilateral","concessional",16622108.65
"BF","Burkina Faso",2005,"png","private","private","bonds",0
"BF","Burkina Faso",2005,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2006,"ppg","private","private","other-private",15333544.9
"BF","Burkina Faso",2006,"ppg","private","private","bonds",0
"BF","Burkina Faso",2006,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2006,"ppg","official","multilateral","concessional",308833879.4
"BF","Burkina Faso",2006,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2006,"ppg","official","multilateral","non-concessional",1232595.829
"BF","Burkina Faso",2006,"png","private","private","bonds",0
"BF","Burkina Faso",2006,"ppg","official","bilateral","concessional",49909573.52
"BF","Burkina Faso",2006,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2007,"ppg","private","private","other-private",16212573.98
"BF","Burkina Faso",2007,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2007,"ppg","official","multilateral","non-concessional",0
"BF","Burkina Faso",2007,"ppg","private","private","bonds",0
"BF","Burkina Faso",2007,"ppg","official","bilateral","concessional",59231608.76
"BF","Burkina Faso",2007,"ppg","official","multilateral","concessional",197768325.5
"BF","Burkina Faso",2007,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2007,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2007,"png","private","private","bonds",0
"BF","Burkina Faso",2008,"ppg","private","private","other-private",0
"BF","Burkina Faso",2008,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2008,"ppg","private","private","bonds",0
"BF","Burkina Faso",2008,"ppg","official","multilateral","non-concessional",0
"BF","Burkina Faso",2008,"ppg","official","multilateral","concessional",245321293.9
"BF","Burkina Faso",2008,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2008,"ppg","official","bilateral","concessional",51193481.56
"BF","Burkina Faso",2008,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2008,"png","private","private","bonds",0
"BF","Burkina Faso",2009,"ppg","official","multilateral","non-concessional",0
"BF","Burkina Faso",2009,"ppg","private","private","other-private",0
"BF","Burkina Faso",2009,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2009,"ppg","official","multilateral","concessional",208874265.4
"BF","Burkina Faso",2009,"ppg","private","private","bonds",0
"BF","Burkina Faso",2009,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2009,"ppg","official","bilateral","concessional",17891531.02
"BF","Burkina Faso",2009,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2009,"png","private","private","bonds",0
"BF","Burkina Faso",2010,"ppg","private","private","other-private",0
"BF","Burkina Faso",2010,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2010,"ppg","private","private","bonds",0
"BF","Burkina Faso",2010,"ppg","official","multilateral","non-concessional",5467069.171
"BF","Burkina Faso",2010,"ppg","official","multilateral","concessional",247653743.9
"BF","Burkina Faso",2010,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2010,"ppg","official","bilateral","concessional",28566915.93
"BF","Burkina Faso",2010,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2010,"png","private","private","bonds",0
"BF","Burkina Faso",2011,"ppg","private","private","other-private",0
"BF","Burkina Faso",2011,"ppg","official","multilateral","non-concessional",2439671.073
"BF","Burkina Faso",2011,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2011,"ppg","official","multilateral","concessional",150977019.1
"BF","Burkina Faso",2011,"ppg","private","private","bonds",0
"BF","Burkina Faso",2011,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2011,"ppg","official","bilateral","concessional",7354807.62
"BF","Burkina Faso",2011,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2011,"png","private","private","bonds",0
"BF","Burkina Faso",2012,"ppg","private","private","other-private",0
"BF","Burkina Faso",2012,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2012,"ppg","official","multilateral","non-concessional",1181000
"BF","Burkina Faso",2012,"ppg","private","private","bonds",0
"BF","Burkina Faso",2012,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2012,"ppg","official","multilateral","concessional",142648000
"BF","Burkina Faso",2012,"ppg","official","bilateral","concessional",15083000
"BF","Burkina Faso",2012,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2012,"png","private","private","bonds",0
"BF","Burkina Faso",2013,"ppg","private","private","bonds",0
"BF","Burkina Faso",2013,"ppg","private","private","other-private",0
"BF","Burkina Faso",2013,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2013,"ppg","official","multilateral","concessional",53033441.57
"BF","Burkina Faso",2013,"ppg","official","multilateral","non-concessional",0
"BF","Burkina Faso",2013,"ppg","official","bilateral","non-concessional",0
"BF","Burkina Faso",2013,"ppg","official","bilateral","concessional",6649280.952
"BF","Burkina Faso",2013,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2013,"png","private","private","bonds",0
"BI","Burundi",2000,"ppg","private","private","other-private",5757467.969
"BI","Burundi",2000,"ppg","private","private","bonds",0
"BI","Burundi",2000,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2000,"ppg","private","private","commercial-banking",0
"BI","Burundi",2000,"ppg","official","multilateral","concessional",72221466.64
"BI","Burundi",2000,"ppg","official","bilateral","concessional",0
"BI","Burundi",2000,"png","private","private","commercial-banking",0
"BI","Burundi",2000,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2000,"png","private","private","bonds",0
"BI","Burundi",2001,"ppg","private","private","commercial-banking",0
"BI","Burundi",2001,"ppg","private","private","other-private",3778029.408
"BI","Burundi",2001,"ppg","official","multilateral","concessional",25368682.77
"BI","Burundi",2001,"ppg","private","private","bonds",0
"BI","Burundi",2001,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2001,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2001,"png","private","private","commercial-banking",0
"BI","Burundi",2001,"ppg","official","bilateral","concessional",0
"BI","Burundi",2001,"png","private","private","bonds",0
"BI","Burundi",2002,"ppg","private","private","other-private",0
"BI","Burundi",2002,"ppg","private","private","commercial-banking",0
"BI","Burundi",2002,"ppg","private","private","bonds",0
"BI","Burundi",2002,"ppg","official","multilateral","concessional",82463288.37
"BI","Burundi",2002,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2002,"ppg","official","bilateral","non-concessional",8493926.803
"BI","Burundi",2002,"ppg","official","bilateral","concessional",0
"BI","Burundi",2002,"png","private","private","bonds",0
"BI","Burundi",2002,"png","private","private","commercial-banking",0
"BI","Burundi",2003,"ppg","private","private","other-private",25029403.91
"BI","Burundi",2003,"ppg","private","private","commercial-banking",0
"BI","Burundi",2003,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2003,"ppg","private","private","bonds",0
"BI","Burundi",2003,"ppg","official","multilateral","concessional",107184715.5
"BI","Burundi",2003,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2003,"ppg","official","bilateral","concessional",0
"BI","Burundi",2003,"png","private","private","bonds",0
"BI","Burundi",2003,"png","private","private","commercial-banking",0
"BI","Burundi",2004,"ppg","private","private","other-private",0
"BI","Burundi",2004,"ppg","private","private","commercial-banking",0
"BI","Burundi",2004,"ppg","private","private","bonds",0
"BI","Burundi",2004,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2004,"ppg","official","multilateral","concessional",92333903.59
"BI","Burundi",2004,"ppg","official","bilateral","concessional",0
"BI","Burundi",2004,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2004,"png","private","private","commercial-banking",0
"BI","Burundi",2004,"png","private","private","bonds",0
"BI","Burundi",2005,"ppg","private","private","commercial-banking",0
"BI","Burundi",2005,"ppg","private","private","other-private",0
"BI","Burundi",2005,"ppg","private","private","bonds",0
"BI","Burundi",2005,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2005,"ppg","official","multilateral","concessional",69069574.13
"BI","Burundi",2005,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2005,"ppg","official","bilateral","concessional",0
"BI","Burundi",2005,"png","private","private","bonds",0
"BI","Burundi",2005,"png","private","private","commercial-banking",0
"BI","Burundi",2006,"ppg","private","private","other-private",3715226.448
"BI","Burundi",2006,"ppg","private","private","commercial-banking",0
"BI","Burundi",2006,"ppg","official","multilateral","concessional",55943640.35
"BI","Burundi",2006,"ppg","private","private","bonds",0
"BI","Burundi",2006,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2006,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2006,"png","private","private","bonds",0
"BI","Burundi",2006,"png","private","private","commercial-banking",0
"BI","Burundi",2006,"ppg","official","bilateral","concessional",0
"BI","Burundi",2007,"ppg","private","private","commercial-banking",0
"BI","Burundi",2007,"ppg","private","private","other-private",0
"BI","Burundi",2007,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2007,"ppg","private","private","bonds",0
"BI","Burundi",2007,"ppg","official","multilateral","concessional",44378042.58
"BI","Burundi",2007,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2007,"ppg","official","bilateral","concessional",2283100.346
"BI","Burundi",2007,"png","private","private","bonds",0
"BI","Burundi",2007,"png","private","private","commercial-banking",0
"BI","Burundi",2008,"ppg","private","private","commercial-banking",0
"BI","Burundi",2008,"ppg","private","private","other-private",0
"BI","Burundi",2008,"ppg","private","private","bonds",0
"BI","Burundi",2008,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2008,"ppg","official","bilateral","concessional",652471.5141
"BI","Burundi",2008,"ppg","official","multilateral","concessional",32068645.39
"BI","Burundi",2008,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2008,"png","private","private","commercial-banking",0
"BI","Burundi",2008,"png","private","private","bonds",0
"BI","Burundi",2009,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2009,"ppg","private","private","other-private",0
"BI","Burundi",2009,"ppg","private","private","commercial-banking",6316928.802
"BI","Burundi",2009,"ppg","private","private","bonds",0
"BI","Burundi",2009,"ppg","official","multilateral","concessional",30681323.19
"BI","Burundi",2009,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2009,"ppg","official","bilateral","concessional",0
"BI","Burundi",2009,"png","private","private","bonds",0
"BI","Burundi",2009,"png","private","private","commercial-banking",0
"BI","Burundi",2010,"ppg","private","private","commercial-banking",0
"BI","Burundi",2010,"ppg","private","private","bonds",0
"BI","Burundi",2010,"ppg","private","private","other-private",0
"BI","Burundi",2010,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2010,"ppg","official","multilateral","concessional",35554452.02
"BI","Burundi",2010,"png","private","private","commercial-banking",0
"BI","Burundi",2010,"ppg","official","bilateral","concessional",0
"BI","Burundi",2010,"png","private","private","bonds",0
"BI","Burundi",2010,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2011,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2011,"ppg","private","private","other-private",0
"BI","Burundi",2011,"ppg","private","private","commercial-banking",0
"BI","Burundi",2011,"ppg","private","private","bonds",0
"BI","Burundi",2011,"ppg","official","multilateral","concessional",28294349.67
"BI","Burundi",2011,"ppg","official","bilateral","concessional",0
"BI","Burundi",2011,"png","private","private","commercial-banking",0
"BI","Burundi",2011,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2011,"png","private","private","bonds",0
"BI","Burundi",2012,"ppg","private","private","other-private",0
"BI","Burundi",2012,"ppg","private","private","commercial-banking",0
"BI","Burundi",2012,"ppg","private","private","bonds",0
"BI","Burundi",2012,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2012,"ppg","official","multilateral","concessional",37105000
"BI","Burundi",2012,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2012,"ppg","official","bilateral","concessional",23064000
"BI","Burundi",2012,"png","private","private","bonds",0
"BI","Burundi",2012,"png","private","private","commercial-banking",0
"BI","Burundi",2013,"ppg","private","private","other-private",0
"BI","Burundi",2013,"ppg","private","private","commercial-banking",0
"BI","Burundi",2013,"ppg","private","private","bonds",0
"BI","Burundi",2013,"ppg","official","multilateral","concessional",5810195.369
"BI","Burundi",2013,"ppg","official","multilateral","non-concessional",0
"BI","Burundi",2013,"ppg","official","bilateral","concessional",785933.953
"BI","Burundi",2013,"ppg","official","bilateral","non-concessional",0
"BI","Burundi",2013,"png","private","private","bonds",0
"BI","Burundi",2013,"png","private","private","commercial-banking",0
"CI","Côte d'Ivoire",2000,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2000,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2000,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2000,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2000,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2000,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2000,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2000,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2000,"png","private","private","bonds",
"CI","Côte d'Ivoire",2001,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2001,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2001,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2001,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2001,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2001,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2001,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2001,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2001,"png","private","private","bonds",
"CI","Côte d'Ivoire",2002,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2002,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2002,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2002,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2002,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2002,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2002,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2002,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2002,"png","private","private","bonds",
"CI","Côte d'Ivoire",2003,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2003,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2003,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2003,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2003,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2003,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2003,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2003,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2003,"png","private","private","bonds",
"CI","Côte d'Ivoire",2004,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2004,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2004,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2004,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2004,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2004,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2004,"png","private","private","bonds",
"CI","Côte d'Ivoire",2004,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2004,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2005,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2005,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2005,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2005,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2005,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2005,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2005,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2005,"png","private","private","bonds",
"CI","Côte d'Ivoire",2005,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2006,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2006,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2006,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2006,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2006,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2006,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2006,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2006,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2006,"png","private","private","bonds",
"CI","Côte d'Ivoire",2007,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2007,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2007,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2007,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2007,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2007,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2007,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2007,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2007,"png","private","private","bonds",
"CI","Côte d'Ivoire",2008,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2008,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2008,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2008,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2008,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2008,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2008,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2008,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2008,"png","private","private","bonds",
"CI","Côte d'Ivoire",2009,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2009,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2009,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2009,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2009,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2009,"png","private","private","bonds",
"CI","Côte d'Ivoire",2009,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2009,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2009,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2010,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2010,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2010,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2010,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2010,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2010,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2010,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2010,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2010,"png","private","private","bonds",
"CI","Côte d'Ivoire",2011,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2011,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2011,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2011,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2011,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2011,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2011,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2011,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2011,"png","private","private","bonds",
"CI","Côte d'Ivoire",2012,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2012,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2012,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2012,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2012,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2012,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2012,"png","private","private","bonds",
"CI","Côte d'Ivoire",2012,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2012,"ppg","official","bilateral","concessional",
"CI","Côte d'Ivoire",2013,"ppg","private","private","other-private",
"CI","Côte d'Ivoire",2013,"ppg","private","private","commercial-banking",
"CI","Côte d'Ivoire",2013,"ppg","private","private","bonds",
"CI","Côte d'Ivoire",2013,"ppg","official","multilateral","non-concessional",
"CI","Côte d'Ivoire",2013,"ppg","official","bilateral","non-concessional",
"CI","Côte d'Ivoire",2013,"ppg","official","multilateral","concessional",
"CI","Côte d'Ivoire",2013,"png","private","private","bonds",
"CI","Côte d'Ivoire",2013,"png","private","private","commercial-banking",
"CI","Côte d'Ivoire",2013,"ppg","official","bilateral","concessional",
"KH","Cambodia",2000,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2000,"ppg","official","multilateral","concessional",120182033.8
"KH","Cambodia",2000,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2000,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2000,"ppg","private","private","bonds",0
"KH","Cambodia",2000,"ppg","official","bilateral","concessional",1741251.761
"KH","Cambodia",2000,"ppg","private","private","other-private",0
"KH","Cambodia",2000,"png","private","private","commercial-banking",0
"KH","Cambodia",2000,"png","private","private","bonds",0
"KH","Cambodia",2001,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2001,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2001,"ppg","official","multilateral","concessional",131427921.8
"KH","Cambodia",2001,"ppg","official","bilateral","concessional",10164973.32
"KH","Cambodia",2001,"ppg","private","private","other-private",0
"KH","Cambodia",2001,"png","private","private","commercial-banking",0
"KH","Cambodia",2001,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2001,"png","private","private","bonds",0
"KH","Cambodia",2001,"ppg","private","private","bonds",0
"KH","Cambodia",2002,"ppg","private","private","bonds",0
"KH","Cambodia",2002,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2002,"ppg","private","private","other-private",0
"KH","Cambodia",2002,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2002,"ppg","official","multilateral","concessional",189199613.8
"KH","Cambodia",2002,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2002,"ppg","official","bilateral","concessional",35547240.82
"KH","Cambodia",2002,"png","private","private","commercial-banking",0
"KH","Cambodia",2002,"png","private","private","bonds",0
"KH","Cambodia",2003,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2003,"ppg","official","multilateral","concessional",216438840.7
"KH","Cambodia",2003,"ppg","private","private","other-private",0
"KH","Cambodia",2003,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2003,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2003,"ppg","private","private","bonds",0
"KH","Cambodia",2003,"ppg","official","bilateral","concessional",44518702.81
"KH","Cambodia",2003,"png","private","private","commercial-banking",0
"KH","Cambodia",2003,"png","private","private","bonds",0
"KH","Cambodia",2004,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2004,"ppg","private","private","bonds",0
"KH","Cambodia",2004,"ppg","private","private","other-private",0
"KH","Cambodia",2004,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2004,"png","private","private","bonds",0
"KH","Cambodia",2004,"ppg","official","bilateral","concessional",71819511.33
"KH","Cambodia",2004,"ppg","official","multilateral","concessional",174544365.6
"KH","Cambodia",2004,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2004,"png","private","private","commercial-banking",0
"KH","Cambodia",2005,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2005,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2005,"ppg","official","multilateral","concessional",182734191.4
"KH","Cambodia",2005,"ppg","private","private","bonds",0
"KH","Cambodia",2005,"ppg","private","private","other-private",0
"KH","Cambodia",2005,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2005,"ppg","official","bilateral","concessional",35004975.88
"KH","Cambodia",2005,"png","private","private","bonds",0
"KH","Cambodia",2005,"png","private","private","commercial-banking",0
"KH","Cambodia",2006,"ppg","private","private","other-private",0
"KH","Cambodia",2006,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2006,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2006,"ppg","private","private","bonds",0
"KH","Cambodia",2006,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2006,"ppg","official","multilateral","concessional",106813682.2
"KH","Cambodia",2006,"png","private","private","bonds",0
"KH","Cambodia",2006,"png","private","private","commercial-banking",0
"KH","Cambodia",2006,"ppg","official","bilateral","concessional",81265124.4
"KH","Cambodia",2007,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2007,"ppg","private","private","bonds",0
"KH","Cambodia",2007,"ppg","private","private","other-private",0
"KH","Cambodia",2007,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2007,"ppg","official","multilateral","concessional",97451150.34
"KH","Cambodia",2007,"ppg","official","bilateral","non-concessional",0
"KH","Cambodia",2007,"ppg","official","bilateral","concessional",73369904.98
"KH","Cambodia",2007,"png","private","private","commercial-banking",0
"KH","Cambodia",2007,"png","private","private","bonds",0
"KH","Cambodia",2008,"ppg","private","private","other-private",0
"KH","Cambodia",2008,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2008,"ppg","private","private","bonds",0
"KH","Cambodia",2008,"ppg","official","multilateral","non-concessional",0
"KH","Cambodia",2008,"ppg","official","multilateral","concessional",161932484.8
"KH","Cambodia",2008,"png","private","private","bonds",0
"KH","Cambodia",2008,"ppg","official","bilateral","non-concessional",0
