channel-code,channel-name,parent,donor-code,donor-name,rank,aid-to-or-through,year,total-oda-from-donor-to-channel,total-oda-from-donor-to-channel-parent
44004,International Finance Corporation,World Bank Group,10,Sweden,6,Earmarked contributions through,2014,2342386.99,269584309.35
44004,International Finance Corporation,World Bank Group,801,Australia,5,Earmarked contributions through,2014,16123585.89,306913371.39
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,7,Netherlands,7,Earmarked contributions through,2014,23602042.62,248323582.99
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,918,EU Institutions,3,Earmarked contributions through,2014,543214.13,398677179.06
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,8,Norway,4,Earmarked contributions through,2014,14530967.65,397458296.18
44999,"World Bank Group, Other",World Bank Group,12,United Kingdom,1,Earmarked contributions through,2014,34305703.24,878286170.30
44999,"World Bank Group, Other",World Bank Group,0,Other,11,Earmarked contributions through,2014,232908921.02,346840406.82
44999,"World Bank Group, Other",World Bank Group,302,United States,2,Earmarked contributions through,2014,722630482.92,748269803.75
44999,"World Bank Group, Other",World Bank Group,918,EU Institutions,3,Earmarked contributions through,2014,69003573.41,398677179.06
44999,"World Bank Group, Other",World Bank Group,8,Norway,4,Earmarked contributions through,2014,94759214.74,397458296.18
44999,"World Bank Group, Other",World Bank Group,801,Australia,5,Earmarked contributions through,2014,53565.59,306913371.39
44999,"World Bank Group, Other",World Bank Group,10,Sweden,6,Earmarked contributions through,2014,267218859.08,269584309.35
44999,"World Bank Group, Other",World Bank Group,7,Netherlands,7,Earmarked contributions through,2014,174933222.47,248323582.99
44999,"World Bank Group, Other",World Bank Group,5,Germany,8,Earmarked contributions through,2014,171056607.07,233159849.64
44999,"World Bank Group, Other",World Bank Group,301,Canada,9,Earmarked contributions through,2014,81675651.77,128278370.95
44999,"World Bank Group, Other",World Bank Group,3,Denmark,10,Earmarked contributions through,2014,332353.29,125945188.16
46002,African Development Bank,African Development Bank and Fund,7,Netherlands,2,Earmarked contributions through,2014,16742093.25,16742093.25
46002,African Development Bank,African Development Bank and Fund,12,United Kingdom,10,Earmarked contributions through,2014,2803682.54,5095681.01
46002,African Development Bank,African Development Bank and Fund,10,Sweden,6,Earmarked contributions through,2014,11522994.56,11522994.56
46002,African Development Bank,African Development Bank and Fund,302,United States,5,Earmarked contributions through,2014,14517019.35,14517019.35
46002,African Development Bank,African Development Bank and Fund,701,Japan,1,Earmarked contributions through,2014,379248514.93,379248514.93
46002,African Development Bank,African Development Bank and Fund,0,Other,11,Earmarked contributions through,2014,1883002.13,1883002.13
46002,African Development Bank,African Development Bank and Fund,11,Switzerland,7,Earmarked contributions through,2014,1074185.96,8140052.35
46002,African Development Bank,African Development Bank and Fund,3,Denmark,4,Earmarked contributions through,2014,14990332.02,14990332.02
46002,African Development Bank,African Development Bank and Fund,301,Canada,8,Earmarked contributions through,2014,7160720.20,7160720.20
46002,African Development Bank,African Development Bank and Fund,4,France,3,Earmarked contributions through,2014,16483489.11,16483489.11
46002,African Development Bank,African Development Bank and Fund,8,Norway,9,Earmarked contributions through,2014,2212519.97,6709833.91
46003,African Development Fund,African Development Bank and Fund,12,United Kingdom,10,Earmarked contributions through,2014,2291998.47,5095681.01
46003,African Development Fund,African Development Bank and Fund,8,Norway,9,Earmarked contributions through,2014,4497313.94,6709833.91
46003,African Development Fund,African Development Bank and Fund,3,Denmark,4,Earmarked contributions through,2014,0.00,14990332.02
46003,African Development Fund,African Development Bank and Fund,11,Switzerland,7,Earmarked contributions through,2014,7065866.39,8140052.35
46004,Asian Development Bank,Asian Development Bank,8,Norway,4,Earmarked contributions through,2014,17007639.61,17007639.61
46004,Asian Development Bank,Asian Development Bank,10,Sweden,9,Earmarked contributions through,2014,8064789.34,8064789.34
46004,Asian Development Bank,Asian Development Bank,0,Other,11,Earmarked contributions through,2014,6501650.45,6501650.45
46004,Asian Development Bank,Asian Development Bank,3,Denmark,8,Earmarked contributions through,2014,8127548.75,8127548.75
46004,Asian Development Bank,Asian Development Bank,301,Canada,7,Earmarked contributions through,2014,8495468.93,8495468.93
46004,Asian Development Bank,Asian Development Bank,801,Australia,1,Earmarked contributions through,2014,112318772.92,112318772.92
46004,Asian Development Bank,Asian Development Bank,7,Netherlands,6,Earmarked contributions through,2014,10510105.32,10510105.32
46004,Asian Development Bank,Asian Development Bank,820,New Zealand,5,Earmarked contributions through,2014,11055827.70,12227293.77
46004,Asian Development Bank,Asian Development Bank,12,United Kingdom,2,Earmarked contributions through,2014,35540623.67,35540623.67
46004,Asian Development Bank,Asian Development Bank,701,Japan,3,Earmarked contributions through,2014,17054006.32,17054006.32
46004,Asian Development Bank,Asian Development Bank,11,Switzerland,10,Earmarked contributions through,2014,833281.51,2874235.92
46005,Asian Development Fund,Asian Development Bank,11,Switzerland,10,Earmarked contributions through,2014,2040954.41,2874235.92
46005,Asian Development Fund,Asian Development Bank,820,New Zealand,5,Earmarked contributions through,2014,1171466.07,12227293.77
46009,Caribbean Development Bank,Caribbean Development Bank,301,Canada,2,Earmarked contributions through,2014,1454703.59,1454703.59
46009,Caribbean Development Bank,Caribbean Development Bank,918,EU Institutions,1,Earmarked contributions through,2014,11030674.42,11030674.42
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,1,Austria,6,Earmarked contributions through,2014,2518811.59,2518811.59
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,7,Netherlands,8,Earmarked contributions through,2014,496454.27,496454.27
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,11,Switzerland,4,Earmarked contributions through,2014,12275399.76,20239435.98
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,50,Spain,5,Earmarked contributions through,2014,10272514.05,10272514.05
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,3,Denmark,10,Earmarked contributions through,2014,229727.19,229727.19
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,301,Canada,3,Earmarked contributions through,2014,23653790.60,23653790.60
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,918,EU Institutions,2,Earmarked contributions through,2014,25055843.65,25055843.65
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,742,Korea,9,Earmarked contributions through,2014,485824.56,485824.56
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,18,Finland,7,Earmarked contributions through,2014,1232812.42,1232812.42
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,0,Other,11,Earmarked contributions through,2014,86610.04,122734.48
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,8,Norway,1,Earmarked contributions through,2014,96205843.67,96205843.67
46013,"Inter-American Development Bank, Fund for Special Operations",Inter-American Development Bank,11,Switzerland,4,Earmarked contributions through,2014,7964036.22,20239435.98
46013,"Inter-American Development Bank, Fund for Special Operations",Inter-American Development Bank,0,Other,11,Earmarked contributions through,2014,36124.44,122734.48
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,302,United States,1,Earmarked contributions through,2014,37422069.27,37422069.27
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,11,Switzerland,2,Earmarked contributions through,2014,24918716.87,28357749.02
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,10,Sweden,3,Earmarked contributions through,2014,27845604.42,27845604.42
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,918,EU Institutions,4,Earmarked contributions through,2014,15017847.63,15017847.63
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,1,Austria,5,Earmarked contributions through,2014,9966235.68,9966235.68
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,18,Finland,7,Earmarked contributions through,2014,2712187.32,3328593.53
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,3,Denmark,10,Earmarked contributions through,2014,2363269.92,2363269.92
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,0,Other,11,Earmarked contributions through,2014,2614476.18,3615324.54
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,69,Slovak Republic,9,Earmarked contributions through,2014,2560743.95,2560743.95
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,0,Other,11,Earmarked contributions through,2014,1000848.36,3615324.54
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,11,Switzerland,2,Earmarked contributions through,2014,3439032.15,28357749.02
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,5,Germany,6,Earmarked contributions through,2014,4948465.56,4948465.56
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,18,Finland,7,Earmarked contributions through,2014,616406.21,3328593.53
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,7,Netherlands,8,Earmarked contributions through,2014,2755141.66,2755141.66
46024,Council of Europe Development Bank,Council of Europe Development Bank,75,Hungary,2,Earmarked contributions through,2014,7078.49,7078.49
46024,Council of Europe Development Bank,Council of Europe Development Bank,302,United States,3,Earmarked contributions through,2014,0.00,0.00
46024,Council of Europe Development Bank,Council of Europe Development Bank,5,Germany,1,Earmarked contributions through,2014,989693.11,989693.11
47044,Global Environment Facility Trust Fund,Global Environment Facility,21,Ireland,1,Earmarked contributions through,2014,1141788.80,1141788.80
47044,Global Environment Facility Trust Fund,Global Environment Facility,4,France,2,Earmarked contributions through,2014,253.59,253.59
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,302,United States,2,Earmarked contributions through,2014,1032160.08,1032160.08
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,11,Switzerland,3,Earmarked contributions through,2014,30028.87,30028.87
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,918,EU Institutions,1,Earmarked contributions through,2014,18240988.84,18240988.84
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,4,France,3,Earmarked contributions through,2014,6973783.85,6973783.85
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,301,Canada,1,Earmarked contributions through,2014,38792095.59,38792095.59
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,8,Norway,2,Earmarked contributions through,2014,31983459.67,31983459.67
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,5,Germany,9,Earmarked contributions through,2014,2663685.71,2663685.71
