channel-code,channel-name,parent,donor-code,donor-name,rank,aid-to-or-through,year,total-oda-from-donor-to-channel,total-oda-from-donor-to-channel-parent
44003,International Development Association - Heavily Indebted Poor Countries Debt Initiative Trust Fund,World Bank Group,0,Other,11,Core contributions to,2014,36248179.55,1107988513.85
44004,International Finance Corporation,World Bank Group,701,Japan,2,Core contributions to,2014,36557853.94,1579167858.00
44004,International Finance Corporation,World Bank Group,0,Other,11,Core contributions to,2014,2599497.95,1107988513.85
44006,Advance Market Commitments,World Bank Group,6,Italy,7,Core contributions to,2014,47820780.10,429285663.20
44006,Advance Market Commitments,World Bank Group,301,Canada,6,Core contributions to,2014,10585936.16,488514251.87
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,701,Japan,2,Core contributions to,2014,86907523.82,1579167858.00
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,0,Other,11,Core contributions to,2014,46375833.81,1107988513.85
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,10,Sweden,8,Core contributions to,2014,25882086.16,387720167.77
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,6,Italy,7,Core contributions to,2014,5085545.97,429285663.20
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,11,Switzerland,9,Core contributions to,2014,35600016.07,261867235.68
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,301,Canada,6,Core contributions to,2014,49653882.36,488514251.87
44007,International Development Association - Multilateral Debt Relief Initiative,World Bank Group,4,France,5,Core contributions to,2014,51149534.66,589400120.00
44999,"World Bank Group, Other",World Bank Group,0,Other,11,Core contributions to,2014,1942302.09,1107988513.85
46002,African Development Bank,African Development Bank and Fund,10,Sweden,7,Core contributions to,2014,7394911.51,110503551.50
46002,African Development Bank,African Development Bank and Fund,12,United Kingdom,1,Core contributions to,2014,8401358.50,323983998.19
46002,African Development Bank,African Development Bank and Fund,701,Japan,2,Core contributions to,2014,50330011.97,280536107.34
46002,African Development Bank,African Development Bank and Fund,302,United States,4,Core contributions to,2014,31374182.22,202032390.49
46002,African Development Bank,African Development Bank and Fund,7,Netherlands,5,Core contributions to,2014,163680757.31,163680757.31
46002,African Development Bank,African Development Bank and Fund,4,France,6,Core contributions to,2014,18055760.38,158406330.32
46002,African Development Bank,African Development Bank and Fund,0,Other,11,Core contributions to,2014,69316736.20,427102983.02
46002,African Development Bank,African Development Bank and Fund,8,Norway,8,Core contributions to,2014,5996040.83,104080072.47
46002,African Development Bank,African Development Bank and Fund,301,Canada,10,Core contributions to,2014,0.00,99986626.39
46003,African Development Fund,African Development Bank and Fund,12,United Kingdom,1,Core contributions to,2014,315582639.69,323983998.19
46003,African Development Fund,African Development Bank and Fund,301,Canada,10,Core contributions to,2014,99986626.39,99986626.39
46003,African Development Fund,African Development Bank and Fund,5,Germany,3,Core contributions to,2014,219609104.23,219609104.23
46003,African Development Fund,African Development Bank and Fund,302,United States,4,Core contributions to,2014,170658208.27,202032390.49
46003,African Development Fund,African Development Bank and Fund,4,France,6,Core contributions to,2014,140350569.94,158406330.32
46003,African Development Fund,African Development Bank and Fund,0,Other,11,Core contributions to,2014,357786246.82,427102983.02
46003,African Development Fund,African Development Bank and Fund,10,Sweden,7,Core contributions to,2014,103108639.99,110503551.50
46003,African Development Fund,African Development Bank and Fund,8,Norway,8,Core contributions to,2014,98084031.64,104080072.47
46003,African Development Fund,African Development Bank and Fund,50,Spain,9,Core contributions to,2014,102725140.50,102725140.50
46003,African Development Fund,African Development Bank and Fund,701,Japan,2,Core contributions to,2014,230206095.37,280536107.34
46004,Asian Development Bank,Asian Development Bank,742,Korea,7,Core contributions to,2014,26646236.46,67226630.28
46004,Asian Development Bank,Asian Development Bank,12,United Kingdom,4,Core contributions to,2014,12720686.93,89120635.89
46004,Asian Development Bank,Asian Development Bank,801,Australia,3,Core contributions to,2014,17298548.43,141801336.70
46004,Asian Development Bank,Asian Development Bank,701,Japan,1,Core contributions to,2014,230464111.32,717163174.06
46004,Asian Development Bank,Asian Development Bank,301,Canada,5,Core contributions to,2014,35988707.22,82238699.57
46004,Asian Development Bank,Asian Development Bank,0,Other,11,Core contributions to,2014,31589314.88,88133753.31
46004,Asian Development Bank,Asian Development Bank,302,United States,2,Core contributions to,2014,103154068.30,265960891.83
46004,Asian Development Bank,Asian Development Bank,6,Italy,8,Core contributions to,2014,11254471.12,54041484.90
46004,Asian Development Bank,Asian Development Bank,4,France,9,Core contributions to,2014,14601835.43,43923426.63
46005,Asian Development Fund,Asian Development Bank,742,Korea,7,Core contributions to,2014,40580393.82,67226630.28
46005,Asian Development Fund,Asian Development Bank,301,Canada,5,Core contributions to,2014,46249992.35,82238699.57
46005,Asian Development Fund,Asian Development Bank,5,Germany,6,Core contributions to,2014,70956664.77,70956664.77
46005,Asian Development Fund,Asian Development Bank,0,Other,11,Core contributions to,2014,56544438.43,88133753.31
46005,Asian Development Fund,Asian Development Bank,701,Japan,1,Core contributions to,2014,486699062.74,717163174.06
46005,Asian Development Fund,Asian Development Bank,302,United States,2,Core contributions to,2014,162806823.53,265960891.83
46005,Asian Development Fund,Asian Development Bank,801,Australia,3,Core contributions to,2014,124502788.27,141801336.70
46005,Asian Development Fund,Asian Development Bank,12,United Kingdom,4,Core contributions to,2014,76399948.96,89120635.89
46005,Asian Development Fund,Asian Development Bank,6,Italy,8,Core contributions to,2014,42787013.78,54041484.90
46005,Asian Development Fund,Asian Development Bank,4,France,9,Core contributions to,2014,29321591.20,43923426.63
46005,Asian Development Fund,Asian Development Bank,50,Spain,10,Core contributions to,2014,26034203.77,26034203.77
46009,Caribbean Development Bank,Caribbean Development Bank,6,Italy,4,Core contributions to,2014,3856057.55,3856057.55
46009,Caribbean Development Bank,Caribbean Development Bank,301,Canada,1,Core contributions to,2014,16248922.66,16248922.66
46009,Caribbean Development Bank,Caribbean Development Bank,12,United Kingdom,2,Core contributions to,2014,13834362.74,13834362.74
46009,Caribbean Development Bank,Caribbean Development Bank,302,United States,5,Core contributions to,2014,0.00,0.00
46009,Caribbean Development Bank,Caribbean Development Bank,5,Germany,3,Core contributions to,2014,5656125.50,5656125.50
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,12,United Kingdom,9,Core contributions to,2014,3655810.57,3655810.57
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,10,Sweden,10,Core contributions to,2014,1650683.30,1650683.30
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,5,Germany,8,Core contributions to,2014,5779495.62,5779495.62
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,6,Italy,7,Core contributions to,2014,5840156.12,5840156.12
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,50,Spain,6,Core contributions to,2014,6037794.69,6037794.69
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,742,Korea,5,Core contributions to,2014,7374456.08,7374456.08
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,4,France,4,Core contributions to,2014,6432364.63,8617060.92
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,301,Canada,3,Core contributions to,2014,16279587.81,17139799.69
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,701,Japan,2,Core contributions to,2014,17643814.28,45855519.78
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,302,United States,1,Core contributions to,2014,6095212.52,105004504.36
46012,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund",Inter-American Development Bank,0,Other,11,Core contributions to,2014,3616988.64,3702916.84
46013,"Inter-American Development Bank, Fund for Special Operations",Inter-American Development Bank,302,United States,1,Core contributions to,2014,98909291.84,105004504.36
46013,"Inter-American Development Bank, Fund for Special Operations",Inter-American Development Bank,0,Other,11,Core contributions to,2014,85928.20,3702916.84
46013,"Inter-American Development Bank, Fund for Special Operations",Inter-American Development Bank,4,France,4,Core contributions to,2014,2184696.29,8617060.92
46013,"Inter-American Development Bank, Fund for Special Operations",Inter-American Development Bank,301,Canada,3,Core contributions to,2014,860211.88,17139799.69
46013,"Inter-American Development Bank, Fund for Special Operations",Inter-American Development Bank,701,Japan,2,Core contributions to,2014,28211705.50,45855519.78
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,10,Sweden,4,Core contributions to,2014,1224318.17,2664692.49
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,701,Japan,9,Core contributions to,2014,666771.19,666771.19
46015,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,22,Luxembourg,5,Core contributions to,2014,2487990.79,2487990.79
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,5,Germany,6,Core contributions to,2014,1237116.39,1855674.58
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,918,EU Institutions,1,Core contributions to,2014,17034064.38,17034064.38
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,742,Korea,3,Core contributions to,2014,3049995.76,3971802.77
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,6,Italy,2,Core contributions to,2014,9784383.30,9784383.30
46016,European Bank for Reconstruction and Development - technical co-operation and special funds (ODA-eligible countries only),European Bank for Reconstruction and Development,10,Sweden,4,Core contributions to,2014,864224.59,2664692.49
46017,European Bank for Reconstruction and Development - technical co-operation and special funds (all EBRD countries of operations),European Bank for Reconstruction and Development,1,Austria,7,Core contributions to,2014,1071370.34,1071370.34
46018,European Bank for Reconstruction and Development - Early Transition Countries Fund,European Bank for Reconstruction and Development,7,Netherlands,8,Core contributions to,2014,754862.77,754862.77
46018,European Bank for Reconstruction and Development - Early Transition Countries Fund,European Bank for Reconstruction and Development,10,Sweden,4,Core contributions to,2014,576149.73,2664692.49
46018,European Bank for Reconstruction and Development - Early Transition Countries Fund,European Bank for Reconstruction and Development,5,Germany,6,Core contributions to,2014,618558.19,1855674.58
46018,European Bank for Reconstruction and Development - Early Transition Countries Fund,European Bank for Reconstruction and Development,742,Korea,3,Core contributions to,2014,921807.01,3971802.77
46024,Council of Europe Development Bank,Council of Europe Development Bank,76,Poland,2,Core contributions to,2014,7396.51,7396.51
46024,Council of Europe Development Bank,Council of Europe Development Bank,68,Czech Republic,4,Core contributions to,2014,2970.04,2970.04
46024,Council of Europe Development Bank,Council of Europe Development Bank,61,Slovenia,5,Core contributions to,2014,639.27,639.27
46024,Council of Europe Development Bank,Council of Europe Development Bank,84,Lithuania,6,Core contributions to,2014,603.26,603.26
46024,Council of Europe Development Bank,Council of Europe Development Bank,82,Estonia,7,Core contributions to,2014,0.00,0.00
46024,Council of Europe Development Bank,Council of Europe Development Bank,5,Germany,1,Core contributions to,2014,32268.81,32268.81
46024,Council of Europe Development Bank,Council of Europe Development Bank,77,Romania,3,Core contributions to,2014,3203.27,3203.27
47044,Global Environment Facility Trust Fund,Global Environment Facility,4,France,7,Core contributions to,2014,43091644.41,43091644.41
47044,Global Environment Facility Trust Fund,Global Environment Facility,12,United Kingdom,6,Core contributions to,2014,80219946.41,80219946.41
47044,Global Environment Facility Trust Fund,Global Environment Facility,801,Australia,5,Core contributions to,2014,113043521.58,113043521.58
47044,Global Environment Facility Trust Fund,Global Environment Facility,11,Switzerland,10,Core contributions to,2014,31172876.77,33589795.20
47044,Global Environment Facility Trust Fund,Global Environment Facility,0,Other,11,Core contributions to,2014,153111007.36,159424638.19
47044,Global Environment Facility Trust Fund,Global Environment Facility,302,United States,3,Core contributions to,2014,139121435.44,174949439.20
47044,Global Environment Facility Trust Fund,Global Environment Facility,701,Japan,2,Core contributions to,2014,185906134.77,185906134.77
47044,Global Environment Facility Trust Fund,Global Environment Facility,10,Sweden,1,Core contributions to,2014,192289971.76,194450533.24
47044,Global Environment Facility Trust Fund,Global Environment Facility,5,Germany,4,Core contributions to,2014,108247683.78,167629270.31
47044,Global Environment Facility Trust Fund,Global Environment Facility,2,Belgium,8,Core contributions to,2014,23432629.69,38550455.30
47044,Global Environment Facility Trust Fund,Global Environment Facility,18,Finland,9,Core contributions to,2014,27152693.52,38124724.04
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,801,Australia,10,Core contributions to,2014,35659613.39,35659613.39
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,302,United States,1,Core contributions to,2014,1565994912.24,1565994912.24
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,4,France,2,Core contributions to,2014,471681380.61,471681380.61
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,0,Other,11,Core contributions to,2014,115514775.03,115514775.03
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,12,United Kingdom,3,Core contributions to,2014,435479709.09,435479709.09
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,701,Japan,4,Core contributions to,2014,379155676.21,379155676.21
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,5,Germany,5,Core contributions to,2014,303093514.51,303093514.51
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,7,Netherlands,6,Core contributions to,2014,93327458.61,93327458.61
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,8,Norway,7,Core contributions to,2014,83319768.64,83319768.64
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,10,Sweden,8,Core contributions to,2014,72018716.02,72018716.02
47045,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Global Fund,6,Italy,9,Core contributions to,2014,37753247.45,37753247.45
47111,Adaptation Fund,Adaptation Fund,2,Belgium,3,Core contributions to,2014,1259818.80,1259818.80
47111,Adaptation Fund,Adaptation Fund,5,Germany,1,Core contributions to,2014,61855819.29,61855819.29
47111,Adaptation Fund,Adaptation Fund,18,Finland,2,Core contributions to,2014,6164062.09,6164062.09
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,742,Korea,10,Core contributions to,2014,921807.01,921807.01
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,22,Luxembourg,9,Core contributions to,2014,1020076.22,1020076.22
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,10,Sweden,5,Core contributions to,2014,50413101.21,50413101.21
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,701,Japan,8,Core contributions to,2014,11392683.61,11392683.61
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,7,Netherlands,6,Core contributions to,2014,40259347.75,40259347.75
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,5,Germany,7,Core contributions to,2014,22268094.95,22268094.95
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,12,United Kingdom,1,Core contributions to,2014,411713034.43,411713034.43
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,302,United States,2,Core contributions to,2014,169365225.75,169365225.75
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,8,Norway,3,Core contributions to,2014,149409009.13,149409009.13
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,0,Other,11,Core contributions to,2014,761192.54,761192.54
47122,Global Alliance for Vaccines and Immunization,Global Alliance for Vaccines and Immunization,801,Australia,4,Core contributions to,2014,104431724.94,104431724.94
47128,Nordic Development Fund,Nordic Development Fund,18,Finland,4,Core contributions to,2014,4279091.91,4279091.91
47128,Nordic Development Fund,Nordic Development Fund,10,Sweden,1,Core contributions to,2014,8884279.75,8884279.75
47128,Nordic Development Fund,Nordic Development Fund,3,Denmark,2,Core contributions to,2014,6136973.64,6136973.64
47128,Nordic Development Fund,Nordic Development Fund,8,Norway,3,Core contributions to,2014,5949943.83,5949943.83
47128,Nordic Development Fund,Nordic Development Fund,20,Iceland,5,Core contributions to,2014,234026.77,234026.77
47129,Global Environment Facility - Least Developed Countries Fund,Global Environment Facility,0,Other,11,Core contributions to,2014,3814037.77,159424638.19
47129,Global Environment Facility - Least Developed Countries Fund,Global Environment Facility,2,Belgium,8,Core contributions to,2014,15117825.61,38550455.30
47129,Global Environment Facility - Least Developed Countries Fund,Global Environment Facility,10,Sweden,1,Core contributions to,2014,2160561.48,194450533.24
47129,Global Environment Facility - Least Developed Countries Fund,Global Environment Facility,18,Finland,9,Core contributions to,2014,7396874.51,38124724.04
47129,Global Environment Facility - Least Developed Countries Fund,Global Environment Facility,302,United States,3,Core contributions to,2014,26149990.86,174949439.20
47129,Global Environment Facility - Least Developed Countries Fund,Global Environment Facility,11,Switzerland,10,Core contributions to,2014,1074185.97,33589795.20
47129,Global Environment Facility - Least Developed Countries Fund,Global Environment Facility,5,Germany,4,Core contributions to,2014,37113491.58,167629270.31
47130,Global Environment Facility - Special Climate Change Fund,Global Environment Facility,5,Germany,4,Core contributions to,2014,22268094.95,167629270.31
47130,Global Environment Facility - Special Climate Change Fund,Global Environment Facility,11,Switzerland,10,Core contributions to,2014,1342732.46,33589795.20
47130,Global Environment Facility - Special Climate Change Fund,Global Environment Facility,18,Finland,9,Core contributions to,2014,3575156.01,38124724.04
47130,Global Environment Facility - Special Climate Change Fund,Global Environment Facility,302,United States,3,Core contributions to,2014,9678012.90,174949439.20
47130,Global Environment Facility - Special Climate Change Fund,Global Environment Facility,0,Other,11,Core contributions to,2014,2499593.06,159424638.19
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,2,Belgium,7,Core contributions to,2014,4708828.51,4708828.51
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,4,France,1,Core contributions to,2014,15765252.86,15765252.86
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,1,Austria,10,Core contributions to,2014,3078999.67,3078999.67
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,8,Norway,9,Core contributions to,2014,3199335.96,3199335.96
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,11,Switzerland,8,Core contributions to,2014,4121007.04,4121007.04
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,5,Germany,2,Core contributions to,2014,14725328.62,14725328.62
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,6,Italy,3,Core contributions to,2014,14159183.66,14159183.66
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,301,Canada,4,Core contributions to,2014,8518448.40,8518448.40
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,0,Other,11,Core contributions to,2014,10716532.52,10716532.52
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,50,Spain,5,Core contributions to,2014,6704046.26,6704046.26
47131,Organization for Security and Co-operation in Europe,Organization for Security and Co-operation in Europe,12,United Kingdom,6,Core contributions to,2014,4972585.65,4972585.65
47134,Clean Technology Fund,Climate Investment Funds,4,France,6,Core contributions to,2014,0.00,0.00
47134,Clean Technology Fund,Climate Investment Funds,12,United Kingdom,1,Core contributions to,2014,170665015.98,589336736.30
47134,Clean Technology Fund,Climate Investment Funds,302,United States,2,Core contributions to,2014,198928409.81,307951467.08
47134,Clean Technology Fund,Climate Investment Funds,50,Spain,3,Core contributions to,2014,38521927.69,38521927.69
47135,Strategic Climate Fund,Climate Investment Funds,302,United States,2,Core contributions to,2014,109023057.27,307951467.08
47135,Strategic Climate Fund,Climate Investment Funds,12,United Kingdom,1,Core contributions to,2014,418671720.32,589336736.30
47135,Strategic Climate Fund,Climate Investment Funds,8,Norway,4,Core contributions to,2014,31661512.08,31661512.08
47135,Strategic Climate Fund,Climate Investment Funds,3,Denmark,5,Core contributions to,2014,3882237.57,3882237.57
47136,Global Green Growth Institute,Global Green Growth Institute,742,Korea,2,Core contributions to,2014,9218070.10,9218070.10
47136,Global Green Growth Institute,Global Green Growth Institute,801,Australia,3,Core contributions to,2014,5928359.78,5928359.78
47136,Global Green Growth Institute,Global Green Growth Institute,8,Norway,1,Core contributions to,2014,10208338.05,10208338.05
47136,Global Green Growth Institute,Global Green Growth Institute,3,Denmark,4,Core contributions to,2014,4726202.26,4726202.26
47142,OPEC Fund for International Development,OPEC Fund for International Development,576,United Arab Emirates,1,Core contributions to,2014,2496230.02,2496230.02
