"id","year","budget-type","l1","l2","l3","l4","l5","value"
"LR",2015,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,
"LR",2016,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,
"LR",2017,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,
"LR",2018,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,
"LR",2019,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,
"LR",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,
"LR",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,36295825.061
"LR",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,40790682.6516
"LR",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,7270629.79265
"LR",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,27618472.83512
"LR",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,36047218.96314
"LR",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,26213873.83212
"LR",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,30397882.99597
"LR",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,35148353.5074
"LR",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,41622855.23691
"LR",2009,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,42039139.12315
"LR",2010,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,45843499.98368
"LR",2011,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,50841649.03444
"LR",2012,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2013,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2014,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2015,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2016,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2017,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2018,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2019,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,
"LR",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,48674170.024
"LR",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,38513030.3208
"LR",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,35314487.5643
"LR",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,44600101.40266
"LR",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,41124292.05654
"LR",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,46843727.20296
"LR",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,52859372.89447
"LR",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,94588426.2342
"LR",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,98869905.38257
"LR",2009,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,109651048.33605
"LR",2010,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,107241044.60468
"LR",2011,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,110717144.79814
"LR",2012,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2013,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2014,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2015,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2016,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2017,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2018,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2019,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,
"LR",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,37554639.803
"LR",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,22569464.0052
"LR",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,67097526.37217
"LR",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,746445.21176
"LR",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,507707.30934
"LR",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,465335.03844
"LR",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,449229.79797
"LR",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,2035618.929
"LR",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,2749858.30394
"LR",2009,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,3243375.7187
"LR",2010,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,7835496.17068
"LR",2011,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,4516923.36463
"LR",2012,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2013,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2014,"proj","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2015,"proj","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2016,"proj","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2017,"proj","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2018,"proj","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2019,"proj","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,
"LR",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,9650913.022
"LR",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,8489431.4148
"LR",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,4985574.71496
"LR",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,15115515.53814
"LR",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,1353886.15824
"LR",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,5584020.46128
"LR",2006,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,5390757.57564
"LR",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,9635262.9306
"LR",2008,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,39997938.9664
"LR",2009,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,26570731.84935
"LR",2010,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,78705804.81892
"LR",2011,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,68699253.03414
"LR",2012,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,73700000
"LR",2013,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,136268905.108
"LR",2014,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,80895568.9516
"LR",2015,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,93297536.1113
"LR",2016,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,81100980.171
"LR",2017,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,
"LR",2018,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,
"LR",2019,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,
"LR",2020,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,
"LR",2000,"actual","total-revenue-and-grants","grants",,,,13217554.791
"LR",2001,"actual","total-revenue-and-grants","grants",,,,9524727.9288
"LR",2002,"actual","total-revenue-and-grants","grants",,,,0
"LR",2003,"actual","total-revenue-and-grants","grants",,,,0
"LR",2004,"actual","total-revenue-and-grants","grants",,,,5077073.0934
"LR",2005,"actual","total-revenue-and-grants","grants",,,,1551116.7948
"LR",2006,"actual","total-revenue-and-grants","grants",,,,1497432.6599
"LR",2007,"actual","total-revenue-and-grants","grants",,,,2035618.929
"LR",2008,"actual","total-revenue-and-grants","grants",,,,7624607.11547
"LR",2009,"actual","total-revenue-and-grants","grants",,,,29439871.9082
"LR",2010,"actual","total-revenue-and-grants","grants",,,,15203201.5252
"LR",2011,"actual","total-revenue-and-grants","grants",,,,42333025.95223
"LR",2012,"actual","total-revenue-and-grants","grants",,,,28300000
"LR",2013,"actual","total-revenue-and-grants","grants",,,,44774068.8212
"LR",2014,"proj","total-revenue-and-grants","grants",,,,70548461.295
"LR",2015,"proj","total-revenue-and-grants","grants",,,,52653064.9341
"LR",2016,"proj","total-revenue-and-grants","grants",,,,51363954.1083
"LR",2017,"proj","total-revenue-and-grants","grants",,,,
"LR",2018,"proj","total-revenue-and-grants","grants",,,,
"LR",2019,"proj","total-revenue-and-grants","grants",,,,
"LR",2020,"proj","total-revenue-and-grants","grants",,,,
"LR",2000,"actual","total-expenditure",,,,,175185051.595
"LR",2001,"actual","total-expenditure",,,,,151774468.9524
"LR",2002,"actual","total-expenditure",,,,,166393556.11179
"LR",2003,"actual","total-expenditure",,,,,129135021.63448
"LR",2004,"actual","total-expenditure",,,,,85633299.50868
"LR",2005,"actual","total-expenditure",,,,,118350211.44324
"LR",2006,"actual","total-expenditure",,,,,110061300.50265
"LR",2007,"actual","total-expenditure",,,,,166920752.178
"LR",2008,"actual","total-expenditure",,,,,246362305.32117
"LR",2009,"actual","total-expenditure",,,,,310490852.45555
"LR",2010,"actual","total-expenditure",,,,,330026420.80088
"LR",2011,"actual","total-expenditure",,,,,402216268.91089
"LR",2012,"actual","total-expenditure",,,,,5.14e+08
"LR",2013,"actual","total-expenditure",,,,,568436004.1648
"LR",2014,"proj","total-expenditure",,,,,534287013.5408
"LR",2015,"proj","total-expenditure",,,,,689108534.0498
"LR",2016,"proj","total-expenditure",,,,,656016817.3832
"LR",2017,"proj","total-expenditure",,,,,
"LR",2018,"proj","total-expenditure",,,,,
"LR",2019,"proj","total-expenditure",,,,,
"LR",2020,"proj","total-expenditure",,,,,
"LR",2000,"actual","total-expenditure","recurrent-expenditure",,,,100285574.446
"LR",2001,"actual","total-expenditure","recurrent-expenditure",,,,84273136.2396
"LR",2002,"actual","total-expenditure","recurrent-expenditure",,,,54010392.7454
"LR",2003,"actual","total-expenditure","recurrent-expenditure",,,,52810998.73202
"LR",2004,"actual","total-expenditure","recurrent-expenditure",,,,79371576.02682
"LR",2005,"actual","total-expenditure","recurrent-expenditure",,,,101908373.41836
"LR",2006,"actual","total-expenditure","recurrent-expenditure",,,,100627474.74528
"LR",2007,"actual","total-expenditure","recurrent-expenditure",,,,144393236.0304
"LR",2008,"actual","total-expenditure","recurrent-expenditure",,,,216488844.65564
"LR",2009,"actual","total-expenditure","recurrent-expenditure",,,,268326968.11245
"LR",2010,"actual","total-expenditure","recurrent-expenditure",,,,292953998.6202
"LR",2011,"actual","total-expenditure","recurrent-expenditure",,,,325008392.79454
"LR",2012,"actual","total-expenditure","recurrent-expenditure",,,,437600000
"LR",2013,"actual","total-expenditure","recurrent-expenditure",,,,479861215.8446
"LR",2014,"proj","total-expenditure","recurrent-expenditure",,,,428934644.6736
"LR",2015,"proj","total-expenditure","recurrent-expenditure",,,,502513461.8272
"LR",2016,"proj","total-expenditure","recurrent-expenditure",,,,437945292.9234
"LR",2017,"proj","total-expenditure","recurrent-expenditure",,,,
"LR",2018,"proj","total-expenditure","recurrent-expenditure",,,,
"LR",2019,"proj","total-expenditure","recurrent-expenditure",,,,
"LR",2020,"proj","total-expenditure","recurrent-expenditure",,,,
"LR",2000,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,
"LR",2001,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,
"LR",2002,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,27836125.49186
"LR",2003,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,24446080.68514
"LR",2004,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,41124292.05654
"LR",2005,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,65612240.42004
"LR",2006,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,48666561.44675
"LR",2007,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,55097419.0116
"LR",2008,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,84995620.3036
"LR",2009,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,114017131.0343
"LR",2010,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,133203434.90156
"LR",2011,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,145591994.96226
"LR",2012,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,
"LR",2013,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,205376706.9842
"LR",2014,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,170256953.2586
"LR",2015,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,227239543.3998
"LR",2016,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,199147962.4199
"LR",2017,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,
"LR",2018,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,
"LR",2019,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,
"LR",2020,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,
"LR",2000,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,
"LR",2001,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,
"LR",2002,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,12256204.50761
"LR",2003,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,11010066.87346
"LR",2004,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,26739251.62524
"LR",2005,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,65612240.42004
"LR",2006,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,32943518.5178
"LR",2007,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,62561355.0846
"LR",2008,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,76496058.27324
"LR",2009,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,93933150.62235
"LR",2010,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,89698888.99868
"LR",2011,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,90653601.48083
"LR",2012,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,
"LR",2013,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,157682590.1964
"LR",2014,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,155206614.849
"LR",2015,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,108077343.8121
"LR",2016,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,127959324.2698
"LR",2017,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,
"LR",2018,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,
"LR",2019,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,
"LR",2020,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,
"LR",2000,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,
"LR",2001,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,
"LR",2002,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,830929.11916
"LR",2003,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,1119667.81764
"LR",2004,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,6769430.7912
"LR",2005,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,9306700.7688
"LR",2006,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,16771245.79088
"LR",2007,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,25920214.3626
"LR",2008,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,45747642.69282
"LR",2009,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,51020794.95955
"LR",2010,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,65139871.15028
"LR",2011,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,84561007.17505
"LR",2012,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,
"LR",2013,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,110961822.7308
"LR",2014,"proj","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,98767845.813
"LR",2015,"proj","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,157959194.8023
"LR",2016,"proj","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,100925664.2128
"LR",2017,"proj","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,
"LR",2018,"proj","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,
"LR",2019,"proj","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,
"LR",2020,"proj","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,
"LR",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,13087133.62677
"LR",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2005,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,2171563.51272
"LR",2006,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,2096405.72386
"LR",2007,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,678539.643
"LR",2008,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,9374516.94525
"LR",2009,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,9355891.49625
"LR",2010,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,4911803.56968
"LR",2011,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,4201789.1764
"LR",2012,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2013,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,5840095.9332
"LR",2014,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,5643876.9036
"LR",2015,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,8313641.8317
"LR",2016,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,9011220.019
"LR",2017,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2018,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2019,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2020,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,
"LR",2000,"actual","total-expenditure","capital-expenditure",,,,74899477.149
"LR",2001,"actual","total-expenditure","capital-expenditure",,,,67501332.7128
"LR",2002,"actual","total-expenditure","capital-expenditure",,,,112383163.36639
"LR",2003,"actual","total-expenditure","capital-expenditure",,,,76324022.90246
"LR",2004,"actual","total-expenditure","capital-expenditure",,,,6261723.48186
"LR",2005,"actual","total-expenditure","capital-expenditure",,,,16441838.02488
"LR",2006,"actual","total-expenditure","capital-expenditure",,,,9433825.75737
"LR",2007,"actual","total-expenditure","capital-expenditure",,,,22527516.1476
"LR",2008,"actual","total-expenditure","capital-expenditure",,,,29873460.66553
"LR",2009,"actual","total-expenditure","capital-expenditure",,,,42163884.3431
"LR",2010,"actual","total-expenditure","capital-expenditure",,,,37072422.18068
"LR",2011,"actual","total-expenditure","capital-expenditure",,,,77207876.11635
"LR",2012,"actual","total-expenditure","capital-expenditure",,,,76400000
"LR",2013,"actual","total-expenditure","capital-expenditure",,,,88574788.3202
"LR",2014,"proj","total-expenditure","capital-expenditure",,,,105352368.8672
"LR",2015,"proj","total-expenditure","capital-expenditure",,,,186595072.2226
"LR",2016,"proj","total-expenditure","capital-expenditure",,,,218972646.4617
"LR",2017,"proj","total-expenditure","capital-expenditure",,,,
"LR",2018,"proj","total-expenditure","capital-expenditure",,,,
"LR",2019,"proj","total-expenditure","capital-expenditure",,,,
"LR",2020,"proj","total-expenditure","capital-expenditure",,,,
"LR",2000,"actual","total-expenditure","capital-expenditure","externally-financed",,,13217554.791
"LR",2001,"actual","total-expenditure","capital-expenditure","externally-financed",,,9524727.9288
"LR",2002,"actual","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2003,"actual","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2004,"actual","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2005,"actual","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2006,"actual","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2007,"actual","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2008,"actual","total-expenditure","capital-expenditure","externally-financed",,,0
"LR",2009,"actual","total-expenditure","capital-expenditure","externally-financed",,,0
"LR",2010,"actual","total-expenditure","capital-expenditure","externally-financed",,,0
"LR",2011,"actual","total-expenditure","capital-expenditure","externally-financed",,,10084294.02336
"LR",2012,"actual","total-expenditure","capital-expenditure","externally-financed",,,20100000
"LR",2013,"actual","total-expenditure","capital-expenditure","externally-financed",,,11680191.8664
"LR",2014,"proj","total-expenditure","capital-expenditure","externally-financed",,,46091661.3794
"LR",2015,"proj","total-expenditure","capital-expenditure","externally-financed",,,51729326.9528
"LR",2016,"proj","total-expenditure","capital-expenditure","externally-financed",,,105431274.2223
"LR",2017,"proj","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2018,"proj","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2019,"proj","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2020,"proj","total-expenditure","capital-expenditure","externally-financed",,,
"LR",2000,"actual","total-expenditure","capital-expenditure","domestically-financed",,,61681922.358
"LR",2001,"actual","total-expenditure","capital-expenditure","domestically-financed",,,57976604.784
"LR",2002,"actual","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2003,"actual","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2004,"actual","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2005,"actual","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2006,"actual","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2007,"actual","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2008,"actual","total-expenditure","capital-expenditure","domestically-financed",,,29873460.66553
"LR",2009,"actual","total-expenditure","capital-expenditure","domestically-financed",,,42163884.3431
"LR",2010,"actual","total-expenditure","capital-expenditure","domestically-financed",,,37072422.18068
"LR",2011,"actual","total-expenditure","capital-expenditure","domestically-financed",,,67123582.09299
"LR",2012,"actual","total-expenditure","capital-expenditure","domestically-financed",,,56300000
"LR",2013,"actual","total-expenditure","capital-expenditure","domestically-financed",,,76894596.4538
"LR",2014,"proj","total-expenditure","capital-expenditure","domestically-financed",,,59260707.4878
"LR",2015,"proj","total-expenditure","capital-expenditure","domestically-financed",,,134865745.2698
"LR",2016,"proj","total-expenditure","capital-expenditure","domestically-financed",,,113541372.2394
"LR",2017,"proj","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2018,"proj","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2019,"proj","total-expenditure","capital-expenditure","domestically-financed",,,
"LR",2020,"proj","total-expenditure","capital-expenditure","domestically-financed",,,
"SN",2000,"actual","total-revenue-and-grants",,,,,1208036959
"SN",2001,"actual","total-revenue-and-grants",,,,,1210475984
"SN",2002,"actual","total-revenue-and-grants",,,,,1352718794.7
"SN",2003,"actual","total-revenue-and-grants",,,,,1768917582.6
"SN",2004,"actual","total-revenue-and-grants",,,,,2097162138.5
"SN",2005,"actual","total-revenue-and-grants",,,,,2265808525.6
"SN",2006,"actual","total-revenue-and-grants",,,,,2389286120
"SN",2007,"actual","total-revenue-and-grants",,,,,3048033536
"SN",2008,"actual","total-revenue-and-grants",,,,,3085324605
"SN",2009,"actual","total-revenue-and-grants",,,,,3009080742
"SN",2010,"actual","total-revenue-and-grants",,,,,3019535540
"SN",2011,"actual","total-revenue-and-grants",,,,,3320656920
"SN",2012,"actual","total-revenue-and-grants",,,,,3272842453
"SN",2013,"actual","total-revenue-and-grants",,,,,3410106792
"SN",2014,"proj","total-revenue-and-grants",,,,,3829309928
"SN",2015,"budget","total-revenue-and-grants",,,,,3997670688
"SN",2016,"proj","total-revenue-and-grants",,,,,4188375109
"SN",2017,"proj","total-revenue-and-grants",,,,,4459090392
"SN",2018,"proj","total-revenue-and-grants",,,,,4772193072
"SN",2019,"proj","total-revenue-and-grants",,,,,5153445430
"SN",2020,"proj","total-revenue-and-grants",,,,,
"SN",2000,"actual","total-revenue-and-grants","revenue",,,,1084531583
"SN",2001,"actual","total-revenue-and-grants","revenue",,,,1099272618
"SN",2002,"actual","total-revenue-and-grants","revenue",,,,1237356256.5
"SN",2003,"actual","total-revenue-and-grants","revenue",,,,1596015864
"SN",2004,"actual","total-revenue-and-grants","revenue",,,,1883809227.3
"SN",2005,"actual","total-revenue-and-grants","revenue",,,,2085681488
"SN",2006,"actual","total-revenue-and-grants","revenue",,,,2212387051.5
"SN",2007,"actual","total-revenue-and-grants","revenue",,,,2714654868
"SN",2008,"actual","total-revenue-and-grants","revenue",,,,2750483175
"SN",2009,"actual","total-revenue-and-grants","revenue",,,,2572649184
"SN",2010,"actual","total-revenue-and-grants","revenue",,,,2674445764
"SN",2011,"actual","total-revenue-and-grants","revenue",,,,2995102320
"SN",2012,"actual","total-revenue-and-grants","revenue",,,,2861287414
"SN",2013,"actual","total-revenue-and-grants","revenue",,,,3019793364
"SN",2014,"proj","total-revenue-and-grants","revenue",,,,3371457654
"SN",2015,"budget","total-revenue-and-grants","revenue",,,,3533294800
"SN",2016,"proj","total-revenue-and-grants","revenue",,,,3711972253
"SN",2017,"proj","total-revenue-and-grants","revenue",,,,3950597628
"SN",2018,"proj","total-revenue-and-grants","revenue",,,,4252639794
"SN",2019,"proj","total-revenue-and-grants","revenue",,,,4608007775
"SN",2020,"proj","total-revenue-and-grants","revenue",,,,
"SN",2000,"actual","total-revenue-and-grants","revenue","tax-revenue",,,1036287295.5
"SN",2001,"actual","total-revenue-and-grants","revenue","tax-revenue",,,1051874462
"SN",2002,"actual","total-revenue-and-grants","revenue","tax-revenue",,,1170371556.9
"SN",2003,"actual","total-revenue-and-grants","revenue","tax-revenue",,,1500698249.9
"SN",2004,"actual","total-revenue-and-grants","revenue","tax-revenue",,,1791679561.1
"SN",2005,"actual","total-revenue-and-grants","revenue","tax-revenue",,,2016948802.6
"SN",2006,"actual","total-revenue-and-grants","revenue","tax-revenue",,,2118194041
"SN",2007,"actual","total-revenue-and-grants","revenue","tax-revenue",,,2595591058
"SN",2008,"actual","total-revenue-and-grants","revenue","tax-revenue",,,2606979705
"SN",2009,"actual","total-revenue-and-grants","revenue","tax-revenue",,,2503738938
