"row_id","id","sectoral","level","name","color_id"
13134,"externally-financed-public-investment-program","FALSE",3,"Externally Financed Public Investment Program",
13135,"externally-financed-public-investment-program-grants","FALSE",3,"Externally Financed Public Investment Program Grants",
13136,"externally-financed-special-programs","FALSE",3,"Externally Financed Special Programs",
13137,"externally-grant-financed","FALSE",3,"Externally grant financed",
13138,"external-net","FALSE",2,"External (net)",
13139,"external-net-acquisition-of-financial-assets","FALSE",3,"External Net Acquisition of Financial Assets",
13140,"external-net-incurrence-of-liabilities","FALSE",3,"External Net Incurrence of Liabilities",
13141,"external-project-grants","FALSE",3,"External Project Grants",
13142,"external-project-loans","FALSE",3,"External Project Loans",
13143,"external-public-sector-investment-programme","FALSE",3,"External Public Sector Investment Programme",
13144,"external-services","FALSE",4,"External Services",
13145,"extrabudgetary-capital-expenditure","FALSE",3,"Extrabudgetary Capital Expenditure",
13146,"extrabudgetary-current-expenditure","FALSE",3,"Extrabudgetary Current Expenditure",
13147,"extrabudgetary-expenditure","FALSE",2,"Extrabudgetary Expenditure",
13148,"extrabudgetary-expenditure-financed-by-grants","FALSE",2,"Extrabudgetary Expenditure Financed By Grants","purple-light"
13149,"extrabudgetary-expenditures","FALSE",3,"Extrabudgetary Expenditures",
13150,"extrabudgetary-funds","FALSE",2,"Extrabudgetary Funds",
13151,"extrabudgetary-revenue","FALSE",3,"Extrabudgetary Revenue",
13152,"extraction-royalty","FALSE",4,"Extraction Royalty",
13153,"extraordinary-transfers","FALSE",3,"Extraordinary Transfers",
13154,"federal-enterprises","FALSE",2,"Federal enterprises",
13155,"federal-enterprises--capital-expenditure","FALSE",3,"Federal enterprises - Capital expenditure",
13156,"federal-enterprises--recurrent-expenditure","FALSE",3,"Federal enterprises - Recurrent Expenditure",
13157,"federal-enterprises--recurrent-expenditure--compensation-of-employees","FALSE",4,"Federal enterprises - Recurrent Expenditure - Compensation of employees",
13158,"federal-enterprises--recurrent-expenditure--other","FALSE",4,"Federal enterprises - Recurrent Expenditure - Other",
13159,"federal-excise-duty","FALSE",5,"Federal Excise Duty",
13160,"federal-government","FALSE",2,"Federal government","green-light"
13161,"federal-government-capital-expenditure","FALSE",3,"Federal Government Capital Expenditure",
13162,"federal-government-expenditure","FALSE",2,"Federal Government Expenditure","green-light"
13163,"federal-government-extrabudgetary-funds","FALSE",3,"Federal Government Extrabudgetary Funds",
13164,"federal-government-independent-revenue","FALSE",4,"Federal Government Independent Revenue",
13165,"federal-government-indirect-taxes","FALSE",4,"Federal government indirect taxes",
13166,"federal-government-recurrent-expenditure","FALSE",3,"Federal Government Recurrent Expenditure",
13167,"federal-government-tax-revenue","FALSE",4,"Federal Government Tax Revenue",
13168,"federal-nontax","FALSE",4,"Federal Nontax",
13169,"fees","FALSE",4,"Fees",
13170,"fees-and-charges","FALSE",4,"Fees and Charges",
13171,"fees-and-penalties","FALSE",4,"Fees and Penalties",
13172,"fees-fines-and-permits","FALSE",4,"Fees, Fines and Permits",
13173,"fees-from-sectoral-ministries","FALSE",4,"Fees from sectoral ministries",
13174,"fertilizer-and-seed-subsidy","FALSE",4,"Fertilizer and Seed Subsidy",
13175,"fertilizer-support-program","FALSE",5,"Fertilizer Support Program",
13176,"fiji-sugar-corporation","FALSE",2,"Fiji Sugar Corporation",
13177,"financed-by-oilforfood-program","FALSE",4,"Financed by Oil-For-Food Program",
13178,"financed-by-privatization","FALSE",3,"Financed by Privatization",
13179,"financed-by-project-loans","FALSE",4,"financed by project loans",
13180,"finance-gap","FALSE",2,"Finance gap",
13181,"financial-assets","FALSE",2,"Financial assets",
13182,"financi-al-a-s-sets-and-others","FALSE",4,"Financi Al A S Sets And Others",
13183,"financial-derivatives-and-employee-stock-options","FALSE",3,"Financial derivatives and employee stock options",
13184,"financial-income","FALSE",4,"Financial Income",
13185,"financial-liabilities","FALSE",2,"Financial liabilities",
13186,"financial-system","FALSE",3,"Financial System",
13187,"financial-transfer","FALSE",5,"Financial transfer",
13188,"financing","FALSE",1,"Financing","purple-dark"
13189,"financing-arrangement-on-fuel-purchase","FALSE",3,"Financing Arrangement on Fuel Purchase",
13190,"financing-gap","FALSE",2,"Financing Gap",
13191,"financing--net-external-finance","FALSE",2,"Financing - Net External Finance",
13192,"fines-and-forfeits","FALSE",5,"Fines and Forfeits",
13193,"fishing-access-revenue","FALSE",4,"Fishing Access Revenue",
13194,"fishing-license-fee","FALSE",4,"Fishing license fee",
13195,"fishing-license-fees","FALSE",4,"Fishing license fees",
13196,"fixed-capital-formation","FALSE",3,"Fixed Capital Formation",
13197,"float","FALSE",2,"Float",
13198,"floating-debtarrears","FALSE",3,"Floating debt/arrears",
13199,"fonds-de-soutien-à-lénergie","FALSE",4,"Fonds De Soutien À L'Énergie",
13200,"food-account","FALSE",3,"Food account",
13201,"fooddebt-relief-grants","FALSE",3,"Food/debt relief grants",
13202,"food-security","FALSE",3,"Food Security",
13203,"food-subsidy","FALSE",3,"Food Subsidy",
13204,"for-budget-support","FALSE",3,"For Budget Support",
13205,"foreign","FALSE",3,"Foreign",
13206,"foreign-acquisition-of-financial-assets","FALSE",3,"Foreign Acquisition of Financial Assets",
13207,"foreign-asset-acquisition","FALSE",3,"Foreign Asset Acquisition",
13208,"foreign-assets","FALSE",3,"Foreign Assets",
13209,"foreign-bank-accounts","FALSE",3,"Foreign bank accounts",
13210,"foreign-commercial-banks","FALSE",4,"Foreign Commercial Banks",
13211,"foreign-currency-debt","FALSE",4,"Foreign Currency Debt",
13212,"foreignfinanced","FALSE",3,"Foreign-Financed",
13213,"foreign-financed","FALSE",3,"Foreign financed",
13214,"foreign-financed-capital-spending","FALSE",3,"Foreign Financed Capital Spending",
13215,"foreignfinanced-current-expenditure","FALSE",3,"Foreign-Financed Current Expenditure",
13216,"foreignfinanced-current-spending","FALSE",3,"Foreign-Financed Current Spending",
13217,"foreignfinanced-investment","FALSE",3,"Foreign-Financed Investment",
13218,"foreignfinanced-project-maintenance","FALSE",3,"Foreign-Financed Project Maintenance",
13219,"foreign-financing-net","FALSE",3,"Foreign financing (net)",
13220,"foreign-incurrence-of-liabilities","FALSE",3,"Foreign Incurrence of Liabilities",
13221,"foreign-interest","FALSE",4,"Foreign Interest",
13222,"foreign-investment-projects","FALSE",3,"Foreign Investment Projects",
13223,"foreign-liabilities","FALSE",3,"Foreign Liabilities",
13224,"foreign-loans","FALSE",3,"Foreign loans",
13225,"foreign-nonbanks-including--trade-credit","FALSE",4,"Foreign Nonbanks, Including  Trade Credit",
13226,"foreign-trade","FALSE",4,"Foreign Trade",
13227,"forest-industry","FALSE",5,"Forest Industry",
13228,"for-investment","FALSE",3,"For Investment",
13229,"fuel","FALSE",5,"Fuel",
13230,"fuel-stabilization-fees","FALSE",4,"Fuel Stabilization Fees",
13231,"fuel-subsidies","FALSE",3,"Fuel Subsidies",
13232,"fuel-subsidy","FALSE",4,"Fuel Subsidy",
13233,"gas-infrastructure-development-cess","FALSE",5,"Gas Infrastructure Development Cess",
13234,"gas-sales","FALSE",4,"Gas Sales",
13235,"gas-subsidy","FALSE",4,"Gas Subsidy",
13236,"gas-surcharges-and-other","FALSE",5,"Gas Surcharges and Other",
13237,"general","FALSE",4,"General",
13238,"générale-de-compensation-food","FALSE",4,"Générale De Compensation (Food)",
13239,"general-goods-and-services-tax","FALSE",5,"General Goods and Services Tax",
13240,"general-sales-tax","FALSE",4,"General Sales Tax",
13241,"generic-goods-and-services","FALSE",4,"Generic Goods and Services",
13242,"global-fund","FALSE",4,"Global Fund",
13243,"gold-financing-loan","FALSE",4,"Gold Financing Loan",
13244,"goods-and-services","FALSE",2,"Goods and services","purple-dark"
13245,"goods-and-services-and-transfers","FALSE",3,"Goods and Services and Transfers",
13246,"goods-and-services-incl-utilities","FALSE",3,"Goods and Services, Incl. Utilities",
13247,"goods-and-services-nonoil-sector","FALSE",3,"Goods and Services (Nonoil Sector)",
13248,"goods-and-services-oil-sector","FALSE",3,"Goods and Services (Oil Sector)",
13249,"goods-and-services-tax","FALSE",4,"Goods And Services Tax",
13250,"goods-and-service-tax","FALSE",5,"Goods and Service tax",
13251,"goods--services","FALSE",4,"Goods & services",
13252,"governance-rule-of-law-and-human-rights","FALSE",3,"Governance, Rule of Law, and Human Rights",
13253,"government-bonds-net-issuance","FALSE",3,"Government bonds (net issuance)",
13254,"government-crude-receipts","FALSE",4,"Government Crude Receipts",
13255,"government-deposits","FALSE",3,"Government Deposits",
13256,"government-deposits-abroad","FALSE",3,"Government Deposits Abroad",
13257,"government-funded","FALSE",4,"Government funded",
13258,"government-------institutions","FALSE",3,"Government       Institutions",
13259,"governments-grants-financed","FALSE",3,"Government's grants financed",
13260,"government-share-from-oil-exports","FALSE",4,"Government Share from Oil Exports",
13261,"grantfinanced","FALSE",3,"Grant-Financed",
13262,"grant-financed-reconstruction-expenditure","FALSE",4,"Grant Financed Reconstruction Expenditure",
13263,"grant-funded","FALSE",4,"Grant funded",
13264,"grants","FALSE",2,"Grants","blue-dark"
13265,"grants-and-subsidies","FALSE",3,"Grants and subsidies",
13266,"grants-and-transfers","FALSE",3,"Grants and Transfers",
13267,"grants-current-excl-fonds-de-soutien-à-lénergie","FALSE",3,"Grants (current excl. Fonds de Soutien à l'Énergie)",
13268,"grants-expense","FALSE",2,"Grants expense","blue-darker"
13269,"grants-from-india","FALSE",3,"Grants from India",
13270,"grants-inkind","FALSE",3,"Grants in-kind",
13271,"grants--nonproject","FALSE",3,"Grants - Nonproject",
13272,"grants--project-grants","FALSE",3,"Grants - Project Grants",
13273,"grants-revenue","FALSE",2,"Grants revenue",
13274,"grants-to-development-budget","FALSE",3,"Grants To Development Budget",
13275,"grants-to-operating-budget","FALSE",3,"Grants To Operating Budget",
13276,"grants-to-other-government-units","FALSE",3,"Grants to Other Government Units",
13277,"great-manmade-river","FALSE",3,"Great Man-Made River",
13278,"great-manmade-river-revenue","FALSE",4,"Great Man-Made River Revenue",
13279,"gross-financing-gap","FALSE",3,"Gross financing gap",
13280,"gross-inflow","FALSE",3,"Gross Inflow",
13281,"gross-revenue-tax","FALSE",4,"Gross Revenue Tax",
13282,"gross-salaries","FALSE",3,"Gross Salaries",
13283,"gsm-proceeds","FALSE",3,"GSM proceeds",
13284,"gst-and-nonoil-excises","FALSE",5,"Gst and Nonoil Excises",
13285,"guyana-reddplus-investment-fund","FALSE",4,"Guyana REDD-Plus Investment Fund",
13286,"guyana-reddplus-investment-fund-projects","FALSE",3,"Guyana REDD-Plus Investment Fund Projects",
13287,"health","FALSE",3,"Health",
13288,"health-fund","FALSE",3,"Health Fund",
13289,"health-fund-contributions","FALSE",4,"Health Fund Contributions",
13290,"health-insurance","FALSE",4,"Health Insurance",
13291,"health-swap","FALSE",4,"Health Swap",
13292,"heavily-indebted-poor-countries-and-multilateral-debt-relief-initiative-assistance","FALSE",3,"Heavily Indebted Poor Countries and Multilateral Debt Relief Initiative Assistance",
13293,"heavily-indebted-poor-countries-and-multilateral-debt-relief-initiative-current-spending","FALSE",3,"Heavily Indebted Poor Countries and Multilateral Debt Relief Initiative Current Spending",
13294,"heavily-indebted-poor-countries-and-multilateral-debt-relief-initiative-financed","FALSE",4,"Heavily Indebted Poor Countries and Multilateral Debt Relief Initiative financed",
13295,"heavily-indebted-poor-countries-debt-relief","FALSE",3,"Heavily Indebted Poor Countries Debt Relief",
13296,"heavily-indebted-poor-countries-flow-savings","FALSE",3,"Heavily Indebted Poor Countries Flow Savings",
13297,"heavily-indebted-poor-countries-grant-relief","FALSE",3,"Heavily Indebted Poor Countries Grant Relief",
13298,"heavily-indebted-poor-countries-initiative-funded-expenditure","FALSE",2,"Heavily Indebted Poor Countries Initiative Funded Expenditure",
13299,"heavily-indebted-poor-countries-initiative-resources","FALSE",4,"Heavily Indebted Poor Countries Initiative Resources",
13300,"heavily-indebted-poor-countries-interim-relief","FALSE",2,"Heavily Indebted Poor Countries Interim Relief","purple"
13301,"heavily-indebted-poor-countries-multilateral","FALSE",3,"Heavily Indebted Poor Countries Multilateral",
13302,"hipc-grant-relief","FALSE",3,"Hipc Grant Relief",
13303,"hipcmdri-debt-relief","FALSE",4,"HIPC/MDRI Debt Relief",
13304,"hipc-relief","FALSE",3,"HIPC relief",
13305,"households","FALSE",4,"Households",
13306,"housing-compensation","FALSE",4,"Housing Compensation",
13307,"housing-subsidies","FALSE",4,"Housing Subsidies",
13308,"hydrocarbon-domestic-revenue","FALSE",4,"Hydrocarbon Domestic Revenue",
13309,"hydrocarbon-revenue","FALSE",3,"Hydrocarbon Revenue",
13310,"hydrocongo","FALSE",5,"Hydrocongo",
13311,"hydropower","FALSE",5,"Hydropower",
13312,"imf","FALSE",3,"IMF",
13313,"imf-and-specifical-drawing-rights","FALSE",4,"IMF and specifical drawing rights",
13314,"imf-extended-credit-facility","FALSE",3,"IMF Extended Credit Facility",
13315,"imf-financing","FALSE",2,"IMF financing",
13316,"imf-transactions","FALSE",3,"IMF Transactions",
13317,"implicit-fuel-subsidy","FALSE",3,"Implicit Fuel Subsidy",
13318,"import-and-excise-duties","FALSE",4,"Import and Excise Duties",
13319,"import-duties","FALSE",4,"Import Duties",
13320,"import-duties-and-taxes","FALSE",5,"Import Duties and Taxes",
13321,"import-duty","FALSE",4,"Import Duty",
13322,"imports","FALSE",5,"Imports",
13323,"import-tariffs","FALSE",6,"Import Tariffs",
13324,"import-taxall-others","FALSE",5,"Import Tax:All Others",
13325,"import-taxes","FALSE",4,"Import Taxes",
13326,"import-taxfuel","FALSE",5,"Import Tax:Fuel",
13327,"income","FALSE",4,"Income",
13328,"income-and-profit","FALSE",5,"Income and Profit",
13329,"income-and-profits","FALSE",4,"Income and profits",
13330,"income-and-profit-taxes","FALSE",4,"Income and Profit Taxes",
13331,"income-and-property","FALSE",4,"Income and Property",
13332,"income-from-capital-transactions","FALSE",3,"Income from capital transactions",
13333,"income-of-budgetary-institutions","FALSE",4,"Income of Budgetary Institutions",
13334,"income-on-assets","FALSE",4,"Income on Assets",
13335,"income--profits","FALSE",4,"Income & profits",
13336,"income-profits-and-capital-gains","FALSE",4,"Income, Profits and Capital Gains",
13337,"income-profits-property-and-other-taxes","FALSE",4,"Income, Profits, Property and Other Taxes",
13338,"income-tax","FALSE",4,"Income Tax",
13339,"income-tax--corporations","FALSE",4,"Income Tax - Corporations",
13340,"income-taxes","FALSE",4,"Income Taxes",
13341,"income-tax--individuals","FALSE",4,"Income Tax - Individuals",
13342,"income-tax-on-capital-gains-and-dividends","FALSE",5,"Income Tax on Capital Gains and Dividends",
13343,"income-tax-on-interest-income","FALSE",5,"Income Tax on Interest Income",
13344,"income-tax-on-profits","FALSE",5,"Income Tax on Profits",
13345,"income-tax-on-wages-and-salaries","FALSE",5,"Income Tax on Wages and Salaries",
13346,"income-tax-paye","FALSE",5,"Income tax (PAYE)",
13347,"increase-in-expenditure-arrears","FALSE",2,"Increase in Expenditure Arrears","purple"
13348,"increase-in-foreign-assets","FALSE",3,"Increase in foreign assets",
13349,"increase-in-principal-debt-arrears","FALSE",2,"Increase in Principal Debt Arrears","purple"
13350,"independence-day-investment","FALSE",4,"Independence Day Investment",
13351,"indirect-and-other-taxes","FALSE",4,"Indirect and Other Taxes",
13352,"indirect-tax","FALSE",4,"Indirect Tax",
13353,"indirect-taxes","FALSE",4,"Indirect taxes",
13354,"individual-income-tax","FALSE",5,"Individual Income Tax",
13355,"individuals","FALSE",5,"Individuals",
13356,"infrastructure","FALSE",3,"Infrastructure",
13357,"infrastructure-and-natural-resources","FALSE",3,"Infrastructure And Natural Resources",
13358,"infrastructure-levy","FALSE",4,"Infrastructure levy",
13359,"instituto-para-el-desarrollo-humano-and-royalties","FALSE",4,"Instituto Para El Desarrollo Humano and Royalties",
13360,"instituto-para-la-proteccion-al-ahorro-bancario--and-debtor-support-programs","FALSE",4,"Instituto para la Proteccion al Ahorro Bancario  and Debtor Support Programs",
13361,"insurance-pensions-and-standardized-guarantee-schemes","FALSE",3,"Insurance, pensions, and standardized guarantee schemes",
13362,"interest","FALSE",2,"Interest","grey"
13363,"interest-and-dividends","FALSE",4,"Interest and Dividends",
13364,"interest-due","FALSE",3,"Interest Due",
13365,"interest-expenditure","FALSE",2,"Interest Expenditure","blue-darker"
13366,"interest-expense","FALSE",2,"Interest expense","blue-light"
13367,"interest-income","FALSE",4,"Interest income",
13368,"interest-obligations","FALSE",3,"Interest Obligations",
13369,"interest-on-deposits","FALSE",2,"Interest on Deposits",
13370,"interest-payments","FALSE",3,"Interest Payments",
13371,"interest-rent-and-dividends","FALSE",4,"Interest, Rent and Dividends",
13372,"intergovernmental-transfers","FALSE",4,"Intergovernmental Transfers",
13373,"international-financial-institutions","FALSE",4,"International Financial Institutions",
13374,"international-trade","FALSE",4,"International Trade",
13375,"international-trade-and-operations-tax","FALSE",4,"International Trade and Operations Tax",
13376,"international-trade-taxes","FALSE",4,"International Trade Taxes",
13377,"investment","FALSE",3,"Investment",
13378,"investment-expenditure","FALSE",2,"Investment Expenditure","green-light"
13379,"investment-expenditures","FALSE",2,"Investment Expenditures","red-light"
13380,"investment-income","FALSE",4,"Investment Income",
13381,"investment-management-guidelines-for-heavily-indebted-poor-countries-initiative-assistance","FALSE",3,"Investment Management Guidelines for Heavily Indebted Poor Countries Initiative Assistance",
13382,"investment-returns","FALSE",4,"Investment Returns",
13383,"investments-abroad","FALSE",3,"Investments Abroad",
13384,"issuance","FALSE",3,"Issuance",
13385,"issuance-of-promissory-notes-for-securitizing-domestic-arrears","FALSE",2,"Issuance of promissory notes for securitizing domestic arrears",
13386,"it","FALSE",3,"It'",
13387,"japanese-debt-relief-account","FALSE",3,"Japanese Debt Relief Account",
13388,"land-sales-and-privatization-proceeds","FALSE",3,"Land Sales and Privatization Proceeds",
13389,"land-tax","FALSE",4,"Land Tax",
13390,"la-société-gabonaise-de-raffinage-trnsfer","FALSE",4,"La Société Gabonaise De Raffinage Trnsfer",
13391,"licenses","FALSE",5,"Licenses",
13392,"liquefied-natural-gas--exports","FALSE",4,"Liquefied Natural Gas  Exports",
13393,"liquidation-of-recovered-government-assets","FALSE",2,"Liquidation of Recovered Government Assets",
13394,"loan-financed-reconstruction-expenditure","FALSE",4,"Loan Financed Reconstruction Expenditure",
13395,"loans","FALSE",3,"Loans",
13396,"local-authorities","FALSE",3,"Local Authorities",
13397,"local-authority-transfer-fund","FALSE",4,"Local Authority Transfer Fund",
13398,"local-government-authority","FALSE",4,"Local Government Authority",
13399,"local-government-expenditure","FALSE",3,"Local Government Expenditure",
13400,"local-government-expenditures","FALSE",3,"Local Government Expenditures",
13401,"local-government-revenue","FALSE",4,"Local Government Revenue",
13402,"local-governments","FALSE",3,"Local Governments",
13403,"local-government-taxes","FALSE",4,"Local Government Taxes",
13404,"local-public-sector-investment-programme","FALSE",3,"Local Public Sector Investment Programme",
13405,"local-trust-funds","FALSE",4,"Local Trust Funds",
13406,"lowincome-support-in-the-budget","FALSE",3,"Low-Income Support (In The Budget)",
13407,"macroeconomic-support","FALSE",3,"Macroeconomic Support",
13408,"maintenance","FALSE",3,"Maintenance",
13409,"maize-purchases","FALSE",4,"Maize Purchases",
13410,"marketing-tourism-tax","FALSE",4,"Marketing Tourism Tax",
13411,"material-and-supplies","FALSE",3,"Material and Supplies",
13412,"materials-and-supplies","FALSE",4,"Materials and Supplies",
13413,"military","FALSE",4,"Military",
13414,"military-expenditure","FALSE",3,"Military Expenditure",
13415,"millennium-challenge-account-funding","FALSE",3,"Millennium Challenge Account Funding",
13416,"mineral","FALSE",5,"Mineral",
13417,"mineral-revenues","FALSE",4,"Mineral revenues",
13418,"mineral-royalties-and-dividends","FALSE",4,"Mineral Royalties and Dividends",
13419,"mineral-royalty","FALSE",4,"Mineral Royalty",
13420,"mineral-taxes","FALSE",5,"Mineral taxes",
13421,"mining","FALSE",5,"Mining",
13422,"mining-revenue","FALSE",4,"Mining Revenue",
13423,"mining-royalties","FALSE",5,"Mining Royalties",
13424,"mining-royalties-and-license","FALSE",4,"Mining Royalties and License",
13425,"mining-tax","FALSE",5,"Mining Tax",
13426,"mining-taxes","FALSE",3,"Mining Taxes",
13427,"ministerial-and-departmental-fees-aia","FALSE",4,"Ministerial and Departmental Fees (AIA)",
13428,"ministerial-recurrent-aia","FALSE",4,"Ministerial Recurrent AIA",
13429,"minor-capital","FALSE",3,"Minor Capital",
13430,"miscellaneous-and-unidentified-revenue","FALSE",4,"Miscellaneous and Unidentified Revenue",
13431,"miscellaneous-other-expense","FALSE",3,"Miscellaneous other expense",
13432,"mitigating-measures","FALSE",4,"Mitigating Measures",
13433,"monetary-gold","FALSE",3,"Monetary gold",
13434,"monetary-sector","FALSE",3,"Monetary Sector",
13435,"monuc-receipts","FALSE",4,"Monuc Receipts",
13436,"movement-in-zimbabwes-special-drawing-rights-holdings-net","FALSE",3,"Movement in Zimbabwe'S Special Drawing Rights Holdings (Net)",
13437,"mudjahidins-pensions","FALSE",3,"Mudjahidins' Pensions",
13438,"multilateral","FALSE",3,"Multilateral",
13439,"multilateral-agencies","FALSE",4,"Multilateral Agencies",
13440,"multilateral-debt-relief-initiative","FALSE",3,"Multilateral Debt Relief Initiative",
13441,"multilateral-debt-relief-initiative-assistance","FALSE",3,"Multilateral Debt Relief Initiative Assistance",
13442,"multilateral-debt-relief-initiative--assistance-via-the-central-bank","FALSE",3,"Multilateral Debt Relief Initiative  assistance via the central bank",
13443,"multilateral-debt-relief-initiative--capital-transfer","FALSE",3,"Multilateral Debt Relief Initiative  capital transfer",
13444,"multilateral-debt-relief-initiative-grants","FALSE",3,"Multilateral Debt Relief Initiative grants",
13445,"multilateral-debt-relief-initiative--grants","FALSE",3,"Multilateral Debt Relief Initiative  Grants",
13446,"multilateral-debt-relief-initiative-imf-grant-relief","FALSE",3,"Multilateral Debt Relief Initiative (Imf) Grant Relief",
13447,"multilateral-debt-relief-initiative-imf-related","FALSE",4,"Multilateral Debt Relief Initiative (IMF) Related",
13448,"multipurpose-development-projects","FALSE",3,"Multi-Purpose Development Projects",
13449,"municipal-governments","FALSE",2,"Municipal governments","red-light"
13450,"national-aids-commission","FALSE",4,"National Aids Commission",
13451,"national-and-local-elections","FALSE",4,"National and Local Elections",
13452,"national-bank-oftajikistan","FALSE",3,"National Bank of Tajikistan",
13453,"national-bank-of-the-kyrgyz-republic","FALSE",3,"National Bank Of The Kyrgyz Republic",
13454,"national-bank-of-the-kyrgyz-republic-spending","FALSE",2,"National Bank of The Kyrgyz Republic spending",
13455,"national-departments","FALSE",4,"National Departments",
13456,"national-investment-plan","FALSE",3,"National Investment Plan",
13457,"nationalization-cost","FALSE",4,"Nationalization Cost",
13458,"national-judicial-council","FALSE",5,"National Judicial Council",
13459,"national-oil-company","FALSE",3,"National Oil Company",
13460,"national-refinery-coraf","FALSE",5,"National Refinery (Coraf)",
13461,"national-taxes","FALSE",4,"National Taxes",
13462,"nato-training-missionafghanistan","FALSE",4,"NATO Training Mission-Afghanistan",
13463,"natural-resource-tax","FALSE",5,"Natural resource tax",
13464,"net-acquisition-of-domestic-financial-assets","FALSE",3,"Net acquisition of domestic financial assets",
13465,"net-acquisition-of-financial-assets","FALSE",2,"Net acquisition of financial assets",
13466,"net-acquisition-of-foriegn-financial-assets","FALSE",3,"Net acquisition of foriegn financial assets",
13467,"net-amortization","FALSE",3,"Net Amortization",
13468,"net-bank-loan-financing","FALSE",3,"Net Bank Loan Financing",
13469,"net-bond-financing","FALSE",3,"Net Bond Financing",
13470,"net-borrowing","FALSE",3,"Net Borrowing",
13471,"net-borrowing-from-other-sources","FALSE",3,"Net borrowing from other sources",
13472,"net-change-in-arrears","FALSE",2,"Net Change in Arrears",
13473,"net-change-in-external-arrears","FALSE",3,"Net Change in External Arrears",
13474,"net-change-in-external-cash-balance","FALSE",3,"Net Change In External Cash Balance",
13475,"net-changes-in-cash-balances","FALSE",3,"Net Changes In Cash Balances",
13476,"net-commercial-bank-credit","FALSE",3,"Net Commercial Bank Credit",
13477,"net-domestic-finance","FALSE",2,"Net Domestic finance",
13478,"net-domestic-finance--amortization","FALSE",3,"Net Domestic Finance - Amortization",
13479,"net-domestic-finance--amortizations","FALSE",3,"Net Domestic Finance - Amortizations",
13480,"net-domestic-finance--debt-relief","FALSE",3,"Net Domestic Finance - Debt Relief",
13481,"net-domestic-finance--drawings","FALSE",3,"Net Domestic Finance - Drawings",
13482,"net-domestic-finance-of-the-central-government","FALSE",3,"Net Domestic Finance of the Central Government",
13483,"net-domestic-finance--other","FALSE",3,"Net Domestic Finance - Other",
13484,"net-domestic-finance--use-of-government-deposits","FALSE",3,"Net Domestic Finance - Use of Government Deposits",
13485,"net-domestic-financing","FALSE",2,"Net Domestic Financing",
13486,"net-errors-and-omissions","FALSE",2,"Net Errors and Omissions","purple"
13487,"net-exceptional-financing","FALSE",2,"Net exceptional financing",
13488,"net-external-finance","FALSE",2,"Net external Finance",
13489,"net-external-finance--amortization","FALSE",3,"Net External Finance - Amortization",
13490,"net-external-finance--currency-and-deposits","FALSE",3,"Net External Finance - Currency and deposits",
13491,"net-external-finance--debt-securities","FALSE",3,"Net External Finance - Debt securities",
13492,"net-external-finance--equity-and-investment-fund-shares","FALSE",3,"Net External Finance - Equity and investment fund shares",
13493,"net-external-finance--financial-derivatives-and-employee-stock-options","FALSE",3,"Net External Finance - Financial derivatives and employee stock options",
13494,"net-external-finance--insurance-pensions-and-standardized-guarantee-schemes","FALSE",3,"Net External Finance - Insurance, pensions, and standardized guarantee schemes",
13495,"net-external-finance--loans","FALSE",3,"Net External Finance - Loans",
13496,"net-external-finance--other-accounts-payable","FALSE",3,"Net External Finance - Other accounts payable",
13497,"net-external-finance--other-accounts-receivable","FALSE",3,"Net External Finance - Other accounts receivable",
13498,"net-external-financing","FALSE",2,"Net external financing",
13499,"net-foreign-finance-of-the-central-government","FALSE",3,"Net Foreign Finance of the Central Government",
13500,"net-incurrence-of-domestic-liabilities","FALSE",3,"Net incurrence of domestic liabilities",
13501,"net-incurrence-of-domestic-liabilities--loans","FALSE",4,"Net incurrence of domestic liabilities - Loans",
13502,"net-incurrence-of-financial-liabilities","FALSE",2,"Net incurrence of financial liabilities",
13503,"net-incurrence-of-foreign-liabilities","FALSE",3,"Net incurrence of foreign liabilities",
13504,"net-incurrence-of-foreign-liabilities--debt-securities-net","FALSE",4,"Net incurrence of foreign liabilities - Debt securities (net)",
13505,"net-incurrence-of-foreign-liabilities--loans","FALSE",4,"Net incurrence of foreign liabilities - Loans",
13506,"net-incurrence-of-foreign-liabilities--other-accounts-payable","FALSE",4,"Net incurrence of foreign liabilities - Other accounts payable",
13507,"net-incurrence-of-liabilities","FALSE",2,"Net incurrence of liabilities",
13508,"net-inkind-us-loans","FALSE",3,"Net In-Kind U.S. Loans",
13509,"net-issuance-of-bonds","FALSE",3,"Net Issuance of Bonds",
13510,"netlending","FALSE",2,"Net-lending",
13511,"net-lending","FALSE",2,"Net Lending","orange"
13512,"net-longterm-borrowing","FALSE",2,"Net Long-Term Borrowing",
13513,"net-national-bank-of-georgia-credit","FALSE",3,"Net National Bank of Georgia Credit",
13514,"net-revenue-from-oil","FALSE",4,"Net Revenue from Oil",
13515,"net-shortterm-loans","FALSE",3,"Net Short-Term Loans",
13516,"net-tbill-issuance","FALSE",3,"Net T-Bill Issuance",
13517,"net-transfers","FALSE",3,"Net Transfers",
13518,"new-expenditure-on-education","FALSE",4,"New Expenditure on Education",
13519,"new-police-force-ssr-program","FALSE",3,"New Police Force (Ssr Program)",
13520,"new-turnover-tax","FALSE",4,"New Turnover Tax",
13521,"nic-contributions-and-retirement","FALSE",3,"NIC contributions and retirement",
13522,"nigerian-national-petroleum-corporation-cash-calls","FALSE",5,"Nigerian National Petroleum Corporation Cash Calls",
