id,sector,year,value
CH,other-social-services,2004,16626918
CH,other-social-services,2005,23207715
CH,other-social-services,2006,15866807
CH,other-social-services,2007,15958386
CH,other-social-services,2008,15670230
CH,other-social-services,2009,20562463
CH,other-social-services,2010,9462109
CH,other-social-services,2011,18165123
CH,other-social-services,2012,28206480
CH,other-social-services,2013,21873266
CH,other-social-services,2014,27023374
CH,water-and-sanitation,2002,43684412
CH,water-and-sanitation,2003,59705639
CH,water-and-sanitation,2004,48338718
CH,water-and-sanitation,2005,52542760
CH,water-and-sanitation,2006,44530260
CH,water-and-sanitation,2007,46737308
CH,water-and-sanitation,2008,58054394
CH,water-and-sanitation,2009,52912342
CH,water-and-sanitation,2010,53417665
CH,water-and-sanitation,2011,131850299
CH,water-and-sanitation,2012,153103417
CH,water-and-sanitation,2013,160914988
CH,water-and-sanitation,2014,215118050
cif,agriculture-and-food-security,2012,
cif,agriculture-and-food-security,2013,1064269
cif,agriculture-and-food-security,2014,5504652
cif,banking-and-business,2013,141120
cif,banking-and-business,2014,807984
cif,education,2014,46376
cif,environment,2012,
cif,environment,2013,46314122
cif,environment,2014,233543570
cif,governance-and-security,2014,369938
cif,humanitarian,2012,
cif,humanitarian,2013,
cif,humanitarian,2014,
cif,industry-and-trade,2014,59573
cif,infrastructure,2012,
cif,infrastructure,2013,100200013
cif,infrastructure,2014,103847833
cif,other,2012,
cif,other,2013,1350102
cif,other,2014,1242838
cif,other-social-services,2013,223546
cif,other-social-services,2014,171511
cif,water-and-sanitation,2012,
cif,water-and-sanitation,2013,1325919
cif,water-and-sanitation,2014,1324640
CZ,agriculture-and-food-security,2011,5294497
CZ,agriculture-and-food-security,2012,4649867
CZ,agriculture-and-food-security,2013,3823093
CZ,agriculture-and-food-security,2014,4959583
CZ,banking-and-business,2011,580050
CZ,banking-and-business,2012,621451
CZ,banking-and-business,2013,514901
CZ,banking-and-business,2014,277551
CZ,education,2011,7025891
CZ,education,2012,8101961
CZ,education,2013,8588641
CZ,education,2014,10393100
CZ,environment,2011,485591
CZ,environment,2012,1011126
CZ,environment,2013,970768
CZ,environment,2014,1275386
CZ,governance-and-security,2011,14623841
CZ,governance-and-security,2012,13251320
CZ,governance-and-security,2013,7414953
CZ,governance-and-security,2014,7936365
CZ,health,2011,2911471
CZ,health,2012,2294474
CZ,health,2013,2476326
CZ,health,2014,3649038
CZ,humanitarian,2011,3638759
CZ,humanitarian,2012,4947839
CZ,humanitarian,2013,4726974
CZ,humanitarian,2014,7336088
CZ,industry-and-trade,2011,725169
CZ,industry-and-trade,2012,1018661
CZ,industry-and-trade,2013,1398565
CZ,industry-and-trade,2014,734140
CZ,infrastructure,2011,4598777
CZ,infrastructure,2012,3772803
CZ,infrastructure,2013,3066850
CZ,infrastructure,2014,1527561
CZ,other,2011,20162878
CZ,other,2012,17451951
CZ,other,2013,16065742
CZ,other,2014,20147627
CZ,other-social-services,2011,3112068
CZ,other-social-services,2012,2219067
CZ,other-social-services,2013,2236081
CZ,other-social-services,2014,1726293
CZ,water-and-sanitation,2011,7422499
CZ,water-and-sanitation,2012,7094779
CZ,water-and-sanitation,2013,5034720
CZ,water-and-sanitation,2014,4050165
DE,agriculture-and-food-security,2002,210979659
DE,agriculture-and-food-security,2003,258683847
DE,agriculture-and-food-security,2004,237302382
DE,agriculture-and-food-security,2005,271261364
DE,agriculture-and-food-security,2006,280122121
DE,agriculture-and-food-security,2007,276479270
DE,agriculture-and-food-security,2008,285544476
DE,agriculture-and-food-security,2009,340191847
DE,agriculture-and-food-security,2010,381328774
DE,agriculture-and-food-security,2011,451192100
DE,agriculture-and-food-security,2012,506699993
DE,agriculture-and-food-security,2013,541254389
DE,agriculture-and-food-security,2014,508329552
DE,banking-and-business,2002,153326254
DE,banking-and-business,2003,222499768
DE,banking-and-business,2004,238722188
DE,banking-and-business,2005,352744719
DE,banking-and-business,2006,690219713
DE,banking-and-business,2007,677662890
DE,banking-and-business,2008,685526725
DE,banking-and-business,2009,883171074
DE,banking-and-business,2010,960104014
DE,banking-and-business,2011,936024152
DE,banking-and-business,2012,905780944
DE,banking-and-business,2013,1037049620
DE,banking-and-business,2014,1897708462
DE,debt-relief,2002,1784035579
DE,debt-relief,2003,1715534495
DE,debt-relief,2004,957487197
DE,debt-relief,2005,4588222463
DE,debt-relief,2006,3351724395
DE,debt-relief,2007,2982802110
DE,debt-relief,2008,3084878317
DE,debt-relief,2009,144610114
DE,debt-relief,2010,215383402
DE,debt-relief,2011,425608021
DE,debt-relief,2012,849455872
DE,debt-relief,2013,580792837
DE,debt-relief,2014,1034596059
DE,education,2002,327181466
DE,education,2003,1257997131
DE,education,2004,1207279967
DE,education,2005,1370362161
DE,education,2006,1481318409
DE,education,2007,1400730689
DE,education,2008,1552573030
DE,education,2009,1634417985
DE,education,2010,1673774879
DE,education,2011,1693012159
DE,education,2012,1718720772
DE,education,2013,1643119658
DE,education,2014,1685528821
DE,environment,2002,62700818
DE,environment,2003,128657972
DE,environment,2004,143137616
DE,environment,2005,155361796
DE,environment,2006,161728311
DE,environment,2007,185382830
DE,environment,2008,236381583
DE,environment,2009,236323218
DE,environment,2010,302680425
DE,environment,2011,396716279
DE,environment,2012,615618588
DE,environment,2013,600377597
DE,environment,2014,673358206
DE,general-budget-support,2002,6065459
DE,general-budget-support,2003,305933
DE,general-budget-support,2004,61686581
DE,general-budget-support,2005,62822728
DE,general-budget-support,2006,96759432
DE,general-budget-support,2007,72603002
DE,general-budget-support,2008,54321965
DE,general-budget-support,2009,129922854
DE,general-budget-support,2010,96973837
DE,general-budget-support,2011,141548829
DE,general-budget-support,2012,58024124
DE,general-budget-support,2013,34838478
DE,general-budget-support,2014,36095326
DE,governance-and-security,2002,257570378
DE,governance-and-security,2003,374850574
DE,governance-and-security,2004,377047194
DE,governance-and-security,2005,490597931
DE,governance-and-security,2006,725143448
DE,governance-and-security,2007,836158971
DE,governance-and-security,2008,1075972731
DE,governance-and-security,2009,1192948085
DE,governance-and-security,2010,1409287217
DE,governance-and-security,2011,1251998107
DE,governance-and-security,2012,1455765049
DE,governance-and-security,2013,1476041590
DE,governance-and-security,2014,1606136717
DE,health,2002,149640575
DE,health,2003,224949123
DE,health,2004,261363738
DE,health,2005,237919187
DE,health,2006,274148104
DE,health,2007,348855278
DE,health,2008,380360186
DE,health,2009,405364536
DE,health,2010,473211675
DE,health,2011,380844078
DE,health,2012,425267845
DE,health,2013,475429235
DE,health,2014,483210034
DE,humanitarian,2002,299931153
DE,humanitarian,2003,205938354
DE,humanitarian,2004,221882423
DE,humanitarian,2005,354352659
DE,humanitarian,2006,394829116
DE,humanitarian,2007,277626307
DE,humanitarian,2008,284065714
DE,humanitarian,2009,352530065
DE,humanitarian,2010,321829805
DE,humanitarian,2011,398953502
DE,humanitarian,2012,394594563
DE,humanitarian,2013,551692601
DE,humanitarian,2014,815290384
DE,industry-and-trade,2002,42285048
DE,industry-and-trade,2003,52681300
DE,industry-and-trade,2004,84013461
DE,industry-and-trade,2005,75282795
DE,industry-and-trade,2006,171941514
DE,industry-and-trade,2007,145933106
DE,industry-and-trade,2008,243440322
DE,industry-and-trade,2009,149495449
DE,industry-and-trade,2010,131053415
DE,industry-and-trade,2011,121703437
DE,industry-and-trade,2012,175455053
DE,industry-and-trade,2013,197361273
DE,industry-and-trade,2014,231769792
DE,infrastructure,2002,750811988
DE,infrastructure,2003,427866012
DE,infrastructure,2004,542717389
DE,infrastructure,2005,414228144
DE,infrastructure,2006,472209465
DE,infrastructure,2007,634579649
DE,infrastructure,2008,842215679
DE,infrastructure,2009,864550235
DE,infrastructure,2010,1581445727
DE,infrastructure,2011,1423516407
DE,infrastructure,2012,1007016593
DE,infrastructure,2013,1540688269
DE,infrastructure,2014,1713311432
DE,other,2002,1637917468
DE,other,2003,1071383301
DE,other,2004,928731453
DE,other,2005,1152476618
DE,other,2006,815061620
DE,other,2007,787163959
DE,other,2008,953506876
DE,other,2009,951998319
DE,other,2010,1118636383
DE,other,2011,1178641758
DE,other,2012,1335717136
DE,other,2013,1394497434
DE,other,2014,1681568866
DE,other-social-services,2002,224038452
DE,other-social-services,2003,245360754
DE,other-social-services,2004,248446076
DE,other-social-services,2005,251356253
DE,other-social-services,2006,262409727
DE,other-social-services,2007,273203234
DE,other-social-services,2008,135104006
DE,other-social-services,2009,150432069
DE,other-social-services,2010,137386293
DE,other-social-services,2011,160501156
DE,other-social-services,2012,187067378
DE,other-social-services,2013,165790559
DE,other-social-services,2014,182293696
DE,water-and-sanitation,2002,343105378
DE,water-and-sanitation,2003,408879501
DE,water-and-sanitation,2004,356398560
DE,water-and-sanitation,2005,425338229
DE,water-and-sanitation,2006,377934859
DE,water-and-sanitation,2007,412773707
DE,water-and-sanitation,2008,541672186
DE,water-and-sanitation,2009,544399652
DE,water-and-sanitation,2010,592636735
DE,water-and-sanitation,2011,645839696
DE,water-and-sanitation,2012,578992743
DE,water-and-sanitation,2013,617764080
DE,water-and-sanitation,2014,849829477
DK,agriculture-and-food-security,2002,
DK,agriculture-and-food-security,2003,67126946
DK,agriculture-and-food-security,2004,72947232
DK,agriculture-and-food-security,2005,81891281
DK,agriculture-and-food-security,2006,72526751
DK,agriculture-and-food-security,2007,94167408
DK,agriculture-and-food-security,2008,95088987
DK,agriculture-and-food-security,2009,103716599
DK,agriculture-and-food-security,2010,142249700
DK,agriculture-and-food-security,2011,141962446
DK,agriculture-and-food-security,2012,137733390
DK,agriculture-and-food-security,2013,110520960
DK,agriculture-and-food-security,2014,127984555
DK,banking-and-business,2002,
DK,banking-and-business,2003,10408618
DK,banking-and-business,2004,17069391
DK,banking-and-business,2005,19511312
DK,banking-and-business,2006,23030948
DK,banking-and-business,2007,25931906
DK,banking-and-business,2008,43320580
DK,banking-and-business,2009,37901866
DK,banking-and-business,2010,42959504
DK,banking-and-business,2011,76758783
DK,banking-and-business,2012,73514905
DK,banking-and-business,2013,65798515
DK,banking-and-business,2014,57033115
DK,debt-relief,2002,
DK,debt-relief,2003,113575
DK,debt-relief,2004,88272
DK,debt-relief,2005,48920833
DK,debt-relief,2006,123927364
DK,debt-relief,2007,125246284
DK,debt-relief,2008,78874047
DK,debt-relief,2009,0
DK,debt-relief,2010,47402801
DK,debt-relief,2011,1038979
DK,debt-relief,2012,911933
DK,debt-relief,2013,50718884
DK,debt-relief,2014,215380
DK,education,2002,
DK,education,2003,48678024
DK,education,2004,45981418
DK,education,2005,45926712
DK,education,2006,62494162
DK,education,2007,84686561
DK,education,2008,63889094
DK,education,2009,70436584
DK,education,2010,147501027
DK,education,2011,184506473
DK,education,2012,185531455
DK,education,2013,131125681
DK,education,2014,108552217
DK,environment,2002,
DK,environment,2003,42727634
DK,environment,2004,40314127
DK,environment,2005,52926606
DK,environment,2006,137243043
DK,environment,2007,55055024
DK,environment,2008,71896293
DK,environment,2009,92841308
DK,environment,2010,132392213
DK,environment,2011,143271492
DK,environment,2012,107570626
DK,environment,2013,129397610
DK,environment,2014,122104146
DK,general-budget-support,2002,
DK,general-budget-support,2003,18618634
DK,general-budget-support,2004,36587167
DK,general-budget-support,2005,57078349
DK,general-budget-support,2006,56009212
DK,general-budget-support,2007,58949661
DK,general-budget-support,2008,61532316
DK,general-budget-support,2009,65073492
DK,general-budget-support,2010,71861472
DK,general-budget-support,2011,63779215
DK,general-budget-support,2012,69857504
DK,general-budget-support,2013,53928107
DK,general-budget-support,2014,35344614
DK,governance-and-security,2002,
DK,governance-and-security,2003,117730608
DK,governance-and-security,2004,95253418
DK,governance-and-security,2005,111648727
DK,governance-and-security,2006,145861292
DK,governance-and-security,2007,194433124
DK,governance-and-security,2008,172965838
DK,governance-and-security,2009,235989994
DK,governance-and-security,2010,420222153
DK,governance-and-security,2011,400258745
DK,governance-and-security,2012,403711499
DK,governance-and-security,2013,377289604
DK,governance-and-security,2014,345628364
DK,health,2002,
DK,health,2003,69609280
DK,health,2004,78500736
DK,health,2005,91833260
DK,health,2006,79931988
DK,health,2007,83663585
DK,health,2008,85642515
DK,health,2009,128899551
DK,health,2010,170131487
DK,health,2011,140851290
DK,health,2012,114108938
DK,health,2013,93756813
DK,health,2014,109011521
DK,humanitarian,2002,
DK,humanitarian,2003,4852347
DK,humanitarian,2004,6186551
DK,humanitarian,2005,23933327
DK,humanitarian,2006,102459412
DK,humanitarian,2007,111551998
DK,humanitarian,2008,135987668
DK,humanitarian,2009,121435613
DK,humanitarian,2010,164063965
DK,humanitarian,2011,174581090
DK,humanitarian,2012,171313198
DK,humanitarian,2013,228197662
DK,humanitarian,2014,257964288
DK,industry-and-trade,2002,
DK,industry-and-trade,2003,13976269
DK,industry-and-trade,2004,19597303
DK,industry-and-trade,2005,23740795
DK,industry-and-trade,2006,26694295
DK,industry-and-trade,2007,29658933
DK,industry-and-trade,2008,23332271
DK,industry-and-trade,2009,42956574
DK,industry-and-trade,2010,52980243
DK,industry-and-trade,2011,48975587
DK,industry-and-trade,2012,72197971
DK,industry-and-trade,2013,61406263
DK,industry-and-trade,2014,63244191
DK,infrastructure,2002,
DK,infrastructure,2003,73066535
DK,infrastructure,2004,126351720
DK,infrastructure,2005,148748800
DK,infrastructure,2006,121980472
DK,infrastructure,2007,153593261
DK,infrastructure,2008,146171686
DK,infrastructure,2009,132630259
DK,infrastructure,2010,116355949
DK,infrastructure,2011,163035832
DK,infrastructure,2012,131267109
DK,infrastructure,2013,121961346
DK,infrastructure,2014,83534879
DK,other,2002,
DK,other,2003,114502850
DK,other,2004,278599539
DK,other,2005,147575975
DK,other,2006,149673478
DK,other,2007,371592862
DK,other,2008,307595898
DK,other,2009,478607815
DK,other,2010,510409964
DK,other,2011,436828199
DK,other,2012,460888022
DK,other,2013,657459828
DK,other,2014,694943581
DK,other-social-services,2002,
DK,other-social-services,2003,22340779
DK,other-social-services,2004,15154599
DK,other-social-services,2005,30452909
DK,other-social-services,2006,27923842
DK,other-social-services,2007,27358818
DK,other-social-services,2008,34225911
DK,other-social-services,2009,36919388
DK,other-social-services,2010,38358138
DK,other-social-services,2011,32154556
DK,other-social-services,2012,50120549
DK,other-social-services,2013,43539088
DK,other-social-services,2014,35061335
DK,water-and-sanitation,2002,
DK,water-and-sanitation,2003,51744764
DK,water-and-sanitation,2004,65715808
DK,water-and-sanitation,2005,66229594
DK,water-and-sanitation,2006,110637028
DK,water-and-sanitation,2007,97345694
DK,water-and-sanitation,2008,94119732
DK,water-and-sanitation,2009,92916076
DK,water-and-sanitation,2010,134741262
DK,water-and-sanitation,2011,92362420
DK,water-and-sanitation,2012,62561031
DK,water-and-sanitation,2013,79135860
DK,water-and-sanitation,2014,114880884
EE,agriculture-and-food-security,2013,75486
EE,agriculture-and-food-security,2014,15763
EE,banking-and-business,2013,433109
EE,banking-and-business,2014,729944
EE,education,2013,765986
EE,education,2014,1539912
EE,environment,2013,280903
EE,environment,2014,799055
EE,governance-and-security,2013,3823741
EE,governance-and-security,2014,3489657
EE,health,2013,289564
EE,health,2014,243717
EE,humanitarian,2013,2409322
EE,humanitarian,2014,3532090
EE,industry-and-trade,2013,82908
EE,industry-and-trade,2014,111553
EE,infrastructure,2013,465282
EE,infrastructure,2014,1136139
EE,other,2013,1852468
EE,other,2014,2007946
EE,other-social-services,2013,142307
EE,other-social-services,2014,75177
EE,water-and-sanitation,2013,37124
EE,water-and-sanitation,2014,29101
ES,agriculture-and-food-security,2002,76049325
ES,agriculture-and-food-security,2003,98363172
ES,agriculture-and-food-security,2004,124781159
ES,agriculture-and-food-security,2005,91734059
ES,agriculture-and-food-security,2006,114354501
ES,agriculture-and-food-security,2007,161869482
ES,agriculture-and-food-security,2008,251570234
ES,agriculture-and-food-security,2009,429637061
ES,agriculture-and-food-security,2010,568245390
ES,agriculture-and-food-security,2011,148640449
ES,agriculture-and-food-security,2012,84275029
ES,agriculture-and-food-security,2013,74734439
ES,agriculture-and-food-security,2014,74623562
ES,banking-and-business,2002,10980620
ES,banking-and-business,2003,4989102
ES,banking-and-business,2004,47385243
ES,banking-and-business,2005,14157084
ES,banking-and-business,2006,9712923
ES,banking-and-business,2007,15041415
ES,banking-and-business,2008,173308298
ES,banking-and-business,2009,112533289
ES,banking-and-business,2010,219829158
ES,banking-and-business,2011,56462951
ES,banking-and-business,2012,49495463
ES,banking-and-business,2013,18028186
ES,banking-and-business,2014,6365984
ES,debt-relief,2002,190695410
ES,debt-relief,2003,143838295
ES,debt-relief,2004,258773047
ES,debt-relief,2005,698587932
ES,debt-relief,2006,570747781
ES,debt-relief,2007,290376873
ES,debt-relief,2008,630881930
ES,debt-relief,2009,187543421
ES,debt-relief,2010,420424152
ES,debt-relief,2011,35534083
ES,debt-relief,2012,75777310
ES,debt-relief,2013,234749068
ES,education,2002,209032058
ES,education,2003,172355015
ES,education,2004,147635005
ES,education,2005,246558833
ES,education,2006,239811301
ES,education,2007,334550162
ES,education,2008,457608993
ES,education,2009,346896432
ES,education,2010,353387337
ES,education,2011,248244457
ES,education,2012,104678925
ES,education,2013,75210807
ES,education,2014,50914325
ES,environment,2002,23002433
ES,environment,2003,32810434
ES,environment,2004,21578633
ES,environment,2005,41298245
ES,environment,2006,44146452
ES,environment,2007,169977637
ES,environment,2008,152030557
ES,environment,2009,131353978
ES,environment,2010,135756351
ES,environment,2011,50730023
ES,environment,2012,15143927
ES,environment,2013,7623214
ES,environment,2014,8570191
ES,general-budget-support,2002,114792
ES,general-budget-support,2003,196144
ES,general-budget-support,2004,103403
ES,general-budget-support,2005,7690200
ES,general-budget-support,2006,11765283
ES,general-budget-support,2007,28119836
ES,general-budget-support,2008,22619386
ES,general-budget-support,2009,36849656
ES,general-budget-support,2010,26730676
ES,general-budget-support,2011,22846302
ES,general-budget-support,2012,5815999
ES,general-budget-support,2013,9336397
ES,general-budget-support,2014,642032
ES,governance-and-security,2002,136233377
ES,governance-and-security,2003,126741255
ES,governance-and-security,2004,125053154
ES,governance-and-security,2005,152024165
ES,governance-and-security,2006,203209937
ES,governance-and-security,2007,465729212
ES,governance-and-security,2008,477815200
ES,governance-and-security,2009,448910374
ES,governance-and-security,2010,455283544
ES,governance-and-security,2011,319038907
ES,governance-and-security,2012,143960050
ES,governance-and-security,2013,123693381
ES,governance-and-security,2014,107403461
ES,health,2002,103872823
ES,health,2003,122874745
ES,health,2004,137336943
ES,health,2005,166063145
ES,health,2006,158556817
ES,health,2007,227318448
ES,health,2008,354377174
ES,health,2009,311109130
ES,health,2010,242375838
ES,health,2011,154053949
ES,health,2012,78598004
ES,health,2013,73906830
ES,health,2014,61744199
ES,humanitarian,2002,74028396
ES,humanitarian,2003,85795147
ES,humanitarian,2004,97149994
ES,humanitarian,2005,144495648
ES,humanitarian,2006,147605401
ES,humanitarian,2007,207741469
ES,humanitarian,2008,385935769
ES,humanitarian,2009,421328778
ES,humanitarian,2010,281340116
ES,humanitarian,2011,229121732
ES,humanitarian,2012,89905405
ES,humanitarian,2013,53719607
ES,humanitarian,2014,72980337
ES,industry-and-trade,2002,33750630
ES,industry-and-trade,2003,42844631
ES,industry-and-trade,2004,48486119
ES,industry-and-trade,2005,50238212
ES,industry-and-trade,2006,36550504
ES,industry-and-trade,2007,54174385
ES,industry-and-trade,2008,66199586
ES,industry-and-trade,2009,38561048
ES,industry-and-trade,2010,48131061
ES,industry-and-trade,2011,200317642
ES,industry-and-trade,2012,13928253
ES,industry-and-trade,2013,7542832
ES,industry-and-trade,2014,15619583
ES,infrastructure,2002,12736387
ES,infrastructure,2003,202928501
ES,infrastructure,2004,237374851
ES,infrastructure,2005,122846109
ES,infrastructure,2006,285393794
ES,infrastructure,2007,238660803
ES,infrastructure,2008,308241199
ES,infrastructure,2009,598879557
ES,infrastructure,2010,390768067
ES,infrastructure,2011,149750344
ES,infrastructure,2012,5257247
ES,infrastructure,2013,47622715
ES,infrastructure,2014,4649246
ES,other,2002,789195081
ES,other,2003,566318854
ES,other,2004,362868323
ES,other,2005,330010808
ES,other,2006,430619769
ES,other,2007,707731679
ES,other,2008,753412851
ES,other,2009,600044735
ES,other,2010,604731284
ES,other,2011,494590929
ES,other,2012,325679025
ES,other,2013,271399290
ES,other,2014,210272134
ES,other-social-services,2002,123223847
ES,other-social-services,2003,149909624
ES,other-social-services,2004,131764271
ES,other-social-services,2005,126075910
ES,other-social-services,2006,157223944
ES,other-social-services,2007,411650131
ES,other-social-services,2008,295542197
ES,other-social-services,2009,239051035
ES,other-social-services,2010,194647438
ES,other-social-services,2011,145161334
ES,other-social-services,2012,50402721
ES,other-social-services,2013,47848631
ES,other-social-services,2014,29318638
ES,water-and-sanitation,2002,27289760
ES,water-and-sanitation,2003,78319195
ES,water-and-sanitation,2004,99770677
ES,water-and-sanitation,2005,66392231
ES,water-and-sanitation,2006,73875516
ES,water-and-sanitation,2007,103905706
ES,water-and-sanitation,2008,516829261
ES,water-and-sanitation,2009,485258297
ES,water-and-sanitation,2010,322639537
ES,water-and-sanitation,2011,131613449
ES,water-and-sanitation,2012,28451755
ES,water-and-sanitation,2013,85836637
ES,water-and-sanitation,2014,39707416
EU,agriculture-and-food-security,2002,101663670
EU,agriculture-and-food-security,2003,123053236
EU,agriculture-and-food-security,2004,144155132
EU,agriculture-and-food-security,2005,783101205
EU,agriculture-and-food-security,2006,637436667
EU,agriculture-and-food-security,2007,705560746
EU,agriculture-and-food-security,2008,723433999
EU,agriculture-and-food-security,2009,1214562827
EU,agriculture-and-food-security,2010,1004356921
EU,agriculture-and-food-security,2011,1158537439
EU,agriculture-and-food-security,2012,818336398
EU,agriculture-and-food-security,2013,877692541
EU,agriculture-and-food-security,2014,1108513551
EU,banking-and-business,2002,49637256
EU,banking-and-business,2003,42074020
EU,banking-and-business,2004,46981678
EU,banking-and-business,2005,211584118
EU,banking-and-business,2006,187505259
EU,banking-and-business,2007,214683521
EU,banking-and-business,2008,198709701
EU,banking-and-business,2009,251719313
EU,banking-and-business,2010,155520446
EU,banking-and-business,2011,1395164559
EU,banking-and-business,2012,1892662012
EU,banking-and-business,2013,1754441748
EU,banking-and-business,2014,2159592558
EU,debt-relief,2002,737053
EU,debt-relief,2003,7285758
EU,debt-relief,2004,191390139
EU,debt-relief,2006,60893
EU,debt-relief,2007,31082801
EU,debt-relief,2008,113633505
EU,debt-relief,2009,156929110
EU,debt-relief,2010,29741176
EU,debt-relief,2011,71070936
EU,debt-relief,2012,63819940
EU,debt-relief,2013,2218666
EU,debt-relief,2014,1258001
EU,education,2002,65772616
EU,education,2003,82314683
EU,education,2004,110874795
EU,education,2005,596292806
EU,education,2006,735732331
EU,education,2007,743924643
EU,education,2008,692487282
EU,education,2009,838215439
EU,education,2010,917411722
EU,education,2011,841861965
EU,education,2012,892870787
EU,education,2013,817555201
EU,education,2014,733216375
EU,environment,2002,33758268
EU,environment,2003,42603292
EU,environment,2004,39664190
EU,environment,2005,159970764
EU,environment,2006,180425128
EU,environment,2007,224337524
EU,environment,2008,197421796
EU,environment,2009,251121004
EU,environment,2010,231337620
EU,environment,2011,236293418
EU,environment,2012,400866548
EU,environment,2013,343795455
EU,environment,2014,290995952
EU,general-budget-support,2002,704270140
EU,general-budget-support,2003,639295956
EU,general-budget-support,2004,757054905
EU,general-budget-support,2005,1083038130
EU,general-budget-support,2006,936720679
EU,general-budget-support,2007,829047995
EU,general-budget-support,2008,739729381
EU,general-budget-support,2009,1124904194
EU,general-budget-support,2010,1541960298
EU,general-budget-support,2011,964889616
EU,general-budget-support,2012,1038883324
EU,general-budget-support,2013,889353157
EU,general-budget-support,2014,1149710315
EU,governance-and-security,2002,186772992
EU,governance-and-security,2003,329027333
EU,governance-and-security,2004,246376258
EU,governance-and-security,2005,1529638658
EU,governance-and-security,2006,1872052608
EU,governance-and-security,2007,1742264427
EU,governance-and-security,2008,1895529394
EU,governance-and-security,2009,2135588010
EU,governance-and-security,2010,1931045427
EU,governance-and-security,2011,1931058958
EU,governance-and-security,2012,1896561876
EU,governance-and-security,2013,1949997331
EU,governance-and-security,2014,2140675935
EU,health,2002,116077638
EU,health,2003,123918603
EU,health,2004,229978109
EU,health,2005,481272682
EU,health,2006,675047780
EU,health,2007,660545519
EU,health,2008,678752976
EU,health,2009,544387566
EU,health,2010,471435247
EU,health,2011,616141364
EU,health,2012,542968491
EU,health,2013,603401355
EU,health,2014,597711727
EU,humanitarian,2002,116394190
EU,humanitarian,2003,172550323
EU,humanitarian,2004,192108070
EU,humanitarian,2005,1332767970
EU,humanitarian,2006,1514033345
EU,humanitarian,2007,1491191336
EU,humanitarian,2008,1818948931
EU,humanitarian,2009,1445184715
EU,humanitarian,2010,1533268163
EU,humanitarian,2011,1614762228
EU,humanitarian,2012,1645107760
EU,humanitarian,2013,1762116962
EU,humanitarian,2014,2154373478
EU,industry-and-trade,2002,90821862
EU,industry-and-trade,2003,91980581
EU,industry-and-trade,2004,65071778
EU,industry-and-trade,2005,457992139
EU,industry-and-trade,2006,398826397
EU,industry-and-trade,2007,608771161
EU,industry-and-trade,2008,462393141
EU,industry-and-trade,2009,546513829
EU,industry-and-trade,2010,648552741
EU,industry-and-trade,2011,1210888118
EU,industry-and-trade,2012,1542556347
EU,industry-and-trade,2013,608619851
EU,industry-and-trade,2014,614130296
EU,infrastructure,2002,495361777
EU,infrastructure,2003,524517583
EU,infrastructure,2004,609268560
EU,infrastructure,2005,1034374389
EU,infrastructure,2006,1175786656
EU,infrastructure,2007,1319335449
EU,infrastructure,2008,1560811979
EU,infrastructure,2009,1265290636
EU,infrastructure,2010,1373434139
EU,infrastructure,2011,3554203541
EU,infrastructure,2012,4196128825
EU,infrastructure,2013,3692360471
EU,infrastructure,2014,3166492271
EU,other,2002,142729141
EU,other,2003,332490301
EU,other,2004,303479465
EU,other,2005,1917604175
EU,other,2006,2029045324
EU,other,2007,1540580178
EU,other,2008,1529731575
EU,other,2009,1526685163
EU,other,2010,1628837678
EU,other,2011,2033550652
EU,other,2012,1907905493
EU,other,2013,1906915840
EU,other,2014,1939452952
EU,other-social-services,2002,57674067
EU,other-social-services,2003,40970497
EU,other-social-services,2004,71929125
EU,other-social-services,2005,424872140
EU,other-social-services,2006,495086458
EU,other-social-services,2007,945712431
EU,other-social-services,2008,871638731
EU,other-social-services,2009,707311098
EU,other-social-services,2010,576462424
EU,other-social-services,2011,547530545
EU,other-social-services,2012,620397347
EU,other-social-services,2013,642932270
EU,other-social-services,2014,697852440
EU,water-and-sanitation,2002,67157794
EU,water-and-sanitation,2003,65971622
EU,water-and-sanitation,2004,78519670
EU,water-and-sanitation,2005,296394058
EU,water-and-sanitation,2006,416325866
EU,water-and-sanitation,2007,351854191
EU,water-and-sanitation,2008,450405503
EU,water-and-sanitation,2009,502001196
EU,water-and-sanitation,2010,500857142
EU,water-and-sanitation,2011,613587348
EU,water-and-sanitation,2012,642577646
EU,water-and-sanitation,2013,540393429
EU,water-and-sanitation,2014,742999433
fao,agriculture-and-food-security,2013,370939945
fao,environment,2013,25857466
fao,governance-and-security,2013,10180845
fao,health,2013,22858115
fao,humanitarian,2013,6113013
fao,industry-and-trade,2013,5290150
fao,other,2013,7907702
FI,agriculture-and-food-security,2002,32409745
FI,agriculture-and-food-security,2003,21841750
FI,agriculture-and-food-security,2004,
FI,agriculture-and-food-security,2005,
FI,agriculture-and-food-security,2006,19223963
FI,agriculture-and-food-security,2007,25335308
FI,agriculture-and-food-security,2008,40803640
FI,agriculture-and-food-security,2009,45427105
FI,agriculture-and-food-security,2010,67541140
FI,agriculture-and-food-security,2011,76057649
FI,agriculture-and-food-security,2012,69972215
FI,agriculture-and-food-security,2013,69426102
FI,agriculture-and-food-security,2014,85936899
FI,banking-and-business,2002,8629004
FI,banking-and-business,2003,5484614
FI,banking-and-business,2004,3935524
FI,banking-and-business,2005,1873885
FI,banking-and-business,2006,6989302
FI,banking-and-business,2007,8870151
