id,sector,year,value
CA,other-social-services,2009,35577948.80
CA,other-social-services,2010,24548724.79
CA,other-social-services,2011,31876192.50
CA,other-social-services,2012,41572406.61
CA,other-social-services,2013,39730422.09
CA,other-social-services,2014,27018709.57
CA,other-social-services,2015,27479705.04
CA,water-and-sanitation,2002,23567406.58
CA,water-and-sanitation,2003,37419909.38
CA,water-and-sanitation,2004,47811966.95
CA,water-and-sanitation,2005,68873659.84
CA,water-and-sanitation,2006,47348177.46
CA,water-and-sanitation,2007,37051903.82
CA,water-and-sanitation,2008,39986872.75
CA,water-and-sanitation,2009,58166175.17
CA,water-and-sanitation,2010,41453416.21
CA,water-and-sanitation,2011,30785570.82
CA,water-and-sanitation,2012,70086974.64
CA,water-and-sanitation,2013,45978459.35
CA,water-and-sanitation,2014,42290105.43
CA,water-and-sanitation,2015,63225986.82
cardb,agriculture-and-food-security,2015,0.00
cardb,banking-and-business,2015,0.00
cardb,education,2015,0.00
cardb,environment,2015,0.00
cardb,general-budget-support,2015,0.00
cardb,humanitarian,2015,0.00
cardb,industry-and-trade,2015,0.00
cardb,infrastructure,2015,0.00
cardb,other,2015,57146937.30
cardb,other-social-services,2015,0.00
cardb,water-and-sanitation,2015,0.00
ceb,education,2010,6269086.54
ceb,education,2011,1420259.72
ceb,education,2012,5354753.71
ceb,education,2013,0.00
ceb,education,2014,0.00
ceb,education,2015,0.00
ceb,governance-and-security,2011,0.00
ceb,governance-and-security,2012,0.00
ceb,governance-and-security,2014,10719397.11
ceb,governance-and-security,2015,98724.40
ceb,health,2010,2521029.69
ceb,health,2011,3191280.89
ceb,health,2012,5659736.48
ceb,health,2013,7800170.89
ceb,health,2014,7260721.94
ceb,health,2015,1275649.00
ceb,humanitarian,2010,0.00
ceb,humanitarian,2011,86151191.95
ceb,humanitarian,2012,70836253.21
ceb,humanitarian,2013,95637036.30
ceb,humanitarian,2014,47611344.36
ceb,humanitarian,2015,38325035.00
ceb,industry-and-trade,2015,1386580.00
ceb,infrastructure,2010,17429298.84
ceb,infrastructure,2011,19691746.54
ceb,infrastructure,2012,2910192.63
ceb,infrastructure,2013,2988652.88
ceb,infrastructure,2015,0.00
ceb,other,2010,1493939.90
ceb,other,2011,2646069.04
ceb,other,2012,174611.38
ceb,other,2013,0.00
ceb,other,2014,0.00
ceb,other,2015,221852.00
ceb,other-social-services,2010,11333450.68
ceb,other-social-services,2011,4217354.55
ceb,other-social-services,2012,1370780.72
ceb,other-social-services,2013,3271275.46
ceb,other-social-services,2014,3650048.17
ceb,other-social-services,2015,12833067.00
CH,agriculture-and-food-security,2002,96442469.70
CH,agriculture-and-food-security,2003,108651215.97
CH,agriculture-and-food-security,2004,100959170.68
CH,agriculture-and-food-security,2005,99117171.38
CH,agriculture-and-food-security,2006,79118328.39
CH,agriculture-and-food-security,2007,82284069.38
CH,agriculture-and-food-security,2008,88506257.23
CH,agriculture-and-food-security,2009,72990829.49
CH,agriculture-and-food-security,2010,76439148.63
CH,agriculture-and-food-security,2011,94656184.57
CH,agriculture-and-food-security,2012,76378414.33
CH,agriculture-and-food-security,2013,86756637.55
CH,agriculture-and-food-security,2014,112453570.35
CH,agriculture-and-food-security,2015,141849405.77
CH,banking-and-business,2002,34786009.97
CH,banking-and-business,2003,84468445.48
CH,banking-and-business,2004,83447244.28
CH,banking-and-business,2005,76955267.71
CH,banking-and-business,2006,62380756.52
CH,banking-and-business,2007,84142519.66
CH,banking-and-business,2008,95590967.92
CH,banking-and-business,2009,87386067.32
CH,banking-and-business,2010,73361444.88
CH,banking-and-business,2011,50578152.57
CH,banking-and-business,2012,65400297.28
CH,banking-and-business,2013,85637720.01
CH,banking-and-business,2014,117899691.75
CH,banking-and-business,2015,127488865.78
CH,debt-relief,2002,132707.12
CH,debt-relief,2003,55075395.65
CH,debt-relief,2004,11255310.37
CH,debt-relief,2005,304867101.22
CH,debt-relief,2006,131719205.37
CH,debt-relief,2007,80573538.48
CH,debt-relief,2008,111526808.06
CH,debt-relief,2009,180854824.50
CH,debt-relief,2010,33854621.13
CH,debt-relief,2011,72295942.36
CH,debt-relief,2012,14501685.66
CH,education,2002,57925039.16
CH,education,2003,64822334.44
CH,education,2004,68688662.77
CH,education,2005,59937029.75
CH,education,2006,63225409.90
CH,education,2007,56056204.86
CH,education,2008,58386600.40
CH,education,2009,65537635.07
CH,education,2010,51021943.78
CH,education,2011,78608679.04
CH,education,2012,76350048.03
CH,education,2013,85235338.75
CH,education,2014,106054890.51
CH,education,2015,114484593.46
CH,environment,2002,60832308.67
CH,environment,2003,79042846.42
CH,environment,2004,71820264.39
CH,environment,2005,40848427.78
CH,environment,2006,36736866.22
CH,environment,2007,23901675.15
CH,environment,2008,25708539.49
CH,environment,2009,40956160.78
CH,environment,2010,49697610.00
CH,environment,2011,88342663.93
CH,environment,2012,69522428.73
CH,environment,2013,78170365.96
CH,environment,2014,92482383.95
CH,environment,2015,72228943.92
CH,general-budget-support,2002,9925167.85
CH,general-budget-support,2003,55074368.22
CH,general-budget-support,2004,0.00
CH,general-budget-support,2006,46640015.06
CH,general-budget-support,2007,41967951.71
CH,general-budget-support,2008,37438954.03
CH,general-budget-support,2009,36577665.54
CH,general-budget-support,2010,31053921.32
CH,general-budget-support,2011,24773169.88
CH,general-budget-support,2012,24541794.50
CH,general-budget-support,2013,36366169.66
CH,general-budget-support,2014,34263258.97
CH,general-budget-support,2015,24222513.00
CH,governance-and-security,2002,66684800.28
CH,governance-and-security,2003,140820529.87
CH,governance-and-security,2004,210011172.20
CH,governance-and-security,2005,247825121.08
CH,governance-and-security,2006,192289468.65
CH,governance-and-security,2007,207093993.11
CH,governance-and-security,2008,203762112.33
CH,governance-and-security,2009,236133312.51
CH,governance-and-security,2010,240118319.27
CH,governance-and-security,2011,239823908.28
CH,governance-and-security,2012,259841992.74
CH,governance-and-security,2013,317971805.39
CH,governance-and-security,2014,334493975.94
CH,governance-and-security,2015,345554199.04
CH,health,2002,57835787.24
CH,health,2003,57476277.74
CH,health,2004,57877578.92
CH,health,2005,63192737.04
CH,health,2006,58456561.41
CH,health,2007,55016884.75
CH,health,2008,64179281.11
CH,health,2009,73109075.45
CH,health,2010,61204245.08
CH,health,2011,71450157.10
CH,health,2012,74827184.26
CH,health,2013,88575232.77
CH,health,2014,131076596.58
CH,health,2015,117909333.82
CH,humanitarian,2002,234622972.96
CH,humanitarian,2003,238150109.68
CH,humanitarian,2004,475172986.91
CH,humanitarian,2005,241991112.76
CH,humanitarian,2006,235630338.31
CH,humanitarian,2007,291721127.29
CH,humanitarian,2008,264691757.59
CH,humanitarian,2009,255733403.21
CH,humanitarian,2010,271540663.92
CH,humanitarian,2011,271972074.33
CH,humanitarian,2012,295557784.96
CH,humanitarian,2013,329745458.74
CH,humanitarian,2014,371957155.67
CH,humanitarian,2015,426840147.73
CH,industry-and-trade,2002,73220892.70
CH,industry-and-trade,2003,72631053.90
CH,industry-and-trade,2004,87781743.94
CH,industry-and-trade,2005,65619239.02
CH,industry-and-trade,2006,68504470.32
CH,industry-and-trade,2007,40837362.59
CH,industry-and-trade,2008,31357202.12
CH,industry-and-trade,2009,48967358.54
CH,industry-and-trade,2010,41636836.36
CH,industry-and-trade,2011,58975887.66
CH,industry-and-trade,2012,67079875.53
CH,industry-and-trade,2013,54307259.63
CH,industry-and-trade,2014,98877317.64
CH,industry-and-trade,2015,78626234.37
CH,infrastructure,2002,36682946.06
CH,infrastructure,2003,62194005.28
CH,infrastructure,2004,52182817.38
CH,infrastructure,2005,54067966.68
CH,infrastructure,2006,50867574.58
CH,infrastructure,2007,31882879.36
CH,infrastructure,2008,41707074.19
CH,infrastructure,2009,24898897.22
CH,infrastructure,2010,32369662.85
CH,infrastructure,2011,30974492.69
CH,infrastructure,2012,48841848.08
CH,infrastructure,2013,51250388.34
CH,infrastructure,2014,47986154.03
CH,infrastructure,2015,41247487.14
CH,other,2002,414016365.39
CH,other,2003,430157646.05
CH,other,2004,440296602.31
CH,other,2005,683331130.94
CH,other,2006,615340219.83
CH,other,2007,548452053.20
CH,other,2008,668439886.98
CH,other,2009,761722323.44
CH,other,2010,817934211.79
CH,other,2011,943480758.56
CH,other,2012,1151365557.27
CH,other,2013,1023897003.40
CH,other,2014,1012243404.73
CH,other,2015,1097558871.60
CH,other-social-services,2002,70569047.60
CH,other-social-services,2003,11466323.86
CH,other-social-services,2004,15923037.89
CH,other-social-services,2005,22225238.25
CH,other-social-services,2006,15195104.53
CH,other-social-services,2007,15282814.42
CH,other-social-services,2008,15006847.42
CH,other-social-services,2009,19691985.71
CH,other-social-services,2010,9061546.53
CH,other-social-services,2011,17396125.75
CH,other-social-services,2012,27012397.80
CH,other-social-services,2013,20947296.86
CH,other-social-services,2014,25879379.28
CH,other-social-services,2015,35481566.64
CH,water-and-sanitation,2002,41835094.89
CH,water-and-sanitation,2003,57178096.36
CH,water-and-sanitation,2004,46292354.77
CH,water-and-sanitation,2005,50318437.23
CH,water-and-sanitation,2006,42645136.88
CH,water-and-sanitation,2007,44758749.82
CH,water-and-sanitation,2008,55596734.06
CH,water-and-sanitation,2009,50672370.41
CH,water-and-sanitation,2010,51156302.95
CH,water-and-sanitation,2011,126268624.77
CH,water-and-sanitation,2012,146622018.15
CH,water-and-sanitation,2013,154102894.10
CH,water-and-sanitation,2014,206011354.59
CH,water-and-sanitation,2015,204222184.49
cif,agriculture-and-food-security,2012,0.00
cif,agriculture-and-food-security,2013,963856.65
cif,agriculture-and-food-security,2014,4985296.73
cif,agriculture-and-food-security,2015,3278350.00
cif,banking-and-business,2013,127806.27
cif,banking-and-business,2014,731751.01
cif,banking-and-business,2015,1904370.00
cif,education,2014,42000.52
cif,education,2015,55550.00
cif,environment,2012,0.00
cif,environment,2013,41944443.94
cif,environment,2014,211509032.68
cif,environment,2015,5254160.00
cif,governance-and-security,2014,335034.89
cif,governance-and-security,2015,249210.00
cif,humanitarian,2012,0.00
cif,humanitarian,2013,0.00
cif,humanitarian,2014,0.00
cif,humanitarian,2015,0.00
cif,industry-and-trade,2014,53952.51
cif,industry-and-trade,2015,229210.00
cif,infrastructure,2012,0.00
cif,infrastructure,2013,90746270.37
cif,infrastructure,2014,94049922.25
cif,infrastructure,2015,202297500.00
cif,other,2012,0.00
cif,other,2013,1222720.79
cif,other,2014,1125576.21
cif,other,2015,32771180.00
cif,other-social-services,2013,202455.33
cif,other-social-services,2014,155329.49
cif,other-social-services,2015,326870.00
cif,water-and-sanitation,2012,0.00
cif,water-and-sanitation,2013,1200820.46
cif,water-and-sanitation,2014,1199660.73
cif,water-and-sanitation,2015,1072970.00
CY,other,2014,154371.76
CY,other,2015,567700.00
CZ,agriculture-and-food-security,2011,4414193.09
CZ,agriculture-and-food-security,2012,3876738.68
CZ,agriculture-and-food-security,2013,3187431.93
CZ,agriculture-and-food-security,2014,4134956.40
CZ,agriculture-and-food-security,2015,4762009.29
CZ,banking-and-business,2011,483605.64
CZ,banking-and-business,2012,518122.23
CZ,banking-and-business,2013,429289.15
CZ,banking-and-business,2014,231402.72
CZ,banking-and-business,2015,640187.30
CZ,education,2011,5857703.83
CZ,education,2012,6754857.26
CZ,education,2013,7160620.17
CZ,education,2014,8665044.90
CZ,education,2015,9598724.60
CZ,environment,2011,404850.78
CZ,environment,2012,843005.68
CZ,environment,2013,809359.08
CZ,environment,2014,1063330.52
CZ,environment,2015,520082.26
CZ,governance-and-security,2011,12192361.29
CZ,governance-and-security,2012,11048044.13
CZ,governance-and-security,2013,6182082.04
CZ,governance-and-security,2014,6616796.26
CZ,governance-and-security,2015,8473710.23
CZ,health,2011,2427384.81
CZ,health,2012,1912977.16
CZ,health,2013,2064589.77
CZ,health,2014,3042317.74
CZ,health,2015,2572362.67
CZ,humanitarian,2011,3033747.93
CZ,humanitarian,2012,4125170.92
CZ,humanitarian,2013,3941030.49
CZ,humanitarian,2014,6116331.49
CZ,humanitarian,2015,8390631.32
CZ,industry-and-trade,2011,604596.90
CZ,industry-and-trade,2012,849289.83
CZ,industry-and-trade,2013,1166026.89
CZ,industry-and-trade,2014,612075.77
CZ,industry-and-trade,2015,318986.20
CZ,infrastructure,2011,3834146.75
CZ,infrastructure,2012,3145503.37
CZ,infrastructure,2013,2556929.69
CZ,infrastructure,2014,1273576.62
CZ,infrastructure,2015,4623652.43
CZ,other,2011,16810424.76
CZ,other,2012,14550233.41
CZ,other,2013,13394512.80
CZ,other,2014,16797718.07
CZ,other,2015,24586734.13
CZ,other-social-services,2011,2594630.53
CZ,other-social-services,2012,1850105.62
CZ,other-social-services,2013,1864292.51
CZ,other-social-services,2014,1439267.20
CZ,other-social-services,2015,2232279.91
CZ,water-and-sanitation,2011,6188374.39
CZ,water-and-sanitation,2012,5915141.61
CZ,water-and-sanitation,2013,4197604.51
CZ,water-and-sanitation,2014,3376751.83
CZ,water-and-sanitation,2015,3384330.78
DE,agriculture-and-food-security,2002,192901943.48
DE,agriculture-and-food-security,2003,236518617.29
DE,agriculture-and-food-security,2004,216969197.60
DE,agriculture-and-food-security,2005,248018439.21
DE,agriculture-and-food-security,2006,256119998.81
DE,agriculture-and-food-security,2007,252789224.46
DE,agriculture-and-food-security,2008,261077703.82
DE,agriculture-and-food-security,2009,311042614.15
DE,agriculture-and-food-security,2010,348654738.29
DE,agriculture-and-food-security,2011,412531861.12
DE,agriculture-and-food-security,2012,463283589.31
DE,agriculture-and-food-security,2013,494877219.78
DE,agriculture-and-food-security,2014,464773532.31
DE,agriculture-and-food-security,2015,739877353.12
DE,banking-and-business,2002,140188561.80
DE,banking-and-business,2003,203434960.69
DE,banking-and-business,2004,218267380.94
DE,banking-and-business,2005,322519932.18
DE,banking-and-business,2006,631078527.62
DE,banking-and-business,2007,619597618.05
DE,banking-and-business,2008,626787647.65
DE,banking-and-business,2009,807496940.98
DE,banking-and-business,2010,877837904.85
DE,banking-and-business,2011,855821322.09
DE,banking-and-business,2012,828169489.39
DE,banking-and-business,2013,948190468.88
DE,banking-and-business,2014,1735104117.93
DE,banking-and-business,2015,1873135227.74
DE,debt-relief,2002,1631171251.15
DE,debt-relief,2003,1568539653.79
DE,debt-relief,2004,875445312.54
DE,debt-relief,2005,4195082570.39
DE,debt-relief,2006,3064533318.88
DE,debt-relief,2007,2727221981.36
DE,debt-relief,2008,2820551830.60
DE,debt-relief,2009,132219257.17
DE,debt-relief,2010,196928366.00
DE,debt-relief,2011,389139977.03
DE,debt-relief,2012,776670607.21
DE,debt-relief,2013,531027851.02
DE,debt-relief,2014,945947137.08
DE,debt-relief,2015,79673655.77
DE,education,2002,299147065.91
DE,education,2003,1150206181.74
DE,education,2004,1103834651.51
DE,education,2005,1252943214.71
DE,education,2006,1354392285.28
DE,education,2007,1280709584.64
DE,education,2008,1419541421.38
DE,education,2009,1494373506.66
DE,education,2010,1530358075.15
DE,education,2011,1547947067.65
DE,education,2012,1571452879.93
DE,education,2013,1502329580.29
DE,education,2014,1541104967.11
DE,education,2015,1856126272.35
DE,environment,2002,57328329.26
DE,environment,2003,117633979.59
DE,environment,2004,130872908.42
DE,environment,2005,142049674.21
DE,environment,2006,147870682.14
DE,environment,2007,169498378.74
DE,environment,2008,216127315.94
DE,environment,2009,216073945.45
DE,environment,2010,276745372.57
DE,environment,2011,362723807.78
DE,environment,2012,562869558.71
DE,environment,2013,548934476.88
DE,environment,2014,615661784.05
DE,environment,2015,593035682.08
DE,general-budget-support,2002,5545742.92
DE,general-budget-support,2003,279719.55
DE,general-budget-support,2004,56400992.61
DE,general-budget-support,2005,57439790.17
DE,general-budget-support,2006,88468639.90
DE,general-budget-support,2007,66382043.39
DE,general-budget-support,2008,49667412.25
DE,general-budget-support,2009,118790470.93
DE,general-budget-support,2010,88664673.60
DE,general-budget-support,2011,129420279.77
DE,general-budget-support,2012,53052351.97
DE,general-budget-support,2013,31853357.99
DE,general-budget-support,2014,33002514.24
DE,general-budget-support,2015,11815100.00
DE,governance-and-security,2002,235500542.41
DE,governance-and-security,2003,342731673.61
DE,governance-and-security,2004,344740016.65
DE,governance-and-security,2005,448561180.87
DE,governance-and-security,2006,663009849.40
DE,governance-and-security,2007,764512963.61
DE,governance-and-security,2008,983778407.68
DE,governance-and-security,2009,1090730799.64
DE,governance-and-security,2010,1288532984.78
DE,governance-and-security,2011,1144721139.64
DE,governance-and-security,2012,1331028404.05
DE,governance-and-security,2013,1349567564.52
DE,governance-and-security,2014,1468515516.09
DE,governance-and-security,2015,1399694627.03
DE,health,2002,136818678.12
DE,health,2003,205674454.62
DE,health,2004,238968880.01
DE,health,2005,217533153.71
DE,health,2006,250657851.66
DE,health,2007,318963718.19
DE,health,2008,347769167.28
DE,health,2009,370631038.33
DE,health,2010,432664706.02
DE,health,2011,348211600.43
DE,health,2012,388828935.77
DE,health,2013,434692265.72
DE,health,2014,441806379.85
DE,health,2015,516997877.07
DE,humanitarian,2002,274231677.84
DE,humanitarian,2003,188292614.47
DE,humanitarian,2004,202870518.16
DE,humanitarian,2005,323990108.69
DE,humanitarian,2006,360998343.50
DE,humanitarian,2007,253837998.61
DE,humanitarian,2008,259725662.60
DE,humanitarian,2009,322323650.33
DE,humanitarian,2010,294253954.47
DE,humanitarian,2011,364769335.21
DE,humanitarian,2012,360783891.34
DE,humanitarian,2013,504421040.85
DE,humanitarian,2014,745432596.56
DE,humanitarian,2015,805701709.96
DE,industry-and-trade,2002,38661869.17
DE,industry-and-trade,2003,48167324.20
DE,industry-and-trade,2004,76814775.51
DE,industry-and-trade,2005,68832203.10
DE,industry-and-trade,2006,157208786.44
DE,industry-and-trade,2007,133428872.00
DE,industry-and-trade,2008,222581228.78
DE,industry-and-trade,2009,136685989.40
DE,industry-and-trade,2010,119824161.88
DE,industry-and-trade,2011,111275331.37
DE,industry-and-trade,2012,160421261.13
DE,industry-and-trade,2013,180450454.28
DE,industry-and-trade,2014,211910687.08
DE,industry-and-trade,2015,176139838.44
DE,infrastructure,2002,686478975.58
DE,infrastructure,2003,391204495.89
DE,infrastructure,2004,496214880.70
DE,infrastructure,2005,378735154.88
DE,infrastructure,2006,431748390.01
DE,infrastructure,2007,580205958.79
DE,infrastructure,2008,770050779.97
DE,infrastructure,2009,790471626.60
DE,infrastructure,2010,1445940206.09
DE,infrastructure,2011,1301542988.06
DE,infrastructure,2012,920730803.20
DE,infrastructure,2013,1408675041.48
DE,infrastructure,2014,1566507063.15
DE,infrastructure,2015,2306974735.47
DE,other,2002,1497573216.56
DE,other,2003,979582271.12
DE,other,2004,849153463.53
DE,other,2005,1053727118.32
DE,other,2006,745223418.86
DE,other,2007,719716085.86
DE,other,2008,871806026.95
DE,other,2009,870426694.68
DE,other,2010,1022786446.72
DE,other,2011,1077650310.16
DE,other,2012,1221266766.08
DE,other,2013,1275010484.64
DE,other,2014,1537484340.25
DE,other,2015,4596204321.37
DE,other-social-services,2002,204841804.31
DE,other-social-services,2003,224337130.33
DE,other-social-services,2004,227158080.54
DE,other-social-services,2005,229818887.38
DE,other-social-services,2006,239925260.19
DE,other-social-services,2007,249793934.05
DE,other-social-services,2008,123527684.90
DE,other-social-services,2009,137542341.61
DE,other-social-services,2010,125614383.34
DE,other-social-services,2011,146748638.62
DE,other-social-services,2012,171038579.06
DE,other-social-services,2013,151584873.30
DE,other-social-services,2014,166673904.45
DE,other-social-services,2015,148750775.81
DE,water-and-sanitation,2002,313706528.63
DE,water-and-sanitation,2003,373844831.38
DE,water-and-sanitation,2004,325860683.71
DE,water-and-sanitation,2005,388893294.72
DE,water-and-sanitation,2006,345551668.21
DE,water-and-sanitation,2007,377405342.37
DE,water-and-sanitation,2008,495259229.59
DE,water-and-sanitation,2009,497752979.43
DE,water-and-sanitation,2010,541856908.29
DE,water-and-sanitation,2011,590501180.33
DE,water-and-sanitation,2012,529381989.00
DE,water-and-sanitation,2013,564831225.67
DE,water-and-sanitation,2014,777012184.86
DE,water-and-sanitation,2015,820269699.62
DK,agriculture-and-food-security,2002,0.00
DK,agriculture-and-food-security,2003,59971412.21
DK,agriculture-and-food-security,2004,65171274.28
DK,agriculture-and-food-security,2005,73161913.74
DK,agriculture-and-food-security,2006,64795619.12
DK,agriculture-and-food-security,2007,84129447.30
DK,agriculture-and-food-security,2008,84952785.62
DK,agriculture-and-food-security,2009,92660720.94
DK,agriculture-and-food-security,2010,127086298.29
DK,agriculture-and-food-security,2011,126829677.18
DK,agriculture-and-food-security,2012,123051423.57
DK,agriculture-and-food-security,2013,98739752.67
DK,agriculture-and-food-security,2014,114341779.22
DK,agriculture-and-food-security,2015,96730679.30
DK,banking-and-business,2002,0.00
DK,banking-and-business,2003,9299087.84
DK,banking-and-business,2004,15249844.86
DK,banking-and-business,2005,17431464.31
DK,banking-and-business,2006,20575917.29
DK,banking-and-business,2007,23167641.27
DK,banking-and-business,2008,38702737.53
DK,banking-and-business,2009,33861641.79
DK,banking-and-business,2010,38380146.19
DK,banking-and-business,2011,68576525.27
DK,banking-and-business,2012,65678437.95
DK,banking-and-business,2013,58784588.75
DK,banking-and-business,2014,50953554.47
DK,banking-and-business,2015,76640545.55
DK,debt-relief,2002,0.00
DK,debt-relief,2003,101468.05
DK,debt-relief,2004,78862.82
DK,debt-relief,2005,43706018.64
DK,debt-relief,2006,110717078.31
DK,debt-relief,2007,111895405.76
DK,debt-relief,2008,70466311.33
DK,debt-relief,2009,0.00
DK,debt-relief,2010,42349805.07
DK,debt-relief,2011,928227.48
DK,debt-relief,2012,814723.68
DK,debt-relief,2013,45312402.34
DK,debt-relief,2014,192420.95
DK,debt-relief,2015,56865.10
DK,education,2002,0.00
DK,education,2003,43489093.58
DK,education,2004,41079938.75
DK,education,2005,41031058.29
DK,education,2006,55832470.52
DK,education,2007,75659234.39
DK,education,2008,57078715.84
DK,education,2009,62928258.40
DK,education,2010,131777856.52
DK,education,2011,164838632.33
DK,education,2012,165754354.39
DK,education,2013,117148073.89
DK,education,2014,96980878.60
DK,education,2015,78928639.45
DK,environment,2002,0.00
DK,environment,2003,38172995.27
DK,environment,2004,36016759.07
DK,environment,2005,47284789.00
DK,environment,2006,122613349.11
DK,environment,2007,49186323.57
DK,environment,2008,64232364.57
DK,environment,2009,82944709.68
DK,environment,2010,118279600.70
DK,environment,2011,127999176.86
DK,environment,2012,96103919.71
DK,environment,2013,115604210.35
DK,environment,2014,109088212.48
DK,environment,2015,77362239.06
DK,general-budget-support,2002,0.00
DK,general-budget-support,2003,16633943.35
DK,general-budget-support,2004,32687085.65
DK,general-budget-support,2005,50993968.04
DK,general-budget-support,2006,50038798.21
DK,general-budget-support,2007,52665804.38
DK,general-budget-support,2008,54973158.46
DK,general-budget-support,2009,58136853.68
DK,general-budget-support,2010,64201256.42
DK,general-budget-support,2011,56980542.05
DK,general-budget-support,2012,62410904.56
DK,general-budget-support,2013,48179532.84
DK,general-budget-support,2014,31576983.36
DK,general-budget-support,2015,23510670.00
DK,governance-and-security,2002,0.00
DK,governance-and-security,2003,105180879.29
DK,governance-and-security,2004,85099687.59
DK,governance-and-security,2005,99747302.91
DK,governance-and-security,2006,130312914.74
DK,governance-and-security,2007,173707133.68
DK,governance-and-security,2008,154528195.83
DK,governance-and-security,2009,210834166.54
DK,governance-and-security,2010,375427721.15
DK,governance-and-security,2011,357592350.74
DK,governance-and-security,2012,360677056.88
DK,governance-and-security,2013,337071667.68
DK,governance-and-security,2014,308785394.81
DK,governance-and-security,2015,413499995.42
DK,health,2002,0.00
DK,health,2003,62189135.01
DK,health,2004,70132787.79
DK,health,2005,82044107.96
DK,health,2006,71411475.36
DK,health,2007,74745287.28
DK,health,2008,76513280.48
DK,health,2009,115159246.11
DK,health,2010,151995971.03
DK,health,2011,125836966.14
DK,health,2012,101945263.43
DK,health,2013,83762615.02
DK,health,2014,97391219.98
DK,health,2015,89041189.29
DK,humanitarian,2002,0.00
DK,humanitarian,2003,4335101.06
DK,humanitarian,2004,5527082.40
DK,humanitarian,2005,21382105.02
DK,humanitarian,2006,91537539.91
DK,humanitarian,2007,99660892.23
DK,humanitarian,2008,121491788.48
DK,humanitarian,2009,108490940.45
DK,humanitarian,2010,146575232.45
DK,humanitarian,2011,155971269.78
DK,humanitarian,2012,153051725.15
DK,humanitarian,2013,203872473.53
DK,humanitarian,2014,230466068.37
DK,humanitarian,2015,181917184.55
DK,industry-and-trade,2002,0.00
DK,industry-and-trade,2003,12486439.95
DK,industry-and-trade,2004,17508289.40
DK,industry-and-trade,2005,21210096.27
DK,industry-and-trade,2006,23848761.15
DK,industry-and-trade,2007,26497385.92
DK,industry-and-trade,2008,20845120.59
DK,industry-and-trade,2009,38377524.03
DK,industry-and-trade,2010,47332700.49
DK,industry-and-trade,2011,43754929.69
DK,industry-and-trade,2012,64501877.42
DK,industry-and-trade,2013,54860534.84
DK,industry-and-trade,2014,56502544.88
DK,industry-and-trade,2015,44610289.60
DK,infrastructure,2002,0.00
DK,infrastructure,2003,65277862.31
DK,infrastructure,2004,112883008.12
DK,infrastructure,2005,132892623.48
DK,infrastructure,2006,108977718.87
DK,infrastructure,2007,137220679.11
DK,infrastructure,2008,130590221.94
DK,infrastructure,2009,118492270.84
DK,infrastructure,2010,103952752.68
DK,infrastructure,2011,145656697.31
DK,infrastructure,2012,117274427.28
DK,infrastructure,2013,108960630.36
DK,infrastructure,2014,74630307.27
DK,infrastructure,2015,42843966.01
DK,other,2002,0.00
DK,other,2003,102297199.12
DK,other,2004,248901663.09
DK,other,2005,131844818.86
DK,other,2006,133718730.37
DK,other,2007,331982184.18
DK,other,2008,274807101.07
DK,other,2009,427589659.60
DK,other,2010,456001791.20
DK,other,2011,390263614.57
DK,other,2012,411758740.01
DK,other,2013,587376582.21
DK,other,2014,620864679.25
DK,other,2015,754929074.08
DK,other-social-services,2002,0.00
DK,other-social-services,2003,19959319.94
DK,other-social-services,2004,13539163.98
DK,other-social-services,2005,27206719.84
DK,other-social-services,2006,24947245.59
DK,other-social-services,2007,24442452.36
DK,other-social-services,2008,30577533.75
DK,other-social-services,2009,32983890.92
DK,other-social-services,2010,34269271.92
DK,other-social-services,2011,28726977.99
DK,other-social-services,2012,44777847.68
DK,other-social-services,2013,38897949.37
DK,other-social-services,2014,31323901.79
DK,other-social-services,2015,27708595.09
DK,water-and-sanitation,2002,0.00
DK,water-and-sanitation,2003,46228928.42
DK,water-and-sanitation,2004,58710699.90
DK,water-and-sanitation,2005,59169715.89
DK,water-and-sanitation,2006,98843455.34
DK,water-and-sanitation,2007,86968935.03
DK,water-and-sanitation,2008,84086850.90
DK,water-and-sanitation,2009,83011499.19
DK,water-and-sanitation,2010,120378246.19
DK,water-and-sanitation,2011,82516864.81
DK,water-and-sanitation,2012,55892209.65
DK,water-and-sanitation,2013,70700210.53
DK,water-and-sanitation,2014,102634923.95
DK,water-and-sanitation,2015,71810466.41
EE,agriculture-and-food-security,2013,69602.77
EE,agriculture-and-food-security,2014,14534.51
EE,agriculture-and-food-security,2015,170826.40
EE,banking-and-business,2013,399359.96
EE,banking-and-business,2014,673061.25
EE,banking-and-business,2015,648918.18
EE,education,2013,706296.46
EE,education,2014,1419913.55
EE,education,2015,2541320.02
EE,environment,2013,259013.27
EE,environment,2014,736789.15
EE,environment,2015,292845.53
EE,governance-and-security,2013,3525777.33
EE,governance-and-security,2014,3217723.77
EE,governance-and-security,2015,4129782.43
EE,health,2013,267000.74
EE,health,2014,224726.44
EE,health,2015,287298.87
EE,humanitarian,2013,2221582.35
EE,humanitarian,2014,3256856.55
EE,humanitarian,2015,3163614.68
EE,industry-and-trade,2013,76448.91
EE,industry-and-trade,2014,102859.85
EE,industry-and-trade,2015,148641.18
EE,infrastructure,2013,429026.81
EE,infrastructure,2014,1047604.92
EE,infrastructure,2015,381586.36
EE,other,2013,1708119.69
EE,other,2014,1851477.42
EE,other,2015,3044925.59
