country,admin1,admin1-name,lat,long,geonames-id
MG,MG.7670913,Atsimo-Andrefana,,,7670913
MH,MH.007,Ailinginae Atoll,,,7303491
MH,MH.010,Ailinglaplap Atoll,,,7303492
MH,MH.030,Ailuk Atoll,,,7303493
MH,MH.040,Arno Atoll,,,7303494
MH,MH.050,Aur Atoll,,,7303495
MH,MH.060,Bikar Atoll,,,7303496
MH,MH.070,Bikini Atoll,,,7303497
MH,MH.080,Ebon Atoll,,,7303498
MH,MH.090,Enewetak Atoll,,,7303499
MH,MH.100,Erikub Atoll,,,7303500
MH,MH.120,Jaluit Atoll,,,7303501
MH,MH.150,Kwajalein Atoll,,,7303502
MH,MH.160,Lae Atoll,,,7303503
MH,MH.180,Likiep Atoll,,,7303504
MH,MH.190,Majuro Atoll,,,7303505
MH,MH.300,Maloelap Atoll,,,7303506
MH,MH.320,Mili Atoll,,,7303507
MH,MH.330,Namdrik Atoll,,,7303508
MH,MH.340,Namu Atoll,,,7303509
MH,MH.350,Rongelap Atoll,,,7303510
MH,MH.360,Rongrik Atoll,,,7303511
MH,MH.385,Taka Atoll,,,7303512
MH,MH.073,Bokak Atoll,,,7303513
MH,MH.390,Ujae Atoll,,,7303514
MH,MH.400,Ujelang,,,7303515
MH,MH.410,Utrik Atoll,,,7303516
MH,MH.420,Wotho Atoll,,,7303517
MH,MH.430,Wotje Atoll,,,7303518
MH,MH.110,Jabat Island,,,7303519
MH,MH.130,Jemo Island,,,7303520
MH,MH.140,Kili Island,,,7303521
MH,MH.170,Lib Island,,,7303522
MH,MH.310,Mejit Island,,,7303523
MK,MK.E9,Valandovo,,,784732
MK,MK.86,Resen,,,786339
MK,MK.51,Kratovo,,,789090
MK,MK.78,Pehcevo,,,862938
MK,MK.72,Novo Selo,,,862945
MK,MK.11,Bosilovo Municipality,,,862946
MK,MK.A9,Vasilevo,,,862947
MK,MK.E5,Dojran,,,862949
MK,MK.08,Bogdanci Municipality,,,862950
MK,MK.47,Konce,,,862953
MK,MK.62,Makedonska Kamenica Municipality,,,862956
MK,MK.C6,Zrnovci Municipality,,,862958
MK,MK.40,Karbinci Municipality,,,862960
MK,MK.25,Demir Kapija,,,862961
MK,MK.87,Rosoman Municipality,,,862973
MK,MK.35,Gradsko Municipality,,,862974
MK,MK.60,Lozovo Municipality,,,862975
MK,MK.19,Municipality of Cesinovo-Oblesevo,,,862977
MK,MK.E1,Novaci,,,863468
MK,MK.04,Berovo,,,863485
MK,MK.06,Bitola,,,863486
MK,MK.D9,Mogila,,,863488
MK,MK.01,Aracinovo,,,863831
MK,MK.C7,Bogovinje,,,863834
MK,MK.12,Brvenica Municipality,,,863835
MK,MK.C8,Municipality of Cair,,,863836
MK,MK.C9,Caska,,,863838
MK,MK.D1,Centar,,,863840
MK,MK.18,Centar Zupa,,,863841
MK,MK.20,Cucer-Sandevo,,,863842
MK,MK.D2,Debar,,,863843
MK,MK.22,Delcevo,,,863844
MK,MK.D3,Demir Hisar,,,863846
MK,MK.28,Dolneni,,,863849
MK,MK.29,Opstina Gjorce Petrov,,,863850
MK,MK.30,Drugovo,,,863851
MK,MK.32,Gazi Baba Municipality,,,863853
MK,MK.33,Gevgelija,,,863854
MK,MK.D4,Gostivar,,,863855
MK,MK.36,Ilinden Municipality,,,863856
MK,MK.D5,Jegunovce Municipality,,,863858
MK,MK.41,Karpos,,,863860
MK,MK.D6,Kavadarci,,,863861
MK,MK.43,Kicevo,,,863862
MK,MK.44,Kisela Voda,,,863863
MK,MK.46,Kocani,,,863865
MK,MK.52,Kriva Palanka,,,863869
MK,MK.53,Krivogastani,,,863870
MK,MK.54,Krusevo,,,863871
MK,MK.D7,Kumanovo,,,863873
MK,MK.59,Opstina Lipkovo,,,863875
MK,MK.D8,Makedonski Brod,,,863877
MK,MK.69,Negotino,,,863881
MK,MK.E2,Ohrid,,,863883
MK,MK.77,Oslomej Municipality,,,863885
MK,MK.79,Petrovec,,,863886
MK,MK.80,Plasnica Municipality,,,863887
MK,MK.E3,Prilep,,,863888
MK,MK.83,Probistip,,,863889
MK,MK.84,Radovis,,,863890
MK,MK.85,Opstina Rankovce,,,863891
MK,MK.E4,Opstina Rostusa,,,863892
MK,MK.90,Saraj,,,863894
MK,MK.92,Sopiste,,,863896
MK,MK.97,Staro Nagoricane,,,863899
MK,MK.98,Stip,,,863900
MK,MK.E6,Struga,,,863901
MK,MK.E7,Strumica,,,863902
MK,MK.A2,Studenicani,,,863903
MK,MK.A3,Suto Orizari Municipality,,,863904
MK,MK.A4,Sveti Nikole,,,863905
MK,MK.A5,Tearce Municipality,,,863906
MK,MK.E8,Tetovo,,,863907
MK,MK.F1,Veles,,,863909
MK,MK.B3,Vevcani,,,863911
MK,MK.B4,Vinica,,,863912
MK,MK.B6,Vranestica,,,863913
MK,MK.B7,Vrapciste,,,863914
MK,MK.C1,Zajas Municipality,,,863917
MK,MK.C2,Zelenikovo,,,863918
MK,MK.C3,Zelino,,,863919
MK,MK.F3,Aerodrom Municipality,,,7056266
MK,MK.F4,Butel,,,7056269
MK,MK.F5,Debarca,,,7056271
MK,MK.,Pelagonija,,,9072734
ML,ML.08,Tombouctou,,,2449066
ML,ML.06,Sikasso,,,2451184
ML,ML.05,Segou,,,2451477
ML,ML.04,Mopti,,,2453347
ML,ML.07,Koulikoro,,,2454532
ML,ML.03,Kayes,,,2455517
ML,ML.09,Gao,,,2457161
ML,ML.01,Bamako,,,2460594
ML,ML.10,Kidal,,,2597449
MM,MM.12,Tanintharyi,,,1293118
MM,MM.11,Shan,,,1297099
MM,MM.10,Sagain,,,1298480
MM,MM.17,Yangon,,,1298822
MM,MM.01,Rakhine,,,1298852
MM,MM.16,Bago,,,1300463
MM,MM.13,Mon,,,1308528
MM,MM.08,Mandalay,,,1311871
MM,MM.15,Magway,,,1312604
MM,MM.06,Kayah,,,1319539
MM,MM.05,Kayin,,,1320233
MM,MM.04,Kachin,,,1321702
MM,MM.03,Ayeyarwady,,,1321850
MM,MM.02,Chin,,,1327132
MN,MN.19,Uvs,,,1514967
MN,MN.12,Hovd Province,,,1515696
MN,MN.10,Govi-Altay,,,1515917
MN,MN.09,Dzabkhan,,,1516012
MN,MN.03,Bayan-Olgiy,,,1516278
MN,MN.02,Bayanhongor,,,1516290
MN,MN.20,Ulaanbaatar,,,2028461
MN,MN.18,Central Aimak,,,2028849
MN,MN.17,Suhbaatar,,,2029155
MN,MN.16,Selenge,,,2029432
MN,MN.15,OEvoerhangay,,,2029546
MN,MN.14,OEmnoegovi,,,2029669
MN,MN.13,Hovsgol,,,2030469
MN,MN.11,Hentiy,,,2030783
MN,MN.08,Middle Govi,,,2031740
MN,MN.07,East Gobi Aymag,,,2031798
MN,MN.06,East Aimak,,,2031799
MN,MN.21,Bulgan Province,,,2032199
MN,MN.01,Arhangay,,,2032855
MN,MN.23,Darhan Uul,,,2055111
MN,MN.24,Govi-Sumber,,,2055112
MN,MN.25,Orhon,,,2055113
MO,MO.02,Municipality of Macau,,,1821273
MO,MO.01,Municipality of the Islands,,,1821286
MP,MP.100,Rota,,,4041530
MP,MP.110,Saipan,,,4041552
MP,MP.120,Tinian,,,4041650
MP,MP.085,Northern Islands,,,7733156
MQ,MQ.MQ,Martinique,,,6690603
MR,MR.06,Trarza,,,2375742
MR,MR.11,Tiris Zemmour Region,,,2375989
MR,MR.09,Tagant Region,,,2376551
MR,MR.NKC,Nouakchott,,,2377449
MR,MR.12,Inchiri Region,,,2378903
MR,MR.02,Hodh el Gharbi,,,2379024
MR,MR.01,Hodh ech Chargui,,,2379025
MR,MR.10,Guidimaka Region,,,2379216
MR,MR.04,Gorgol Region,,,2379384
MR,MR.08,Dakhlet Nouadhibou Region,,,2380426
MR,MR.05,Brakna Region,,,2380635
MR,MR.03,Assaba Region,,,2381344
MR,MR.07,Adrar Region,,,2381972
MS,MS.03,Saint Peter,,,3578039
MS,MS.02,Saint Georges,,,3578044
MS,MS.01,Saint Anthony,,,3578045
MT,MT.01,Attard,,,8299700
MT,MT.02,Balzan,,,8299701
MT,MT.03,Il-Birgu,,,8299702
MT,MT.04,Birkirkara,,,8299703
MT,MT.05,Birzebbuga,,,8299704
MT,MT.06,Bormla,,,8299705
MT,MT.07,Dingli,,,8299706
MT,MT.08,Il-Fgura,,,8299707
MT,MT.09,Il-Furjana,,,8299708
MT,MT.10,Il-Fontana,,,8299709
MT,MT.11,Ghajnsielem,,,8299710
MT,MT.12,L-Gharb,,,8299711
MT,MT.13,Hal Gharghur,,,8299712
MT,MT.14,L-Ghasri,,,8299713
MT,MT.15,Hal Ghaxaq,,,8299714
MT,MT.16,Il-Gudja,,,8299715
MT,MT.17,Il-Gzira,,,8299716
MT,MT.18,Il-Hamrun,,,8299717
MT,MT.19,L-Iklin,,,8299718
MT,MT.20,L-Imdina,,,8299719
MT,MT.21,L-Imgarr,,,8299720
MT,MT.22,L-Imqabba,,,8299721
MT,MT.23,L-Imsida,,,8299722
MT,MT.24,L-Imtarfa,,,8299723
MT,MT.25,L-Isla,,,8299724
MT,MT.26,Il-Kalkara,,,8299725
MT,MT.27,Ta' Kercem,,,8299726
MT,MT.28,Kirkop,,,8299727
MT,MT.29,Lija,,,8299728
MT,MT.30,Luqa,,,8299729
MT,MT.31,Il-Marsa,,,8299730
MT,MT.32,Marsaskala,,,8299731
MT,MT.33,Marsaxlokk,,,8299732
MT,MT.34,Il-Mellieha,,,8299733
MT,MT.35,Il-Mosta,,,8299734
MT,MT.36,Il-Munxar,,,8299735
MT,MT.37,In-Nadur,,,8299736
MT,MT.38,In-Naxxar,,,8299737
MT,MT.39,Paola,,,8299738
MT,MT.40,Pembroke,,,8299739
MT,MT.41,Tal-Pieta,,,8299740
MT,MT.42,Il-Qala,,,8299741
MT,MT.43,Qormi,,,8299742
MT,MT.44,Il-Qrendi,,,8299743
MT,MT.46,Ir-Rabat,,,8299745
MT,MT.47,Safi,,,8299746
MT,MT.48,Saint John,,,8299747
MT,MT.49,Saint Julian,,,8299748
MT,MT.50,Saint Lawrence,,,8299749
MT,MT.51,Saint Lucia,,,8299750
MT,MT.52,Saint Paul's Bay,,,8299751
MT,MT.53,Saint Venera,,,8299752
MT,MT.54,Sannat,,,8299753
MT,MT.55,Is-Siggiewi,,,8299754
MT,MT.56,Tas-Sliema,,,8299755
MT,MT.57,Is-Swieqi,,,8299756
MT,MT.58,Tarxien,,,8299757
MT,MT.59,Ta' Xbiex,,,8299758
MT,MT.61,Ix-Xaghra,,,8299759
MT,MT.62,Ix-Xewkija,,,8299760
MT,MT.63,Ix-Xghajra,,,8299761
MT,MT.64,Haz-Zabbar,,,8299762
MT,MT.65,Haz-Zebbug,,,8299763
MT,MT.66,Iz-Zebbug,,,8299764
MT,MT.67,Iz-Zejtun,,,8299765
MT,MT.68,Iz-Zurrieq,,,8299766
MT,MT.60,Il-Belt Valletta,,,8334638
MU,MU.21,Agalega Islands,,,448254
MU,MU.20,Savanne,,,934017
MU,MU.19,Riviere du Rempart,,,934090
MU,MU.18,Port Louis,,,934153
MU,MU.17,Plaines Wilhems,,,934166
MU,MU.16,Pamplemousses,,,934212
MU,MU.15,Moka,,,934275
MU,MU.14,Grand Port,,,934466
MU,MU.13,Flacq,,,934522
MU,MU.12,Black River,,,934718
MU,MU.22,Cargados Carajos,,,1106583
MU,MU.23,Rodrigues,,,1547449
MV,MV.47,Vaavu Atholhu,,,1281843
MV,MV.46,Thaa Atholhu,,,1281881
MV,MV.45,Shaviyani Atholhu,,,1281892
MV,MV.01,Seenu,,,1281893
MV,MV.44,Raa Atoll,,,1281918
MV,MV.43,Noonu Atoll,,,1281937
MV,MV.42,Gnyaviyani Atoll,,,1281945
MV,MV.41,Meemu Atholhu,,,1281985
MV,MV.39,Lhaviyani Atholhu,,,1282096
MV,MV.05,Laamu,,,1282101
MV,MV.38,Kaafu Atoll,,,1282208
MV,MV.37,Haa Dhaalu Atholhu,,,1282293
MV,MV.36,Haa Alifu Atholhu,,,1282294
MV,MV.35,Gaafu Dhaalu Atholhu,,,1282328
MV,MV.34,Gaafu Alifu Atholhu,,,1282329
MV,MV.33,Faafu Atholhu,,,1282393
MV,MV.32,Dhaalu Atholhu,,,1282447
MV,MV.31,Baa Atholhu,,,1282478
MV,MV.30,Northern Ari Atoll,,,1282497
MV,MV.40,Maale,,,1337624
MV,MV.48,South Province,,,8030589
MV,MV.49,Upper South Province,,,8030590
MV,MV.50,Upper North Province,,,8030591
MV,MV.51,Central Province,,,8030592
MV,MV.52,South Central Province,,,8030593
MV,MV.53,North Central Province,,,8030594
MV,MV.54,North Province,,,8030595
MW,MW.S,Southern Region,,,923817
MW,MW.N,Northern Region,,,924591
MW,MW.C,Central Region,,,931597
MX,MX.31,Yucatan,,,3514211
MX,MX.30,Veracruz-Llave,,,3514780
MX,MX.29,Tlaxcala,,,3515359
MX,MX.28,Tamaulipas,,,3516391
MX,MX.27,Tabasco,,,3516458
MX,MX.23,Quintana Roo,,,3520887
MX,MX.22,Queretaro,,,3520914
MX,MX.21,Puebla,,,3521082
MX,MX.20,Oaxaca,,,3522509
MX,MX.19,Nuevo Leon,,,3522542
MX,MX.17,Morelos,,,3522961
MX,MX.15,Mexico,,,3523272
MX,MX.13,Hidalgo,,,3527115
MX,MX.12,Guerrero,,,3527213
MX,MX.09,The Federal District,,,3527646
MX,MX.05,Chiapas,,,3531011
MX,MX.04,Campeche,,,3531730
MX,MX.32,Zacatecas,,,3979840
MX,MX.26,Sonora,,,3982846
MX,MX.25,Sinaloa,,,3983035
MX,MX.24,San Luis Potosi,,,3985605
MX,MX.18,Nayarit,,,3995012
MX,MX.16,Michoacan,,,3995955
MX,MX.14,Jalisco,,,4004156
MX,MX.11,Guanajuato,,,4005267
MX,MX.10,Durango,,,4011741
MX,MX.08,Colima,,,4013513
MX,MX.07,Coahuila,,,4013674
MX,MX.06,Chihuahua,,,4014336
MX,MX.03,Baja California Sur,,,4017698
MX,MX.02,Baja California,,,4017700
MX,MX.01,Aguascalientes,,,4019231
MY,MY.04,Melaka,,,1733035
MY,MY.13,Terengganu,,,1733036
MY,MY.12,Selangor,,,1733037
MY,MY.11,Sarawak,,,1733038
MY,MY.16,Sabah,,,1733039
MY,MY.08,Perlis,,,1733040
MY,MY.07,Perak,,,1733041
MY,MY.06,Pahang,,,1733042
MY,MY.05,Negeri Sembilan,,,1733043
MY,MY.03,Kelantan,,,1733044
MY,MY.14,Kuala Lumpur,,,1733046
MY,MY.09,Pulau Pinang,,,1733047
MY,MY.02,Kedah,,,1733048
MY,MY.01,Johor,,,1733049
MY,MY.15,Labuan,,,1734240
MY,MY.17,Putrajaya,,,1996552
MZ,MZ.09,Zambezia,,,1024312
MZ,MZ.08,Tete,,,1026010
MZ,MZ.05,Sofala,,,1026804
MZ,MZ.07,Niassa,,,1030006
MZ,MZ.06,Nampula Province,,,1033354
MZ,MZ.04,Maputo,,,1040649
MZ,MZ.10,Manica,,,1040947
MZ,MZ.03,Inhambane,,,1045110
MZ,MZ.02,Gaza,,,1046058
MZ,MZ.01,Cabo Delgado,,,1051823
MZ,MZ.11,Maputo City,,,1105845
NA,NA.28,Caprivi,,,1090052
NA,NA.21,Khomas,,,3352137
NA,NA.29,Erongo,,,3371199
NA,NA.30,Hardap,,,3371200
NA,NA.31,Karas,,,3371201
NA,NA.32,Kunene,,,3371202
NA,NA.33,Ohangwena,,,3371203
NA,NA.34,Okavango,,,3371204
NA,NA.35,Omaheke,,,3371205
NA,NA.36,Omusati,,,3371206
NA,NA.37,Oshana,,,3371207
NA,NA.38,Oshikoto,,,3371208
NA,NA.39,Otjozondjupa,,,3371209
NA,NA.40,Kavango East Region,,,8693188
NA,NA.41,Kavango West Region,,,8693189
NC,NC.02,South Province,,,2140464
NC,NC.01,North Province,,,2140685
NC,NC.03,Loyalty Islands,,,7521415
NE,NE.07,Zinder,,,2437797
NE,NE.06,Tahoua,,,2439374
NE,NE.04,Maradi,,,2441289
NE,NE.03,Dosso,,,2445486
NE,NE.02,Diffa Region,,,2445702
NE,NE.01,Agadez,,,2448083
NE,NE.09,Tillaberi,,,2595293
NE,NE.08,Niamey,,,2595294
NG,NG.51,Sokoto,,,2322907
NG,NG.50,Rivers,,,2324433
NG,NG.49,Plateau,,,2324828
NG,NG.32,Oyo,,,2325190
NG,NG.48,Ondo,,,2326168
NG,NG.16,Ogun,,,2327546
NG,NG.31,Niger,,,2328925
NG,NG.05,Lagos,,,2332453
NG,NG.30,Kwara,,,2332785
NG,NG.24,Katsina,,,2334797
NG,NG.29,Kano,,,2335196
NG,NG.23,Kaduna,,,2335722
NG,NG.28,Imo,,,2337542
NG,NG.22,Cross River,,,2345891
NG,NG.27,Borno,,,2346794
NG,NG.26,Benue,,,2347266
NG,NG.46,Bauchi,,,2347468
NG,NG.25,Anambra,,,2349961
NG,NG.21,Akwa Ibom,,,2350813
NG,NG.11,Abuja Federal Capital Territory,,,2352776
NG,NG.45,Abia,,,2565340
NG,NG.36,Delta,,,2565341
NG,NG.35,Adamawa,,,2565342
NG,NG.37,Edo,,,2565343
NG,NG.47,Enugu,,,2565344
NG,NG.39,Jigawa,,,2565345
NG,NG.52,Bayelsa,,,2595344
NG,NG.53,Ebonyi,,,2595345
NG,NG.54,Ekiti,,,2595346
NG,NG.55,Gombe,,,2595347
NG,NG.56,Nassarawa,,,2595348
NG,NG.57,Zamfara,,,2595349
NG,NG.40,Kebbi,,,2597363
NG,NG.41,Kogi,,,2597364
NG,NG.42,Osun,,,2597365
NG,NG.43,Taraba,,,2597366
NG,NG.44,Yobe,,,2597367
NI,NI.15,Rivas,,,3617051
NI,NI.14,Rio San Juan,,,3617056
NI,NI.13,Nueva Segovia,,,3617458
NI,NI.12,Matagalpa,,,3617707
NI,NI.11,Masaya,,,3617722
NI,NI.10,Managua,,,3617762
NI,NI.09,Madriz,,,3617796
NI,NI.08,Leon,,,3618029
NI,NI.07,Jinotega,,,3618928
NI,NI.06,Granada,,,3619135
NI,NI.05,Esteli,,,3619193
NI,NI.04,Chontales,,,3620368
NI,NI.03,Chinandega,,,3620380
NI,NI.02,Carazo,,,3620481
NI,NI.01,Boaco,,,3620673
NI,NI.17,Atlantico Norte,,,3830307
NI,NI.18,Atlantico Sur,,,3830308
NL,NL.11,South Holland,,,2743698
NL,NL.10,Zeeland,,,2744011
NL,NL.09,Utrecht,,,2745909
NL,NL.15,Overijssel,,,2748838
NL,NL.07,North Holland,,,2749879
NL,NL.06,North Brabant,,,2749990
NL,NL.05,Limburg,,,2751596
NL,NL.04,Groningen,,,2755249
NL,NL.03,Gelderland,,,2755634
NL,NL.02,Friesland,,,2755812
NL,NL.01,Drenthe,,,2756631
NL,NL.16,Flevoland,,,3319179
NO,NO.05,Finnmark,,,780166
NO,NO.20,Vestfold,,,3132015
NO,NO.19,Vest-Agder,,,3132064
NO,NO.18,Troms,,,3133897
NO,NO.17,Telemark,,,3134723
NO,NO.16,Sor-Trondelag,,,3137400
NO,NO.15,Sogn og Fjordane,,,3137966
NO,NO.14,Rogaland,,,3141558
NO,NO.13,Ostfold,,,3143188
NO,NO.12,Oslo,,,3143242
NO,NO.11,Oppland,,,3143487
NO,NO.10,Nord-Trondelag,,,3144148
NO,NO.09,Nordland,,,3144301
NO,NO.08,More og Romsdal,,,3145495
NO,NO.07,Hordaland,,,3151864
NO,NO.06,Hedmark,,,3153403
NO,NO.04,Buskerud,,,3159665
NO,NO.02,Aust-Agder,,,3162354
NO,NO.01,Akershus,,,3163480
NP,NP.FR,Far Western,,,7289705
NP,NP.MR,Mid Western,,,7289706
NP,NP.CR,Central Region,,,7289707
NP,NP.ER,Eastern Region,,,7289708
NP,NP.WR,Western Region,,,7289709
NR,NR.14,Yaren,,,2110418
NR,NR.13,Uaboe,,,2110420
NR,NR.12,Nibok,,,2110423
NR,NR.11,Meneng,,,2110431
NR,NR.10,Ijuw,,,2110432
NR,NR.09,Ewa,,,2110435
NR,NR.08,Denigomodu,,,2110437
NR,NR.07,Buada,,,2110440
NR,NR.06,Boe,,,2110441
NR,NR.05,Baiti,,,2110442
NR,NR.04,Anibare,,,2110445
NR,NR.03,Anetan,,,2110448
NR,NR.02,Anabar,,,2110449
NR,NR.01,Aiwo,,,2110451
NZ,NZ.G2,Wellington,,,2179538
NZ,NZ.F3,Manawatu-Wanganui,,,2179671
NZ,NZ.G1,Waikato,,,2180293
NZ,NZ.TAS,Tasman,,,2181818
NZ,NZ.F9,Taranaki,,,2181872
NZ,NZ.F8,Southland,,,2182501
NZ,NZ.E8,Bay of Plenty,,,2182560
NZ,NZ.F6,Northland,,,2185978
NZ,NZ.F4,Marlborough Region,,,2187304
NZ,NZ.F2,Hawke's Bay,,,2190146
NZ,NZ.F1,Gisborne,,,2190767
NZ,NZ.E9,Canterbury,,,2192628
NZ,NZ.E7,Auckland,,,2193734
NZ,NZ.10,Chatham Islands,,,4033013
NZ,NZ.F5,Nelson,,,6612108
NZ,NZ.F7,Otago,,,6612109
NZ,NZ.G3,West Coast Region,,,6612113
OM,OM.01,Ad Dakhiliyah,,,411735
OM,OM.02,Al Batinah,,,411736
OM,OM.03,Al Wusta,,,411737
OM,OM.04,Ash Sharqiyah,,,411738
OM,OM.09,Az Zahirah,,,411739
OM,OM.06,Masqat,,,411740
OM,OM.07,Musandam,,,411741
OM,OM.08,Zufar,,,411742
OM,OM.10,Muhafazat al Buraymi,,,7110710
OM,OM.12,Muhafazat Shamal ash Sharqiyah,,,8394433
OM,OM.11,Muhafazat Shamal al Batinah,,,8394434
PA,PA.10,Veraguas,,,3700159
PA,PA.09,Guna Yala,,,3701537
PA,PA.08,Panama,,,3703433
PA,PA.07,Los Santos,,,3704961
PA,PA.06,Herrera,,,3708710
PA,PA.05,Darien,,,3711671
PA,PA.04,Colon,,,3712073
PA,PA.03,Cocle,,,3712162
PA,PA.02,Chiriqui,,,3712410
PA,PA.01,Bocas del Toro,,,3713954
PA,PA.11,Embera,,,7303686
PA,PA.12,Ngoebe-Bugle,,,7303688
PE,PE.25,Ucayali,,,3691099
PE,PE.24,Tumbes Region,,,3691146
PE,PE.22,San Martin,,,3692385
PE,PE.20,Piura,,,3693525
PE,PE.16,Loreto,,,3695238
PE,PE.14,Lambayeque,,,3695753
PE,PE.13,La Libertad,,,3695781
PE,PE.10,Huanuco,,,3696416
PE,PE.06,Cajamarca,,,3699087
PE,PE.02,Ancash,,,3699674
PE,PE.01,Amazonas,,,3699699
PE,PE.23,Tacna,,,3928127
PE,PE.21,Puno,,,3931275
PE,PE.19,Pasco,,,3932834
PE,PE.18,Moquegua,,,3934607
PE,PE.17,Madre de Dios Region,,,3935619
PE,PE.LMA,Lima,,,3936451
PE,PE.15,Lima,,,3936452
PE,PE.12,Junin,,,3937485
PE,PE.11,Ica,,,3938526
PE,PE.09,Huancavelica,,,3939467
PE,PE.08,Cusco,,,3941583
PE,PE.07,Callao,,,3946080
PE,PE.05,Ayacucho,,,3947018
PE,PE.04,Arequipa,,,3947319
PE,PE.03,Apurimac,,,3947421
PF,PF.04,Iles Marquises,,,4019991
PF,PF.03,Iles Tuamotu-Gambier,,,4030621
PF,PF.02,Iles Sous-le-Vent,,,4034364
PF,PF.01,Iles du Vent,,,4034365
PF,PF.05,Iles Australes,,,4034366
PG,PG.17,West New Britain,,,2083546
PG,PG.06,Western Province,,,2083549
PG,PG.16,Western Highlands,,,2083551
PG,PG.05,Southern Highlands,,,2086331
PG,PG.18,Sandaun,,,2087246
PG,PG.07,Bougainville,,,2089470
PG,PG.04,Northern Province,,,2089478
PG,PG.15,New Ireland,,,2089693
PG,PG.20,National Capital District,,,2089856
PG,PG.14,Morobe,,,2090468
PG,PG.13,Manus,,,2091495
PG,PG.12,Madang,,,2091993
PG,PG.02,Gulf,,,2096633
PG,PG.19,Enga,,,2097655
PG,PG.11,East Sepik,,,2097846
PG,PG.10,East New Britain,,,2097853
PG,PG.09,Eastern Highlands,,,2097855
PG,PG.08,Chimbu,,,2098593
PG,PG.03,Milne Bay,,,2132895
PG,PG.01,Central Province,,,2133763
PG,PG.21,Hela,,,8521658
PG,PG.22,Jiwaka,,,8521660
PH,PH.14,Autonomous Region in Muslim Mindanao,,,7115989
PH,PH.10,Northern Mindanao,,,7521295
PH,PH.41,Mimaropa,,,7521296
PH,PH.02,Cagayan Valley,,,7521297
PH,PH.12,Soccsksargen,,,7521298
PH,PH.13,Caraga,,,7521299
PH,PH.15,Cordillera Administrative Region,,,7521300
PH,PH.01,Ilocos,,,7521301
PH,PH.40,Calabarzon,,,7521303
PH,PH.06,Western Visayas,,,7521304
PH,PH.03,Central Luzon,,,7521305
PH,PH.07,Central Visayas,,,7521306
PH,PH.08,Eastern Visayas,,,7521307
PH,PH.09,Zamboanga Peninsula,,,7521308
PH,PH.11,Davao,,,7521309
PH,PH.05,Bicol,,,7521310
PH,PH.NCR,Metro Manila,,,7521311
PK,PK.08,Islamabad,,,1162015
PK,PK.05,Sindh,,,1164807
PK,PK.04,Punjab,,,1167710
PK,PK.03,Khyber Pakhtunkhwa,,,1168873
PK,PK.07,Gilgit-Baltistan,,,1168878
PK,PK.01,Federally Administered Tribal Areas,,,1179245
PK,PK.02,Balochistan,,,1183606
PK,PK.06,Azad Kashmir,,,1184196
PL,PL.75,Lublin Voivodeship,,,858785
PL,PL.77,Lesser Poland Voivodeship,,,858786
PL,PL.78,Masovian Voivodeship,,,858787
PL,PL.80,Subcarpathian Voivodeship,,,858788
PL,PL.81,Podlasie,,,858789
PL,PL.84,Swietokrzyskie,,,858790
PL,PL.85,Warmian-Masurian Voivodeship,,,858791
PL,PL.72,Lower Silesian Voivodeship,,,3337492
PL,PL.74,Lodz Voivodeship,,,3337493
PL,PL.76,Lubusz,,,3337494
PL,PL.79,Opole Voivodeship,,,3337495
PL,PL.82,Pomeranian Voivodeship,,,3337496
PL,PL.83,Silesian Voivodeship,,,3337497
PL,PL.86,Greater Poland Voivodeship,,,3337498
PL,PL.87,West Pomeranian Voivodeship,,,3337499
PL,PL.73,Kujawsko-Pomorskie,,,3337500
PM,PM.97502,Saint-Pierre,,,3424935
PM,PM.97501,Miquelon-Langlade,,,3424938
PR,PR.001,Adjuntas,,,4562487
PR,PR.003,Aguada,,,4562503
PR,PR.005,Aguadilla,,,4562512
PR,PR.007,Aguas Buenas,,,4562516
PR,PR.009,Aibonito,,,4562531
PR,PR.011,Anasco,,,4562605
PR,PR.013,Arecibo,,,4562640
PR,PR.015,Arroyo,,,4562682
PR,PR.017,Barceloneta,,,4562771
PR,PR.019,Barranquitas,,,4562779
PR,PR.021,Bayamon,,,4562837
PR,PR.023,Cabo Rojo,,,4562997
PR,PR.025,Caguas,,,4563011
PR,PR.027,Camuy,,,4563065
PR,PR.029,Canovanas,,,4563169
PR,PR.031,Carolina,,,4563244
PR,PR.033,Catano,,,4563299
PR,PR.035,Cayey,,,4563309
PR,PR.037,Ceiba,,,4563380
PR,PR.039,Ciales,,,4563774
PR,PR.041,Cidra,,,4563778
PR,PR.043,Coamo,,,4563812
PR,PR.045,Comerio,,,4563921
PR,PR.047,Corozal,,,4564004
PR,PR.049,Culebra,,,4564071
PR,PR.051,Dorado,,,4564134
PR,PR.053,Fajardo,,,4564949
PR,PR.054,Florida,,,4564993
PR,PR.055,Guanica,,,4565091
PR,PR.057,Guayama,,,4565107
PR,PR.059,Guayanilla,,,4565112
PR,PR.061,Guaynabo,,,4565120
PR,PR.063,Gurabo,,,4565126
PR,PR.065,Hatillo,,,4565348
PR,PR.067,Hormigueros,,,4565381
PR,PR.069,Humacao,,,4565449
PR,PR.071,Isabela,,,4565581
PR,PR.073,Municipio de Jayuya,,,4565684
PR,PR.075,Juana Diaz,,,4565713
PR,PR.077,Municipio de Juncos,,,4565720
PR,PR.079,Lajas,,,4565900
