id-to,year,destination-institution-type,creditor-type,creditor-institution,financing-type,value
LK,2009,ppg,official,bilateral,non-concessional,156099780.7
LK,2009,ppg,official,multilateral,concessional,21942977.27
LK,2009,ppg,official,multilateral,non-concessional,0
LK,2010,ppg,official,bilateral,concessional,746006925.5
LK,2010,ppg,official,bilateral,non-concessional,186012053.1
LK,2010,ppg,official,multilateral,concessional,958020.061
LK,2010,ppg,official,multilateral,non-concessional,811925.7697
LK,2011,ppg,official,bilateral,concessional,545460414.2
LK,2011,ppg,official,bilateral,non-concessional,49594483.1
LK,2011,ppg,official,multilateral,concessional,0
LK,2011,ppg,official,multilateral,non-concessional,0
LK,2012,ppg,official,bilateral,concessional,1080731000
LK,2012,ppg,official,bilateral,non-concessional,108107000
LK,2012,ppg,official,multilateral,concessional,0
LK,2012,ppg,official,multilateral,non-concessional,0
LK,2013,ppg,official,bilateral,concessional,1043245202
LK,2013,ppg,official,bilateral,non-concessional,54628237.56
LK,2013,ppg,official,multilateral,concessional,0
LK,2013,ppg,official,multilateral,non-concessional,0
LR,2000,ppg,official,bilateral,concessional,0
LR,2000,ppg,official,bilateral,non-concessional,0
LR,2000,ppg,official,multilateral,concessional,0
LR,2000,ppg,official,multilateral,non-concessional,0
LR,2001,ppg,official,bilateral,concessional,0
LR,2001,ppg,official,bilateral,non-concessional,0
LR,2001,ppg,official,multilateral,concessional,0
LR,2001,ppg,official,multilateral,non-concessional,0
LR,2002,ppg,official,bilateral,concessional,0
LR,2002,ppg,official,bilateral,non-concessional,0
LR,2002,ppg,official,multilateral,concessional,0
LR,2002,ppg,official,multilateral,non-concessional,0
LR,2003,ppg,official,bilateral,concessional,0
LR,2003,ppg,official,bilateral,non-concessional,0
LR,2003,ppg,official,multilateral,concessional,0
LR,2003,ppg,official,multilateral,non-concessional,0
LR,2004,ppg,official,bilateral,concessional,0
LR,2004,ppg,official,bilateral,non-concessional,0
LR,2004,ppg,official,multilateral,concessional,0
LR,2004,ppg,official,multilateral,non-concessional,0
LR,2005,ppg,official,bilateral,concessional,0
LR,2005,ppg,official,bilateral,non-concessional,0
LR,2005,ppg,official,multilateral,concessional,0
LR,2005,ppg,official,multilateral,non-concessional,0
LR,2006,ppg,official,bilateral,concessional,0
LR,2006,ppg,official,bilateral,non-concessional,0
LR,2006,ppg,official,multilateral,concessional,0
LR,2006,ppg,official,multilateral,non-concessional,0
LR,2007,ppg,official,bilateral,concessional,0
LR,2007,ppg,official,bilateral,non-concessional,0
LR,2007,ppg,official,multilateral,concessional,0
LR,2007,ppg,official,multilateral,non-concessional,0
LR,2008,ppg,official,bilateral,concessional,0
LR,2008,ppg,official,bilateral,non-concessional,0
LR,2008,ppg,official,multilateral,concessional,0
LR,2008,ppg,official,multilateral,non-concessional,0
LR,2009,ppg,official,bilateral,concessional,0
LR,2009,ppg,official,bilateral,non-concessional,0
LR,2009,ppg,official,multilateral,concessional,0
LR,2009,ppg,official,multilateral,non-concessional,0
LR,2010,ppg,official,bilateral,concessional,0
LR,2010,ppg,official,bilateral,non-concessional,0
LR,2010,ppg,official,multilateral,concessional,0
LR,2010,ppg,official,multilateral,non-concessional,0
LR,2011,ppg,official,bilateral,concessional,6352121.331
LR,2011,ppg,official,bilateral,non-concessional,0
LR,2011,ppg,official,multilateral,concessional,0
LR,2011,ppg,official,multilateral,non-concessional,0
LR,2012,ppg,official,bilateral,concessional,0
LR,2012,ppg,official,bilateral,non-concessional,0
LR,2012,ppg,official,multilateral,concessional,0
LR,2012,ppg,official,multilateral,non-concessional,0
LR,2013,ppg,official,bilateral,concessional,0
LR,2013,ppg,official,bilateral,non-concessional,0
LR,2013,ppg,official,multilateral,concessional,0
LR,2013,ppg,official,multilateral,non-concessional,10210723.06
LS,2000,ppg,official,bilateral,concessional,32090710.83
LS,2000,ppg,official,bilateral,non-concessional,54831670.33
LS,2000,ppg,official,multilateral,concessional,1985405.378
LS,2000,ppg,official,multilateral,non-concessional,0
LS,2001,ppg,official,bilateral,concessional,8329847.591
LS,2001,ppg,official,bilateral,non-concessional,1967379.934
LS,2001,ppg,official,multilateral,concessional,0
LS,2001,ppg,official,multilateral,non-concessional,0
LS,2002,ppg,official,bilateral,concessional,29446357.74
LS,2002,ppg,official,bilateral,non-concessional,4773148.042
LS,2002,ppg,official,multilateral,concessional,15240537.89
LS,2002,ppg,official,multilateral,non-concessional,3009089.183
LS,2003,ppg,official,bilateral,concessional,0
LS,2003,ppg,official,bilateral,non-concessional,750000
LS,2003,ppg,official,multilateral,concessional,1504422.755
LS,2003,ppg,official,multilateral,non-concessional,0
LS,2004,ppg,official,bilateral,concessional,0
LS,2004,ppg,official,bilateral,non-concessional,0
LS,2004,ppg,official,multilateral,concessional,5711101.317
LS,2004,ppg,official,multilateral,non-concessional,0
LS,2005,ppg,official,bilateral,concessional,4839349.593
LS,2005,ppg,official,bilateral,non-concessional,0
LS,2005,ppg,official,multilateral,concessional,0
LS,2005,ppg,official,multilateral,non-concessional,2650.120511
LS,2006,ppg,official,bilateral,concessional,486344.8116
LS,2006,ppg,official,bilateral,non-concessional,0
LS,2006,ppg,official,multilateral,concessional,2536513.164
LS,2006,ppg,official,multilateral,non-concessional,0
LS,2007,ppg,official,bilateral,concessional,742703.1416
LS,2007,ppg,official,bilateral,non-concessional,0
LS,2007,ppg,official,multilateral,concessional,1913538.615
LS,2007,ppg,official,multilateral,non-concessional,1300000
LS,2008,ppg,official,bilateral,concessional,19698289.27
LS,2008,ppg,official,bilateral,non-concessional,0
LS,2008,ppg,official,multilateral,concessional,5454014.348
LS,2008,ppg,official,multilateral,non-concessional,0
LS,2009,ppg,official,bilateral,concessional,13611895.49
LS,2009,ppg,official,bilateral,non-concessional,0
LS,2009,ppg,official,multilateral,concessional,3284678.297
LS,2009,ppg,official,multilateral,non-concessional,0
LS,2010,ppg,official,bilateral,concessional,1072432.299
LS,2010,ppg,official,bilateral,non-concessional,0
LS,2010,ppg,official,multilateral,concessional,0
LS,2010,ppg,official,multilateral,non-concessional,0
LS,2011,ppg,official,bilateral,concessional,3225241.576
LS,2011,ppg,official,bilateral,non-concessional,0
LS,2011,ppg,official,multilateral,concessional,0
LS,2011,ppg,official,multilateral,non-concessional,0
LS,2012,ppg,official,bilateral,concessional,12451000
LS,2012,ppg,official,bilateral,non-concessional,0
LS,2012,ppg,official,multilateral,concessional,0
LS,2012,ppg,official,multilateral,non-concessional,3160000
LS,2013,ppg,official,bilateral,concessional,8258770.231
LS,2013,ppg,official,bilateral,non-concessional,0
LS,2013,ppg,official,multilateral,concessional,0
LS,2013,ppg,official,multilateral,non-concessional,4595662.083
LT,2000,ppg,official,bilateral,concessional,
LT,2000,ppg,official,bilateral,non-concessional,
LT,2000,ppg,official,multilateral,concessional,
LT,2000,ppg,official,multilateral,non-concessional,
LT,2001,ppg,official,bilateral,concessional,
LT,2001,ppg,official,bilateral,non-concessional,
LT,2001,ppg,official,multilateral,concessional,
LT,2001,ppg,official,multilateral,non-concessional,
LT,2002,ppg,official,bilateral,concessional,
LT,2002,ppg,official,bilateral,non-concessional,
LT,2002,ppg,official,multilateral,concessional,
LT,2002,ppg,official,multilateral,non-concessional,
LT,2003,ppg,official,bilateral,concessional,
LT,2003,ppg,official,bilateral,non-concessional,
LT,2003,ppg,official,multilateral,concessional,
LT,2003,ppg,official,multilateral,non-concessional,
LT,2004,ppg,official,bilateral,concessional,
LT,2004,ppg,official,bilateral,non-concessional,
LT,2004,ppg,official,multilateral,concessional,
LT,2004,ppg,official,multilateral,non-concessional,
LT,2005,ppg,official,bilateral,concessional,
LT,2005,ppg,official,bilateral,non-concessional,
LT,2005,ppg,official,multilateral,concessional,
LT,2005,ppg,official,multilateral,non-concessional,
LT,2006,ppg,official,bilateral,concessional,
LT,2006,ppg,official,bilateral,non-concessional,
LT,2006,ppg,official,multilateral,concessional,
LT,2006,ppg,official,multilateral,non-concessional,
LT,2007,ppg,official,bilateral,concessional,
LT,2007,ppg,official,bilateral,non-concessional,
LT,2007,ppg,official,multilateral,concessional,
LT,2007,ppg,official,multilateral,non-concessional,
LT,2008,ppg,official,bilateral,concessional,
LT,2008,ppg,official,bilateral,non-concessional,
LT,2008,ppg,official,multilateral,concessional,
LT,2008,ppg,official,multilateral,non-concessional,
LT,2009,ppg,official,bilateral,concessional,
LT,2009,ppg,official,bilateral,non-concessional,
LT,2009,ppg,official,multilateral,concessional,
LT,2009,ppg,official,multilateral,non-concessional,
LT,2010,ppg,official,bilateral,concessional,
LT,2010,ppg,official,bilateral,non-concessional,
LT,2010,ppg,official,multilateral,concessional,
LT,2010,ppg,official,multilateral,non-concessional,
LT,2011,ppg,official,bilateral,concessional,
LT,2011,ppg,official,bilateral,non-concessional,
LT,2011,ppg,official,multilateral,concessional,
LT,2011,ppg,official,multilateral,non-concessional,
LT,2012,ppg,official,bilateral,concessional,
LT,2012,ppg,official,bilateral,non-concessional,
LT,2012,ppg,official,multilateral,concessional,
LT,2012,ppg,official,multilateral,non-concessional,
LT,2013,ppg,official,bilateral,concessional,
LT,2013,ppg,official,bilateral,non-concessional,
LT,2013,ppg,official,multilateral,concessional,
LT,2013,ppg,official,multilateral,non-concessional,
LU,2000,ppg,official,bilateral,concessional,
LU,2000,ppg,official,bilateral,non-concessional,
LU,2000,ppg,official,multilateral,concessional,
LU,2000,ppg,official,multilateral,non-concessional,
LU,2001,ppg,official,bilateral,concessional,
LU,2001,ppg,official,bilateral,non-concessional,
LU,2001,ppg,official,multilateral,concessional,
LU,2001,ppg,official,multilateral,non-concessional,
LU,2002,ppg,official,bilateral,concessional,
LU,2002,ppg,official,bilateral,non-concessional,
LU,2002,ppg,official,multilateral,concessional,
LU,2002,ppg,official,multilateral,non-concessional,
LU,2003,ppg,official,bilateral,concessional,
LU,2003,ppg,official,bilateral,non-concessional,
LU,2003,ppg,official,multilateral,concessional,
LU,2003,ppg,official,multilateral,non-concessional,
LU,2004,ppg,official,bilateral,concessional,
LU,2004,ppg,official,bilateral,non-concessional,
LU,2004,ppg,official,multilateral,concessional,
LU,2004,ppg,official,multilateral,non-concessional,
LU,2005,ppg,official,bilateral,concessional,
LU,2005,ppg,official,bilateral,non-concessional,
LU,2005,ppg,official,multilateral,concessional,
LU,2005,ppg,official,multilateral,non-concessional,
LU,2006,ppg,official,bilateral,concessional,
LU,2006,ppg,official,bilateral,non-concessional,
LU,2006,ppg,official,multilateral,concessional,
LU,2006,ppg,official,multilateral,non-concessional,
LU,2007,ppg,official,bilateral,concessional,
LU,2007,ppg,official,bilateral,non-concessional,
LU,2007,ppg,official,multilateral,concessional,
LU,2007,ppg,official,multilateral,non-concessional,
LU,2008,ppg,official,bilateral,concessional,
LU,2008,ppg,official,bilateral,non-concessional,
LU,2008,ppg,official,multilateral,concessional,
LU,2008,ppg,official,multilateral,non-concessional,
LU,2009,ppg,official,bilateral,concessional,
LU,2009,ppg,official,bilateral,non-concessional,
LU,2009,ppg,official,multilateral,concessional,
LU,2009,ppg,official,multilateral,non-concessional,
LU,2010,ppg,official,bilateral,concessional,
LU,2010,ppg,official,bilateral,non-concessional,
LU,2010,ppg,official,multilateral,concessional,
LU,2010,ppg,official,multilateral,non-concessional,
LU,2011,ppg,official,bilateral,concessional,
LU,2011,ppg,official,bilateral,non-concessional,
LU,2011,ppg,official,multilateral,concessional,
LU,2011,ppg,official,multilateral,non-concessional,
LU,2012,ppg,official,bilateral,concessional,
LU,2012,ppg,official,bilateral,non-concessional,
LU,2012,ppg,official,multilateral,concessional,
LU,2012,ppg,official,multilateral,non-concessional,
LU,2013,ppg,official,bilateral,concessional,
LU,2013,ppg,official,bilateral,non-concessional,
LU,2013,ppg,official,multilateral,concessional,
LU,2013,ppg,official,multilateral,non-concessional,
LV,2000,ppg,official,bilateral,concessional,
LV,2000,ppg,official,bilateral,non-concessional,
LV,2000,ppg,official,multilateral,concessional,
LV,2000,ppg,official,multilateral,non-concessional,
LV,2001,ppg,official,bilateral,concessional,
LV,2001,ppg,official,bilateral,non-concessional,
LV,2001,ppg,official,multilateral,concessional,
LV,2001,ppg,official,multilateral,non-concessional,
LV,2002,ppg,official,bilateral,concessional,
LV,2002,ppg,official,bilateral,non-concessional,
LV,2002,ppg,official,multilateral,concessional,
LV,2002,ppg,official,multilateral,non-concessional,
LV,2003,ppg,official,bilateral,concessional,
LV,2003,ppg,official,bilateral,non-concessional,
LV,2003,ppg,official,multilateral,concessional,
LV,2003,ppg,official,multilateral,non-concessional,
LV,2004,ppg,official,bilateral,concessional,
LV,2004,ppg,official,bilateral,non-concessional,
LV,2004,ppg,official,multilateral,concessional,
LV,2004,ppg,official,multilateral,non-concessional,
LV,2005,ppg,official,bilateral,concessional,
LV,2005,ppg,official,bilateral,non-concessional,
LV,2005,ppg,official,multilateral,concessional,
LV,2005,ppg,official,multilateral,non-concessional,
LV,2006,ppg,official,bilateral,concessional,
LV,2006,ppg,official,bilateral,non-concessional,
LV,2006,ppg,official,multilateral,concessional,
LV,2006,ppg,official,multilateral,non-concessional,
LV,2007,ppg,official,bilateral,concessional,
LV,2007,ppg,official,bilateral,non-concessional,
LV,2007,ppg,official,multilateral,concessional,
LV,2007,ppg,official,multilateral,non-concessional,
LV,2008,ppg,official,bilateral,concessional,
LV,2008,ppg,official,bilateral,non-concessional,
LV,2008,ppg,official,multilateral,concessional,
LV,2008,ppg,official,multilateral,non-concessional,
LV,2009,ppg,official,bilateral,concessional,
LV,2009,ppg,official,bilateral,non-concessional,
LV,2009,ppg,official,multilateral,concessional,
LV,2009,ppg,official,multilateral,non-concessional,
LV,2010,ppg,official,bilateral,concessional,
LV,2010,ppg,official,bilateral,non-concessional,
LV,2010,ppg,official,multilateral,concessional,
LV,2010,ppg,official,multilateral,non-concessional,
LV,2011,ppg,official,bilateral,concessional,
LV,2011,ppg,official,bilateral,non-concessional,
LV,2011,ppg,official,multilateral,concessional,
LV,2011,ppg,official,multilateral,non-concessional,
LV,2012,ppg,official,bilateral,concessional,
LV,2012,ppg,official,bilateral,non-concessional,
LV,2012,ppg,official,multilateral,concessional,
LV,2012,ppg,official,multilateral,non-concessional,
LV,2013,ppg,official,bilateral,concessional,
LV,2013,ppg,official,bilateral,non-concessional,
LV,2013,ppg,official,multilateral,concessional,
LV,2013,ppg,official,multilateral,non-concessional,
LY,2000,ppg,official,bilateral,concessional,
LY,2000,ppg,official,bilateral,non-concessional,
LY,2000,ppg,official,multilateral,concessional,
LY,2000,ppg,official,multilateral,non-concessional,
LY,2001,ppg,official,bilateral,concessional,
LY,2001,ppg,official,bilateral,non-concessional,
LY,2001,ppg,official,multilateral,concessional,
LY,2001,ppg,official,multilateral,non-concessional,
LY,2002,ppg,official,bilateral,concessional,
LY,2002,ppg,official,bilateral,non-concessional,
LY,2002,ppg,official,multilateral,concessional,
LY,2002,ppg,official,multilateral,non-concessional,
LY,2003,ppg,official,bilateral,concessional,
LY,2003,ppg,official,bilateral,non-concessional,
LY,2003,ppg,official,multilateral,concessional,
LY,2003,ppg,official,multilateral,non-concessional,
LY,2004,ppg,official,bilateral,concessional,
LY,2004,ppg,official,bilateral,non-concessional,
LY,2004,ppg,official,multilateral,concessional,
LY,2004,ppg,official,multilateral,non-concessional,
LY,2005,ppg,official,bilateral,concessional,
LY,2005,ppg,official,bilateral,non-concessional,
LY,2005,ppg,official,multilateral,concessional,
LY,2005,ppg,official,multilateral,non-concessional,
LY,2006,ppg,official,bilateral,concessional,
LY,2006,ppg,official,bilateral,non-concessional,
LY,2006,ppg,official,multilateral,concessional,
LY,2006,ppg,official,multilateral,non-concessional,
LY,2007,ppg,official,bilateral,concessional,
LY,2007,ppg,official,bilateral,non-concessional,
LY,2007,ppg,official,multilateral,concessional,
LY,2007,ppg,official,multilateral,non-concessional,
LY,2008,ppg,official,bilateral,concessional,
LY,2008,ppg,official,bilateral,non-concessional,
LY,2008,ppg,official,multilateral,concessional,
LY,2008,ppg,official,multilateral,non-concessional,
LY,2009,ppg,official,bilateral,concessional,
LY,2009,ppg,official,bilateral,non-concessional,
LY,2009,ppg,official,multilateral,concessional,
LY,2009,ppg,official,multilateral,non-concessional,
LY,2010,ppg,official,bilateral,concessional,
LY,2010,ppg,official,bilateral,non-concessional,
LY,2010,ppg,official,multilateral,concessional,
LY,2010,ppg,official,multilateral,non-concessional,
LY,2011,ppg,official,bilateral,concessional,
LY,2011,ppg,official,bilateral,non-concessional,
LY,2011,ppg,official,multilateral,concessional,
LY,2011,ppg,official,multilateral,non-concessional,
LY,2012,ppg,official,bilateral,concessional,
LY,2012,ppg,official,bilateral,non-concessional,
LY,2012,ppg,official,multilateral,concessional,
LY,2012,ppg,official,multilateral,non-concessional,
LY,2013,ppg,official,bilateral,concessional,
LY,2013,ppg,official,bilateral,non-concessional,
LY,2013,ppg,official,multilateral,concessional,
LY,2013,ppg,official,multilateral,non-concessional,
MA,2000,ppg,official,bilateral,concessional,0
MA,2000,ppg,official,bilateral,non-concessional,61066331.03
MA,2000,ppg,official,multilateral,concessional,0
MA,2000,ppg,official,multilateral,non-concessional,83138600.86
MA,2001,ppg,official,bilateral,concessional,0
MA,2001,ppg,official,bilateral,non-concessional,48195080.79
MA,2001,ppg,official,multilateral,concessional,0
MA,2001,ppg,official,multilateral,non-concessional,240117068.1
MA,2002,ppg,official,bilateral,concessional,19105612.2
MA,2002,ppg,official,bilateral,non-concessional,0
MA,2002,ppg,official,multilateral,concessional,108644225.5
MA,2002,ppg,official,multilateral,non-concessional,127354122
MA,2003,ppg,official,bilateral,concessional,6679073.52
MA,2003,ppg,official,bilateral,non-concessional,49659711.55
MA,2003,ppg,official,multilateral,concessional,98080660.64
MA,2003,ppg,official,multilateral,non-concessional,198793790.9
MA,2004,ppg,official,bilateral,concessional,0
MA,2004,ppg,official,bilateral,non-concessional,1528450.342
MA,2004,ppg,official,multilateral,concessional,81235059.78
MA,2004,ppg,official,multilateral,non-concessional,122793700.1
MA,2005,ppg,official,bilateral,concessional,9930471.622
MA,2005,ppg,official,bilateral,non-concessional,114261345.8
MA,2005,ppg,official,multilateral,concessional,127891333.7
MA,2005,ppg,official,multilateral,non-concessional,114052470.8
MA,2006,ppg,official,bilateral,concessional,0
MA,2006,ppg,official,bilateral,non-concessional,52480375.36
MA,2006,ppg,official,multilateral,concessional,106481069.4
MA,2006,ppg,official,multilateral,non-concessional,54509920.69
MA,2007,ppg,official,bilateral,concessional,0
MA,2007,ppg,official,bilateral,non-concessional,55295848.57
MA,2007,ppg,official,multilateral,concessional,255790879.9
MA,2007,ppg,official,multilateral,non-concessional,37933655.31
MA,2008,ppg,official,bilateral,concessional,529965877.2
MA,2008,ppg,official,bilateral,non-concessional,19645004.58
MA,2008,ppg,official,multilateral,concessional,291498704.2
MA,2008,ppg,official,multilateral,non-concessional,0
MA,2009,ppg,official,bilateral,concessional,374287884.8
MA,2009,ppg,official,bilateral,non-concessional,0
MA,2009,ppg,official,multilateral,concessional,88135937.69
MA,2009,ppg,official,multilateral,non-concessional,196995588.8
MA,2010,ppg,official,bilateral,concessional,449706713.7
MA,2010,ppg,official,bilateral,non-concessional,10989013.43
MA,2010,ppg,official,multilateral,concessional,101507101.7
MA,2010,ppg,official,multilateral,non-concessional,0
MA,2011,ppg,official,bilateral,concessional,76381227.21
MA,2011,ppg,official,bilateral,non-concessional,972013.2375
MA,2011,ppg,official,multilateral,concessional,129171552.4
MA,2011,ppg,official,multilateral,non-concessional,54926540.2
MA,2012,ppg,official,bilateral,concessional,313566000
MA,2012,ppg,official,bilateral,non-concessional,0
MA,2012,ppg,official,multilateral,concessional,0
MA,2012,ppg,official,multilateral,non-concessional,130241000
MA,2013,ppg,official,bilateral,concessional,0
MA,2013,ppg,official,bilateral,non-concessional,0
MA,2013,ppg,official,multilateral,concessional,0
MA,2013,ppg,official,multilateral,non-concessional,333072054.9
MD,2000,ppg,official,bilateral,concessional,0
MD,2000,ppg,official,bilateral,non-concessional,4642026.888
MD,2000,ppg,official,multilateral,concessional,33904470.92
MD,2000,ppg,official,multilateral,non-concessional,36067282.95
MD,2001,ppg,official,bilateral,concessional,0
MD,2001,ppg,official,bilateral,non-concessional,1136510.891
MD,2001,ppg,official,multilateral,concessional,1899237.346
MD,2001,ppg,official,multilateral,non-concessional,6740393.772
MD,2002,ppg,official,bilateral,concessional,766544.2179
MD,2002,ppg,official,bilateral,non-concessional,0
MD,2002,ppg,official,multilateral,concessional,13576615.21
MD,2002,ppg,official,multilateral,non-concessional,0
MD,2003,ppg,official,bilateral,concessional,2889580.887
MD,2003,ppg,official,bilateral,non-concessional,0
MD,2003,ppg,official,multilateral,concessional,22299875.71
MD,2003,ppg,official,multilateral,non-concessional,0
MD,2004,ppg,official,bilateral,concessional,3070185.838
MD,2004,ppg,official,bilateral,non-concessional,0
MD,2004,ppg,official,multilateral,concessional,16842601.84
MD,2004,ppg,official,multilateral,non-concessional,0
MD,2005,ppg,official,bilateral,concessional,185601.0192
MD,2005,ppg,official,bilateral,non-concessional,0
MD,2005,ppg,official,multilateral,concessional,19375091.42
MD,2005,ppg,official,multilateral,non-concessional,0
MD,2006,ppg,official,bilateral,concessional,1839039.495
MD,2006,ppg,official,bilateral,non-concessional,0
MD,2006,ppg,official,multilateral,concessional,0
MD,2006,ppg,official,multilateral,non-concessional,0
MD,2007,ppg,official,bilateral,concessional,0
MD,2007,ppg,official,bilateral,non-concessional,0
MD,2007,ppg,official,multilateral,concessional,0
MD,2007,ppg,official,multilateral,non-concessional,0
MD,2008,ppg,official,bilateral,concessional,0
MD,2008,ppg,official,bilateral,non-concessional,0
MD,2008,ppg,official,multilateral,concessional,0
MD,2008,ppg,official,multilateral,non-concessional,0
MD,2009,ppg,official,bilateral,concessional,12571.05947
MD,2009,ppg,official,bilateral,non-concessional,0
MD,2009,ppg,official,multilateral,concessional,7708689.938
MD,2009,ppg,official,multilateral,non-concessional,0
MD,2010,ppg,official,bilateral,concessional,9724.570692
MD,2010,ppg,official,bilateral,non-concessional,10756585.77
MD,2010,ppg,official,multilateral,concessional,0
MD,2010,ppg,official,multilateral,non-concessional,0
MD,2011,ppg,official,bilateral,concessional,0
MD,2011,ppg,official,bilateral,non-concessional,0
MD,2011,ppg,official,multilateral,concessional,0
MD,2011,ppg,official,multilateral,non-concessional,0
MD,2012,ppg,official,bilateral,concessional,0
MD,2012,ppg,official,bilateral,non-concessional,0
MD,2012,ppg,official,multilateral,concessional,0
MD,2012,ppg,official,multilateral,non-concessional,0
MD,2013,ppg,official,bilateral,concessional,0
MD,2013,ppg,official,bilateral,non-concessional,0
MD,2013,ppg,official,multilateral,concessional,0
MD,2013,ppg,official,multilateral,non-concessional,0
ME,2000,ppg,official,bilateral,concessional,
ME,2000,ppg,official,bilateral,non-concessional,
ME,2000,ppg,official,multilateral,concessional,
ME,2000,ppg,official,multilateral,non-concessional,
ME,2001,ppg,official,bilateral,concessional,0
ME,2001,ppg,official,bilateral,non-concessional,0
ME,2001,ppg,official,multilateral,concessional,0
ME,2001,ppg,official,multilateral,non-concessional,0
ME,2002,ppg,official,bilateral,concessional,0
ME,2002,ppg,official,bilateral,non-concessional,0
ME,2002,ppg,official,multilateral,concessional,0
ME,2002,ppg,official,multilateral,non-concessional,0
ME,2003,ppg,official,bilateral,concessional,0
ME,2003,ppg,official,bilateral,non-concessional,0
ME,2003,ppg,official,multilateral,concessional,0
ME,2003,ppg,official,multilateral,non-concessional,0
ME,2004,ppg,official,bilateral,concessional,0
ME,2004,ppg,official,bilateral,non-concessional,0
ME,2004,ppg,official,multilateral,concessional,0
ME,2004,ppg,official,multilateral,non-concessional,0
ME,2005,ppg,official,bilateral,concessional,0
ME,2005,ppg,official,bilateral,non-concessional,0
ME,2005,ppg,official,multilateral,concessional,0
ME,2005,ppg,official,multilateral,non-concessional,0
ME,2006,ppg,official,bilateral,concessional,51624049.85
ME,2006,ppg,official,bilateral,non-concessional,0
ME,2006,ppg,official,multilateral,concessional,6983503.526
ME,2006,ppg,official,multilateral,non-concessional,20312954.11
ME,2007,ppg,official,bilateral,concessional,13290715.81
ME,2007,ppg,official,bilateral,non-concessional,0
ME,2007,ppg,official,multilateral,concessional,16273504.89
ME,2007,ppg,official,multilateral,non-concessional,18764960.57
ME,2008,ppg,official,bilateral,concessional,0
ME,2008,ppg,official,bilateral,non-concessional,0
ME,2008,ppg,official,multilateral,concessional,0
ME,2008,ppg,official,multilateral,non-concessional,0
ME,2009,ppg,official,bilateral,concessional,9344040.41
ME,2009,ppg,official,bilateral,non-concessional,0
ME,2009,ppg,official,multilateral,concessional,0
ME,2009,ppg,official,multilateral,non-concessional,0
ME,2010,ppg,official,bilateral,concessional,1362520.208
ME,2010,ppg,official,bilateral,non-concessional,0
ME,2010,ppg,official,multilateral,concessional,0
ME,2010,ppg,official,multilateral,non-concessional,0
ME,2011,ppg,official,bilateral,concessional,52209608.43
ME,2011,ppg,official,bilateral,non-concessional,25027080.67
ME,2011,ppg,official,multilateral,concessional,0
ME,2011,ppg,official,multilateral,non-concessional,68679204.05
ME,2012,ppg,official,bilateral,concessional,43067000
ME,2012,ppg,official,bilateral,non-concessional,120000
ME,2012,ppg,official,multilateral,concessional,0
ME,2012,ppg,official,multilateral,non-concessional,0
ME,2013,ppg,official,bilateral,concessional,0
ME,2013,ppg,official,bilateral,non-concessional,699834.9298
ME,2013,ppg,official,multilateral,concessional,0
ME,2013,ppg,official,multilateral,non-concessional,0
MG,2000,ppg,official,bilateral,concessional,2625796.362
MG,2000,ppg,official,bilateral,non-concessional,0
MG,2000,ppg,official,multilateral,concessional,0
MG,2000,ppg,official,multilateral,non-concessional,16907536.12
MG,2001,ppg,official,bilateral,concessional,0
MG,2001,ppg,official,bilateral,non-concessional,0
MG,2001,ppg,official,multilateral,concessional,0
MG,2001,ppg,official,multilateral,non-concessional,10787437.49
MG,2002,ppg,official,bilateral,concessional,0
MG,2002,ppg,official,bilateral,non-concessional,0
MG,2002,ppg,official,multilateral,concessional,0
MG,2002,ppg,official,multilateral,non-concessional,6984286.638
MG,2003,ppg,official,bilateral,concessional,0
MG,2003,ppg,official,bilateral,non-concessional,0
MG,2003,ppg,official,multilateral,concessional,0
MG,2003,ppg,official,multilateral,non-concessional,4294711.304
MG,2004,ppg,official,bilateral,concessional,289267805.7
MG,2004,ppg,official,bilateral,non-concessional,0
MG,2004,ppg,official,multilateral,concessional,136858318.1
MG,2004,ppg,official,multilateral,non-concessional,26033186.38
MG,2005,ppg,official,bilateral,concessional,1500329.852
MG,2005,ppg,official,bilateral,non-concessional,0
MG,2005,ppg,official,multilateral,concessional,79347890.02
MG,2005,ppg,official,multilateral,non-concessional,3167723.461
MG,2006,ppg,official,bilateral,concessional,29387574.24
MG,2006,ppg,official,bilateral,non-concessional,0
MG,2006,ppg,official,multilateral,concessional,87494408.87
MG,2006,ppg,official,multilateral,non-concessional,0
MG,2007,ppg,official,bilateral,concessional,6478950.461
MG,2007,ppg,official,bilateral,non-concessional,0
MG,2007,ppg,official,multilateral,concessional,28007953.59
MG,2007,ppg,official,multilateral,non-concessional,0
MG,2008,ppg,official,bilateral,concessional,25846821.97
MG,2008,ppg,official,bilateral,non-concessional,0
MG,2008,ppg,official,multilateral,concessional,0
MG,2008,ppg,official,multilateral,non-concessional,0
MG,2009,ppg,official,bilateral,concessional,50373914.29
MG,2009,ppg,official,bilateral,non-concessional,0
MG,2009,ppg,official,multilateral,concessional,0
MG,2009,ppg,official,multilateral,non-concessional,0
MG,2010,ppg,official,bilateral,concessional,6653268.476
MG,2010,ppg,official,bilateral,non-concessional,0
MG,2010,ppg,official,multilateral,concessional,8884456.114
MG,2010,ppg,official,multilateral,non-concessional,0
MG,2011,ppg,official,bilateral,concessional,0
MG,2011,ppg,official,bilateral,non-concessional,0
